business_id,total_visits,unique_users,repeat_users,revisit_rate,temporal_stability,gini_user_contribution,top_user_share,weekly_visit_mean,weekly_visit_std,stability_cv,seasonal_variance,repeat_user_count,repeat_user_rate,avg_user_repeat_visits,total_checkins,checkin_burstiness,peak_hour_entropy,weekday_ratio,temporal_stability_cv,visit_velocity_recent,growth_trend,lunch_dinner_ratio,late_night_ratio,peak_hour_mode
2LokHe7GtKZD9Q6w0dRe_A,121,66,0,0.0,0.5586733592729334,0.0,0.0082644628099173,1.890625,1.2099742552685566,0.6399863829519639,74.8,0,0.0,0.0,55.0,0.22259354274059798,3.2885078517401927,0.38181818181818183,0.45193508831903767,0.2909090909090909,-0.14415584415584415,0.14545454545454545,0.5636363636363636,22.0
2MKTSjcis749QGzm0vwFXw,9,8,0,0.0,,0.0,0.1111111111111111,1.2857142857142858,0.4879500364742666,0.3795166950355407,0.0,0,0.0,0.0,1.0,,-0.0,1.0,,0.0,,0.0,0.0,16.0
2MUvyUxQ8KDo5_H_re3OKA,71,39,3,0.0769230769230769,0.6597918103373364,0.0659340659340659,0.028169014084507,1.3148148148148149,0.5433673511234791,0.4132653093051813,5.4184210526315795,3,0.0769230769230769,2.0,29.0,0.292107842545481,2.5647570825752304,0.5172413793103449,0.292107842545481,0.06896551724137931,0.005081874647092039,0.6551724137931034,0.0,17.0
2N8aVo6j0PyL5Qj-qL9upQ,109,22,1,0.0454545454545454,0.5922144934450978,0.0415019762845849,0.018348623853211,1.4533333333333334,0.7405865705428829,0.5095779155111579,16.63235294117647,1,0.0454545454545454,2.0,86.0,0.10720400531735919,3.301368241539668,0.6511627906976745,0.5240691353497977,0.09302325581395349,0.02475171886936592,0.5813953488372093,0.05813953488372093,17.0
2N9WHETHcYJsfYpHQ-qN_A,370,156,6,0.0384615384615384,0.6449287775636146,0.0414896963976718,0.0081081081081081,1.907216494845361,1.1747117316043951,0.6159299349493316,53.83190883190883,6,0.0384615384615384,2.1666666666666665,207.0,0.27913223356094935,3.299266638209063,0.6183574879227053,0.4996399335431004,0.0821256038647343,-0.03153801843317973,0.5603864734299517,0.13043478260869565,20.0
2Nvq88a-NLYC0e3Jc_vvTQ,89,13,1,0.0769230769230769,0.6460995376412444,0.0659340659340659,0.0224719101123595,1.2027027027027026,0.4675710986805776,0.3887669809254241,5.495073891625615,1,0.0769230769230769,2.0,75.0,0.15998456715694503,3.084741572284946,0.68,0.3043075367503685,0.0,0.004874835309617915,0.18666666666666668,0.6933333333333334,23.0
2P-pvj_jo0SxNe6jih6sOA,105,67,2,0.0298507462686567,0.5982888434652069,0.0281202682240968,0.019047619047619,1.5217391304347827,1.0089116974736851,0.6629991154827073,20.931818181818183,2,0.0298507462686567,2.0,36.0,0.2676090120555235,2.782279252047829,0.5833333333333334,0.33903175181040524,0.0,-0.01651186790505676,0.6944444444444444,0.16666666666666666,17.0
2PX8MOkN6cPG7-gte7IpIQ,8,5,0,0.0,,0.0,0.125,1.1428571428571428,0.3779644730092273,0.3307189138830739,2.333333333333333,0,0.0,0.0,3.0,0.0,1.584962500721156,0.6666666666666666,0.47140452079103173,0.3333333333333333,-1.0,0.6666666666666666,0.0,13.0
2PeuTPjcC5jEyrMt9o-w7w,1723,267,12,0.0449438202247191,0.678531288219711,0.0478494408679541,0.0017411491584445,5.317901234567901,3.17315372458925,0.5966928652158543,850.1566951566952,12,0.0449438202247191,2.1666666666666665,1442.0,0.5920713635463839,3.7895791114557773,0.4320388349514563,0.6067967348954861,0.0,-0.28300813110939693,0.2739251040221914,0.41539528432732314,1.0
2PjqWbfEefH1AMpL4opE4A,187,32,0,0.0,0.6060678983620803,0.0,0.0053475935828877,1.654867256637168,0.970731604663874,0.5865918252781699,45.80701754385965,0,0.0,0.0,155.0,0.28724250520721994,3.6882642205288203,0.5419354838709678,0.5609449927824607,0.0,0.03372859025032938,0.5612903225806452,0.07741935483870968,12.0
2Q5gjf_K68145UdUyKGAaw,172,75,2,0.0266666666666666,0.5703006957400961,0.0252813852813851,0.0116279069767441,2.072289156626506,1.3231810573352172,0.6385117892954827,123.75824175824174,2,0.0266666666666666,2.0,95.0,0.45621392193182136,3.4248458560768054,0.4842105263157895,0.646905029640533,0.0,0.26842105263157895,0.5052631578947369,0.021052631578947368,14.0
2QIxk_gGB9rRX45uzmPHuA,38,10,0,0.0,0.6016041388291297,0.0,0.0263157894736842,1.5833333333333333,0.9743076322798876,0.6153521888083501,8.444444444444445,0,0.0,0.0,28.0,0.2523360247522242,3.3642702093230787,0.4642857142857143,0.4861121766990862,0.03571428571428571,-0.1607142857142857,0.35714285714285715,0.21428571428571427,3.0
2QJSPJ8X1tM2eZ6ipLf1AQ,124,31,0,0.0,0.5598839849116632,0.0,0.0080645161290322,1.3333333333333333,0.681005224606999,0.5107539184552493,11.536231884057967,0,0.0,0.0,93.0,0.2922877415016998,3.1783376710134794,0.5376344086021505,0.5564154354988763,0.0,-0.03953488372093023,0.16129032258064516,0.6774193548387096,1.0
2SLtQI24J5Qwolxil-W-MA,8,6,0,0.0,,0.0,0.125,1.1428571428571428,0.3779644730092272,0.3307189138830738,0.1428571428571428,0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,15.0
2SevIwjgGdDdkIfs3Peu-Q,400,145,5,0.0344827586206896,0.6454295160134885,0.0321839080459769,0.005,1.951219512195122,1.1408463385771368,0.5846837485207826,63.62318840579711,5,0.0344827586206896,2.0,250.0,0.2686118907012252,3.3853802035703118,0.652,0.5235852016765123,0.06,-0.029233870967741937,0.528,0.044,17.0
2Sgt5ekJ7F785czScIZEYg,631,229,9,0.0393013100436681,0.6074536429063337,0.040342767353054,0.0047543581616481,3.063106796116505,1.905293795475002,0.6220135053373224,356.5129870129871,9,0.0393013100436681,2.111111111111111,392.0,0.44046314909835643,3.5234798336936017,0.576530612244898,0.5931035162817101,0.015306122448979591,-0.18246046149857403,0.29081632653061223,0.4362244897959184,1.0
2TYaq5AfaFi8kv_eacQYrA,16,9,0,0.0,0.6718153653670246,0.0,0.0625,1.1428571428571428,0.3631365196012815,0.3177444546511213,1.4444444444444444,0,0.0,0.0,7.0,0.34992710611188255,2.2359263506290326,0.7142857142857143,0.34992710611188255,0.0,-0.14285714285714282,0.2857142857142857,0.42857142857142855,0.0
2TwEl4XCxOTuOJUNMXp3Kw,9,7,0,0.0,,0.0,0.1111111111111111,1.0,0.0,0.0,0.3,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
2UvdgkdaeIFcakXBvRKLZQ,67,35,1,0.0285714285714285,0.6510127572763026,0.0269841269841271,0.0298507462686567,2.161290322580645,1.4628003781229204,0.6768180854001572,14.25,1,0.0285714285714285,2.0,31.0,0.3370929155513066,3.0425471191339706,0.6774193548387096,0.5913000896717212,0.0,-0.30909090909090914,0.12903225806451613,0.6451612903225806,22.0
2V82l0NAsTWwOaoDQvSqxw,90,65,3,0.0461538461538461,0.5626046734236673,0.0420814479638009,0.0222222222222222,1.6666666666666667,0.9316246713681892,0.5589748028209135,41.36363636363636,3,0.0461538461538461,2.0,22.0,0.20829889522526548,3.2312702546075753,0.8636363636363636,0.20829889522526548,0.0,0.008823529411764706,0.45454545454545453,0.2727272727272727,15.0
2VPX222bhizLlWZrLQL3PQ,965,187,4,0.0213903743315508,0.5246517632139034,0.0204944424223758,0.0020725388601036,2.915407854984894,2.143087138840926,0.7350899927008772,446.0725900116144,4,0.0213903743315508,2.0,774.0,0.5342732832065565,3.1929607371849915,0.3669250645994832,0.6708556067972876,0.0,-0.13113333501272137,0.014211886304909561,0.1847545219638243,2.0
2W9KFPXzQWOPW70pGSw2ag,34,19,0,0.0,0.5009076588711012,0.0,0.0294117647058823,1.7894736842105263,1.1822270588653645,0.6606562976012331,39.46666666666666,0,0.0,0.0,15.0,0.24944382578492938,2.6892464285091577,0.5333333333333333,0.36181361349331637,0.06666666666666667,-0.25,0.4666666666666667,0.06666666666666667,16.0
2WHu0k5VVM1Pn9AFzkSBlA,281,109,2,0.018348623853211,0.5926461827000526,0.0176874121828249,0.0071174377224199,1.3192488262910798,0.6526111551827006,0.4946839005477411,14.774901960784314,2,0.018348623853211,2.0,170.0,0.2773098258889651,3.3025582217436233,0.5176470588235295,0.4630613159563875,0.011764705882352941,-0.01275110657133129,0.12352941176470589,0.5411764705882353,22.0
2WP7yrPIdXaaZA_T50jcgA,345,64,1,0.015625,0.5064436547419487,0.0151442307692306,0.0057971014492753,1.6995073891625616,1.275570054545826,0.7505528147037759,52.522222222222226,1,0.015625,2.0,280.0,0.2870824104637496,3.9821128512967117,0.7535714285714286,0.7591359727675278,0.075,-0.000674345702413064,0.5178571428571429,0.15714285714285714,11.0
2WqDjTxf9IoeVU52XnLZaw,15,7,0,0.0,0.7021169893756969,0.0,0.0666666666666666,1.5,0.5270462766947299,0.3513641844631532,1.1,0,0.0,0.0,8.0,0.0,2.1556390622295662,0.875,0.0,0.5,0.03571428571428571,0.75,0.0,13.0
2XK7ZqKSygxnn7iDpIeRbw,208,61,4,0.0655737704918032,0.4562576084963073,0.0575031525851197,0.0096153846153846,2.0392156862745097,1.5280970410547283,0.749355279747992,134.96,4,0.0655737704918032,2.0,143.0,0.3275198089398878,3.3207570602896577,0.6643356643356644,0.6718875386967712,0.0,0.21202090592334497,0.5244755244755245,0.26573426573426573,20.0
2XlnquSnBb1ayfsw3Lk71g,16,9,0,0.0,0.7372973869891228,0.0,0.0625,1.0666666666666669,0.2581988897471611,0.2420614591379636,0.2666666666666667,0,0.0,0.0,7.0,0.0,1.5566567074628228,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,19.0
2XmP7QMdeiGTtJou5BMosQ,76,35,0,0.0,0.593943418478985,0.0,0.0131578947368421,2.235294117647059,1.207522470571064,0.5402074210449497,92.26666666666668,0,0.0,0.0,41.0,0.30796348144925934,2.97185596734674,0.3902439024390244,0.5881733798550003,0.0,-0.16363636363636366,0.4878048780487805,0.0,16.0
2Y7h1oxMRfVVGvc02aTn5g,51,13,0,0.0,0.6805046623051346,0.0,0.0196078431372549,1.108695652173913,0.3787852437326,0.3416494355235215,1.1025641025641026,0,0.0,0.0,38.0,0.2200838060327904,2.6460696101777086,0.47368421052631576,0.29261023639082595,0.0,0.0029556650246305447,0.7368421052631579,0.0,16.0
2YanqRyvO7nzfwi2SPQa7w,95,36,2,0.0555555555555555,0.6562489058529971,0.0497076023391813,0.0210526315789473,1.2179487179487178,0.4456845281527044,0.3659304546937994,2.7973484848484844,2,0.0555555555555555,2.0,57.0,0.18228987276032813,3.907475874483084,0.7719298245614035,0.2911435091776701,0.0,0.002090592334494772,0.3684210526315789,0.15789473684210525,14.0
2YnQAJdeFrcgPa8MqIYcDg,991,294,8,0.0272108843537414,0.5546419343996547,0.0446815089672234,0.0080726538849646,2.315420560747663,1.6864373047646308,0.7283503193130797,203.13408521303265,8,0.0272108843537414,2.75,683.0,0.4174671354719672,3.5711652679844748,0.486090775988287,0.7240177639722416,0.010248901903367497,-0.04065898012748407,0.5636896046852123,0.10395314787701318,18.0
2YoJUob1RL-LCYGiXdq8dg,167,41,3,0.073170731707317,0.532624601680361,0.0631929046563193,0.0119760479041916,1.4273504273504274,0.8233262992930414,0.5768214192651846,19.81951219512195,3,0.073170731707317,2.0,123.0,0.08979968306656314,3.3185577801508845,0.7642276422764228,0.6130720502684018,0.0,-0.030566534914361,0.7317073170731707,0.04065040650406504,12.0
2Z4UlKeHAKmxHqbyhj4a_w,209,82,1,0.0121951219512195,0.6218510394693044,0.0119012635909492,0.0095693779904306,1.672,1.2685780711413253,0.7587189420701707,23.444444444444443,1,0.0121951219512195,2.0,126.0,0.6239217701751331,3.6397510264208868,0.5079365079365079,0.856505149401023,0.09523809523809523,-0.03399629972247919,0.373015873015873,0.1746031746031746,15.0
2ZSnGlqj8JOWcN2bNf-3SQ,1018,242,17,0.0702479338842975,0.5402815783460788,0.0610261973898336,0.0019646365422396,2.4123222748815167,1.7975015149833002,0.7451332409852187,272.94423558897245,17,0.0702479338842975,2.0,759.0,0.4412681517018624,3.6645476323849286,0.5559947299077734,0.7532066525449099,0.015810276679841896,-0.03364274125060719,0.49670619235836627,0.09090909090909091,16.0
2ZrmEwoZW7Na-JVH9dM_Ug,31,6,0,0.0,0.6742319098265773,0.0,0.032258064516129,1.0333333333333334,0.1825741858350553,0.1766846959694083,0.8006535947712417,0,0.0,0.0,25.0,0.19595917942265423,3.448884070537635,0.56,0.19595917942265423,0.0,-0.007340485601355165,0.44,0.16,16.0
2aZNVfzU-3672SjRHnPoOA,692,254,4,0.0157480314960629,0.6524748642919171,0.0152597204419215,0.0028901734104046,3.248826291079812,2.320755617202556,0.714336627838359,315.6732026143792,4,0.0157480314960629,2.0,434.0,0.44573249877454374,3.511504422171481,0.5230414746543779,0.6620825601442708,0.07834101382488479,-0.09643605870020963,0.20967741935483872,0.45852534562211983,1.0
2brttsiFBlW8070dsPzQDA,997,320,7,0.021875,0.6680400189177866,0.0239138719512195,0.0030090270812437,2.536895674300254,1.5166718167760187,0.5978455606750003,111.98920377867748,7,0.021875,2.142857142857143,669.0,0.42673174040856937,2.947751567437951,0.49177877428998507,0.5852244134842443,0.029895366218236172,-0.05166918377927552,0.42750373692077726,0.007473841554559043,15.0
2bugq0djs9WnBMHaIr4iYw,209,82,1,0.0121951219512195,0.5763147757937143,0.0119012635909492,0.0095693779904306,1.5255474452554745,0.8835114764293648,0.5791438864632679,27.229166666666668,1,0.0121951219512195,2.0,126.0,0.23643886382449225,3.527485150752911,0.5714285714285714,0.5324789416500845,0.031746031746031744,-0.03273809523809524,0.46825396825396826,0.03968253968253968,16.0
2bx_F3UOGmeg5SQR6RoD0g,185,48,4,0.0833333333333333,0.5879131540119571,0.1033950617283951,0.0162162162162162,1.5289256198347108,0.885761256070066,0.5793357404566377,30.824275362318847,4,0.0833333333333333,2.5,131.0,0.3350497700645915,3.4512453708690534,0.5572519083969466,0.5713973093319902,0.0,0.010482180293501047,0.3435114503816794,0.33587786259541985,23.0
2ceJseysVj1LEp5SmVL9Jg,316,26,1,0.0384615384615384,0.4118973665692177,0.0356125356125356,0.0063291139240506,1.8057142857142856,1.6702162529718412,0.9249615325002284,111.5475687103594,1,0.0384615384615384,2.0,289.0,0.3045008810146776,3.762065093045906,0.8200692041522492,0.9425280696099257,0.01730103806228374,-0.045502146327656964,0.5017301038062284,0.1384083044982699,11.0
2cfEAFZZee8fq3Xx6yZ87w,140,21,1,0.0476190476190476,0.5160827067890139,0.0432900432900431,0.0142857142857142,1.5909090909090908,0.9424395298917656,0.5923905616462528,43.53333333333333,1,0.0476190476190476,2.0,118.0,0.2846690589601592,3.945924488620945,0.7711864406779662,0.6042572747181485,0.00847457627118644,-0.1363387679177153,0.4830508474576271,0.23728813559322035,18.0
2dVJ7R-3JMmu2v4DJYtBbw,6,5,0,0.0,,0.0,0.1666666666666666,6.0,0.0,0.0,0.2,0,0.0,0.0,1.0,,-0.0,1.0,,0.0,,0.0,0.0,3.0
2dlQX5sP9X6Dlm1MmNOlSw,481,105,0,0.0,0.4867997644661573,0.0,0.002079002079002,2.346341463414634,2.0053968314173214,0.8546909572568626,249.83770161290323,0,0.0,0.0,376.0,0.4410186935573459,3.7098969301754257,0.5452127659574468,0.800229718574015,0.005319148936170213,-0.16586045533413954,0.5531914893617021,0.0797872340425532,14.0
2f1ZnZg7730yChhV24ARJw,508,44,3,0.0681818181818181,0.5494234637757945,0.096938775510204,0.0078740157480314,1.7824561403508772,1.126680717457561,0.6320944969988286,70.57584541062802,3,0.0681818181818181,2.6666666666666665,459.0,0.3245975743974963,4.091390688676846,0.664488017429194,0.6439047777673802,0.002178649237472767,-0.00922253422253422,0.43790849673202614,0.19389978213507625,14.0
2f5JQR_QxrmqUHSjzpZynQ,402,94,3,0.0319148936170212,0.5838212213690682,0.0397307859313937,0.0074626865671641,1.5169811320754718,0.807572083530132,0.5323547316803109,27.82588235294118,3,0.0319148936170212,2.3333333333333335,304.0,0.2173832889618746,3.737099377032506,0.7730263157894737,0.48698138301808463,0.006578947368421052,-0.015160782133259198,0.3848684210526316,0.24342105263157895,16.0
2gFPQCmKKVi1aHgGTLRZvA,207,119,0,0.0,0.6374643295711917,0.0,0.0048309178743961,2.835616438356164,1.724123759979552,0.6080243211522092,213.5,0,0.0,0.0,88.0,0.3517459780867908,2.738811703326019,0.32954545454545453,0.5657640867951798,0.38636363636363635,0.08721804511278197,0.25,0.03409090909090909,16.0
2gTnSpYBmg_5JubGpCtSQQ,96,41,0,0.0,0.654369581464351,0.0,0.0104166666666666,1.263157894736842,0.5505977612893481,0.4358898943540673,2.1497975708502026,0,0.0,0.0,55.0,0.36356362908945417,3.887632842280639,0.5636363636363636,0.44059840696027386,0.0,-0.033902323376007584,0.4909090909090909,0.21818181818181817,18.0
2gW2AflncKzHvmSvel2LBw,119,53,1,0.0188679245283018,0.652955466374872,0.018169112508735,0.0168067226890756,1.1666666666666667,0.4000824997430656,0.3429278569226276,3.360597439544808,1,0.0188679245283018,2.0,65.0,0.17129354156295443,3.7594343532135523,0.5692307692307692,0.31927836868148063,0.0,-0.011101207357588523,0.5692307692307692,0.09230769230769231,12.0
2gWAivEMugrIdrl0aol8IQ,8,6,0,0.0,,0.0,0.125,1.1428571428571428,0.3779644730092272,0.3307189138830738,0.8,0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,14.0
2gi23-n_4fTU11olohHxrg,225,90,4,0.0444444444444444,0.6386847458143895,0.0793650793650793,0.0266666666666666,1.300578034682081,0.6575586550746305,0.5055895436796047,9.779833487511564,4,0.0444444444444444,3.0,127.0,0.1506287521949182,4.201379255194238,0.6456692913385826,0.4667739103407712,0.015748031496062992,-0.02226831307479581,0.30708661417322836,0.25984251968503935,15.0
2hzXcWn8bOpzGTI4BfnMYw,80,36,1,0.0277777777777777,0.5599574684402286,0.0262762762762762,0.025,1.6,1.0301575072754257,0.643848442047141,14.141025641025635,1,0.0277777777777777,2.0,43.0,0.0,3.2834981154598277,0.6046511627906976,0.4493324776824734,0.13953488372093023,0.04210526315789473,0.5116279069767442,0.06976744186046512,16.0
2i2-1UZ5wYRBd0zfkww9xA,116,43,2,0.0465116279069767,0.5012720770431612,0.0626895854398381,0.0258620689655172,1.6571428571428573,1.2497618820818477,0.7541666529804252,57.51515151515152,2,0.0465116279069767,2.5,70.0,0.3277489204234083,3.923617976393433,0.4857142857142857,0.6791692513542981,0.014285714285714285,-0.19615384615384618,0.15714285714285714,0.11428571428571428,4.0
2jGFCdLWvw_XyU1gBdaxcg,51,17,1,0.0588235294117647,0.6023035170216502,0.0522875816993464,0.0392156862745098,2.125,1.650098811270562,0.7765170876567351,77.58333333333333,1,0.0588235294117647,2.0,33.0,0.40353503748359953,2.783686272869733,0.36363636363636365,0.6431813720239734,0.0,-0.36904761904761907,0.3939393939393939,0.030303030303030304,15.0
2jbu_xi_FEghI37kPG5LzA,54,25,2,0.08,0.7011841226160743,0.1573333333333333,0.0925925925925925,1.125,0.3342186823915959,0.2970832732369741,1.1138461538461537,2,0.08,3.5,24.0,0.0,3.454986855772667,0.5833333333333334,0.19982631347136334,0.0,-0.00779220779220779,0.5,0.125,19.0
2juujWzR3Ac_TSmbTzWawQ,15,7,0,0.0,0.754453558014661,0.0,0.0666666666666666,1.0714285714285714,0.2672612419124243,0.2494438257849293,0.9821428571428572,0,0.0,0.0,8.0,0.0,2.5,0.375,0.0,0.5,0.0,0.125,0.625,0.0
2jwUldEzfMAjPQVCgljLCg,64,37,0,0.0,0.7412316001773968,0.0,0.015625,2.6666666666666665,1.5788456616111677,0.592067123104188,272.3333333333333,0,0.0,0.0,27.0,0.2563772797196936,2.774000707520356,0.5925925925925926,0.5228466378412892,1.0,0.2571428571428572,0.5925925925925926,0.0,17.0
2kOGFDJ9v4T9AzuKWhwl2g,536,53,3,0.0566037735849056,0.5173679767777941,0.0505390835579515,0.003731343283582,1.9142857142857144,1.3703763671374396,0.7158682514897072,124.07215541165584,3,0.0566037735849056,2.0,480.0,0.3505127768348181,3.863202942544516,0.6291666666666667,0.7161098431759892,0.0020833333333333333,-0.06776415444854098,0.5270833333333333,0.15208333333333332,13.0
2keoSehgkUD3Sv__f0lkTQ,27,13,0,0.0,0.7285029720968149,0.0,0.037037037037037,1.125,0.3378319623460881,0.3002950776409672,10.916666666666666,0,0.0,0.0,14.0,0.0,2.35274578087187,0.7142857142857143,0.2575393768188564,0.7857142857142857,0.07142857142857142,0.6428571428571429,0.0,17.0
2kfa2IBX3oy2zQX4PAkEpg,513,161,5,0.031055900621118,0.630502681533223,0.0291850632343038,0.0038986354775828,2.211206896551724,1.433445372751326,0.6482637943046933,88.59333333333335,5,0.031055900621118,2.0,347.0,0.3556727744829571,3.6625508604111126,0.5360230547550432,0.5733851392613989,0.02881844380403458,-0.05403290453105317,0.4553314121037464,0.10951008645533142,15.0
2kvPnK4DLK09KHvvwEj1xg,7,5,0,0.0,,0.0,0.1428571428571428,1.1666666666666667,0.408248290463863,0.3499271061118825,0.9166666666666666,0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,15.0
2kyczXOKMGqcDdval--KJw,118,10,0,0.0,0.4714639298162935,0.0,0.0084745762711864,1.5324675324675323,1.1072062469450277,0.7224989916505689,19.576612903225808,0,0.0,0.0,108.0,0.16274772920634983,4.3243363427951085,0.7962962962962963,0.7389036314810149,0.0,-0.06257928118393236,0.39814814814814814,0.14814814814814814,10.0
2lcgp7-09VXUTnlQ4PPKpw,271,6,0,0.0,0.4751599231912434,0.0,0.003690036900369,2.2966101694915255,1.696196459119605,0.7385652478823372,233.7738461538462,0,0.0,0.0,265.0,0.2765319264601821,3.132722874716111,0.8641509433962264,0.7225051422077954,0.0,0.06074622263336416,0.4981132075471698,0.05660377358490566,10.0
2m8Gdh2AYepXn0dQBA5y8Q,62,25,3,0.12,0.5910559070034908,0.1241379310344827,0.0483870967741935,1.4090909090909092,0.7255529348784843,0.514908534429892,17.8021978021978,3,0.12,2.3333333333333335,33.0,0.0,4.104407755459851,0.8484848484848485,0.3466303141648595,0.09090909090909091,-0.09398496240601503,0.3333333333333333,0.30303030303030304,16.0
2mBzfKvAM4kSU6Gm9WS7lg,12,8,0,0.0,0.7272727272727273,0.0,0.0833333333333333,1.0909090909090908,0.3015113445777636,0.2763853991962833,1.6,0,0.0,0.0,4.0,0.0,2.0,0.25,0.0,0.25,0.0,0.25,0.5,0.0
2n9elHQvEt4xL9neD7KviQ,54,23,0,0.0,0.6704877689472384,0.0,0.0185185185185185,1.2272727272727273,0.4756213250268495,0.3875433018737292,4.3999999999999995,0,0.0,0.0,31.0,0.17668469596940833,2.8562749413656694,0.5161290322580645,0.24124324930804353,0.03225806451612903,-0.04743083003952569,0.6129032258064516,0.06451612903225806,17.0
2njTjQ35skXN171KoobeGg,1655,345,11,0.0318840579710144,0.558883497185722,0.0485008184612927,0.0036253776435045,3.140417457305503,2.2359018000839432,0.7119759810539202,544.2969790066564,11,0.0318840579710144,2.636363636363636,1292.0,0.41271339727234563,3.8888646498633856,0.6393188854489165,0.7175372097060777,0.005417956656346749,-0.10042107350263237,0.32507739938080493,0.23219814241486067,15.0
2oHyI8snh5WtEh83gSczlg,11,5,0,0.0,0.6488836954390776,0.0,0.0909090909090909,1.375,0.7440238091428449,0.54110822483116,0.5535714285714286,0,0.0,0.0,6.0,0.0,2.2516291673878226,0.5,0.6666666666666666,0.0,-0.6,0.5,0.0,20.0
2owewxu5r6mLfKv6BBV3Aw,101,9,0,0.0,0.4580402075866602,0.0,0.0099009900990099,1.507462686567164,1.2953662677119575,0.8593023756109025,35.1367816091954,0,0.0,0.0,92.0,0.2696277323208542,3.4661285163237547,0.9239130434782609,0.8680669777822226,0.0,-0.07530364372469636,0.5434782608695652,0.043478260869565216,12.0
2pBNVsJo3a3CPbInUu9lvQ,310,134,0,0.0,0.595213050421872,0.0,0.0032258064516129,1.4485981308411215,0.7658637746434048,0.5286930573344795,14.312217194570133,0,0.0,0.0,176.0,0.2979186548338352,3.2163514721175175,0.5454545454545454,0.4865165843426432,0.028409090909090908,-0.015283739799047126,0.32386363636363635,0.4715909090909091,21.0
2pWQjLkIynlvTdgPGxINvQ,271,112,1,0.0089285714285714,0.5498899779851929,0.0087705436156764,0.007380073800738,2.1338582677165356,1.5137580939681603,0.7093995495717947,157.93382352941177,1,0.0089285714285714,2.0,158.0,0.3841143141888198,3.8013888624773067,0.5379746835443038,0.6696615951866036,0.0379746835443038,-0.15992147387496225,0.4810126582278481,0.13291139240506328,14.0
2pWloZENgEOocyU6WtPsnw,105,40,0,0.0,0.6077609996821177,0.0,0.0095238095238095,1.6153846153846154,0.8421013094542814,0.5213008106145551,25.07272727272727,0,0.0,0.0,65.0,0.33751554708491865,3.859885507259411,0.5538461538461539,0.4460158937916819,0.07692307692307693,-0.03639846743295019,0.26153846153846155,0.27692307692307694,1.0
2phMafOfwZuzShT7iaHH1g,214,113,6,0.0530973451327433,0.6161892811768996,0.0556047197640117,0.014018691588785,1.3986928104575165,0.6623311034068049,0.4735357888843045,14.09274193548387,6,0.0530973451327433,2.1666666666666665,94.0,0.23732112999704222,3.399224204239928,0.6382978723404256,0.4304222995254955,0.0425531914893617,-0.017900338655055636,0.4574468085106383,0.40425531914893614,1.0
2pov9KtQBTChfCoJ0IvU5A,381,72,4,0.0555555555555555,0.5128708707797579,0.0618686868686868,0.0078740157480314,2.281437125748503,1.8559128158561649,0.8134840951390538,270.3285714285715,4,0.0555555555555555,2.25,304.0,0.41712892179291744,3.7918756133192755,0.7269736842105263,0.8507608704267879,0.0,-0.10268724985706118,0.40131578947368424,0.25,16.0
2puBfTq70dyDFkRlkwm1mg,200,98,1,0.010204081632653,0.5828409675623332,0.0099979385693671,0.01,2.272727272727273,1.588227326205987,0.6988200235306342,104.06060606060603,1,0.010204081632653,2.0,101.0,0.3378298324487216,3.41295592130722,0.7326732673267327,0.5224803483510413,0.009900990099009901,-0.30138339920948615,0.46534653465346537,0.2079207920792079,19.0
2q8iaxBfJdSq3SLCi5NAsg,217,79,5,0.0632911392405063,0.6290655651202838,0.0667163067758749,0.0138248847926267,1.8389830508474576,1.1244777627976954,0.6114671705535856,47.55238095238095,5,0.0632911392405063,2.2,132.0,0.29815274970574096,3.2570320087011524,0.5303030303030303,0.5062208661745132,0.030303030303030304,-0.10168855534709194,0.5227272727272727,0.045454545454545456,18.0
2qhuQ-tnonyLEQLw2cbvAg,47,9,0,0.0,0.6206289879504924,0.0,0.0212765957446808,1.236842105263158,0.4895784467034156,0.3958293824410594,9.2625,0,0.0,0.0,38.0,0.0,2.9204150930784682,0.5,0.31620039054468196,0.02631578947368421,-0.11970638057594578,0.02631578947368421,0.0,8.0
2qnuqB4Q7yVDSnUFRHfVrw,189,20,1,0.05,0.5443935735517081,0.0452380952380953,0.0105820105820105,1.512,0.8483000077954772,0.5610449787007125,29.89032258064515,1,0.05,2.0,168.0,0.19604376991432865,3.880512967948272,0.625,0.548954174045172,0.0,-0.06412892470130592,0.4523809523809524,0.18452380952380953,14.0
2rTCpBUN36jDhRxid_-Kng,615,37,1,0.027027027027027,0.5719507724711994,0.0498960498960499,0.0048780487804878,1.824925816023739,1.0974410483481136,0.6013620053549825,99.90564292321928,1,0.027027027027027,3.0,576.0,0.32011192575564024,3.5859005437456033,0.6076388888888888,0.5886567090862717,0.001736111111111111,-0.015093627065302912,0.3090277777777778,0.13194444444444445,14.0
