business_id,pseudo_birank_score,cold_start_threshold,score_source
JgvV_xEGu32N1qWe0bEGow,2.9509811088711594e-05,20,cold_start
JjR-spxq6lVpIXHPrFKy7g,4.46707857793656e-05,20,cold_start
Jkg5qYBqIbZdkMMK62Ix3A,5.8382576575489885e-05,20,cold_start
Jr5hwzjNwr-VD9pVWOFa7w,1.3241509414739967e-05,20,cold_start
JwBTq6IOFH97b9Hr6RT7pw,3.580597040562138e-05,20,cold_start
JyyfpkiQXTWOIhd7YCqjUg,9.287830807913927e-05,20,cold_start
K8Sk2IzQilL1_UwlP5OFnw,1.0363682340699838e-05,20,cold_start
KIjJP6D4u3aqRvb7e5w5nQ,3.412397532663296e-05,20,cold_start
KM9IUOILUKPQ6-g0oCxZ6A,5.292679862283997e-05,20,cold_start
KMBkUpq_7uGF20EmXQS1bQ,1.4199280620247548e-05,20,cold_start
KMfIryKytcLLRKZjW-bWZw,8.173295804596389e-05,20,cold_start
KPofPh5SmzKumg-PpbAEYw,1.0881866457734831e-06,20,cold_start
KSEBjuFKPnbeQ6TAgJL7sQ,1.1806072925794503e-05,20,cold_start
KWKtIQ2-JvyVwYCc-PFHDA,8.06629832189331e-06,20,cold_start
KXVn1sHOBrLvARWYUhI-lg,2.522210691246809e-05,20,cold_start
KXY-Ff8ji6FmVMEDw5Xc7Q,2.901062107882436e-05,20,cold_start
KhPuIle_oLlKhz5pRaUA0w,3.6172127860507045e-05,20,cold_start
KiNB06Y8hcrIkTbF3XEexw,1.361931291100956e-05,20,cold_start
KkhEGIVQAsfg-LCEjf4oqQ,4.3527465830939325e-06,20,cold_start
KrJcaM7Fh-NClOIXfB-s4g,1.3156924604101894e-05,20,cold_start
Kta3IXWH8TjCBR-0mE5vgg,2.4874163444110205e-05,20,cold_start
KuKZc8RDUJdNCbYRQjkFEg,9.439775433397476e-06,20,cold_start
KwilllahEB9FznFr0utYvg,6.295601053848206e-05,20,cold_start
Kyzpu6B2laW6MYJFhRoPOQ,6.484141299121406e-06,20,cold_start
L0A7KsCubmUscVet0pv8sg,2.3545093219439657e-05,20,cold_start
L1DN799Mg7DS3XfsI3FHKQ,4.3527465830939325e-06,20,cold_start
L24ouhO2blekpFZZXIgR9w,8.336584171221908e-06,20,cold_start
L8_JnkQUdlUEc3QPs7H98g,5.7303092439240754e-05,20,cold_start
LDRCTgT9TR_71SWkSgEhGw,3.464651799480715e-05,20,cold_start
LDlpHfx0qjIkoC6Hk9UU0Q,1.0045216491039594e-05,20,cold_start
LPdiS6YE0AvFJ05O9TxtMw,8.724051596857822e-05,20,cold_start
LTEpFgVru40dLvg1dsaD8g,1.4479652939594871e-05,20,cold_start
LVAn0nRWGFaitwtRh1Q3oQ,2.2208340011239532e-05,20,cold_start
LX0J0POj4Ul2n474A-JbjQ,3.554664911814227e-05,20,cold_start
LZHiuorqSMLdTJoGCV-UIw,2.449056786513138e-05,20,cold_start
LjmiLfuPMByqXVkjSeZoQA,3.805894372357647e-05,20,cold_start
LmGvuqllvutbtbkjgPOoJg,4.61606671794521e-05,20,cold_start
Lvxzjhsupfp4rd2oZbkh4g,9.167947521133953e-05,20,cold_start
LzgxfMu24HbJbUi1cCk70Q,2.9190178538447803e-05,20,cold_start
M1t2pqGZmSIygY4880a_lQ,1.59810280419426e-05,20,cold_start
M3LZKA-tVFRJyPeKA3_2OA,2.570097235225064e-05,20,cold_start
M5cSoV0agFcGTmm9EsUu6A,5.525581375161513e-05,20,cold_start
M86tXb_fj7jQEciKEE3cbg,1.469236193462386e-05,20,cold_start
MKnde7vpyigJIn76p-85cw,1.897343899606636e-05,20,cold_start
MNTak2VqYlxifS1i7FjHcQ,2.293003029977081e-05,20,cold_start
MPTi75aYZzjuKXB8e9jvBQ,9.886952953027646e-06,20,cold_start
MWrSqr3VmBcSKT4Uhk695g,8.451904573328956e-05,20,cold_start
MeyzmeHKDsy7dEh2GdddOA,1.0935919649845198e-05,20,cold_start
MnCs5pIA0BF3FN7T6wTNyg,2.4227633425387432e-05,20,cold_start
MqBtykhqU_4GgqgNjz079A,3.630044056476403e-05,20,cold_start
MrMMI9ZFYQy6r_g6TC4UrQ,3.486084312459016e-05,20,cold_start
MrTwkXSBjYSsX8U8OgnWhw,1.8010482241673974e-05,20,cold_start
MruqWDUrgigjONJHOoE7eg,4.1545179505742555e-05,20,cold_start
N3_LDzsfR0Xai9CCI3pUsA,7.77151096642281e-05,20,cold_start
N6tFfU1jGAy4AqO3FD174w,1.7514381951896145e-05,20,cold_start
NIlAb8xuqKyvvqV9mwK6Hg,2.8667872964272824e-05,20,cold_start
NK9Lcz3LWLBGf42LH38qwQ,1.5924066101165993e-05,20,cold_start
NNi37vwG9SFX_Wn4oEJ1xA,7.734426071409567e-05,20,cold_start
NQn2fIomrrMXXUxZXH99YA,5.7857329077467416e-05,20,cold_start
NZAvylBiyMPsZfT0r-fD7w,2.3342443557575073e-05,20,cold_start
Nej7tlfGF6WHblVTApFsQg,5.891881871165777e-05,20,cold_start
NlU_lOXB20c5dSC1QV4U4A,1.449789513369905e-05,20,cold_start
NnA2n0gbI0YBFKZR53Ad7g,2.2396602727294656e-05,20,cold_start
NpWGrKnmm44CzpZ1Wi1bLQ,2.667807913892941e-05,20,cold_start
NwXPU4XBNFCpltHf6TlkHA,4.680540566140745e-05,20,cold_start
O1Q_VOE-Tl2TJhM_Mi_eMA,1.2737519813338166e-05,20,cold_start
O3UQ628x3iSKR33cM3cEtw,8.71080528714803e-05,20,cold_start
OAT5j2W8F5ypj0eDGH22Xg,1.8130895880801558e-05,20,cold_start
OCuodVY_jdUINB8KADuJqg,4.8749113994765976e-05,20,cold_start
ODHL8UzpkNvbYMrA_amt2w,4.648435447411803e-05,20,cold_start
OLrLFtCoacBjTjFGG65ckw,1.6928994629912243e-05,20,cold_start
OQIVpOcueFErJiauCi-KQQ,1.607601899516958e-05,20,cold_start
OVmUVXuW7JS_NelnCxHw_Q,3.1424103264897206e-05,20,cold_start
OZEo4EnJ2KDR0Tj0YnH2Zw,1.4276657143592262e-05,20,cold_start
OepegcksAfr6LDOlRTg1Wg,2.8772900922768006e-05,20,cold_start
Oh7d7ExBxbIP33KkH6QG6g,9.605388368580527e-06,20,cold_start
Ov8-eg1-2S9a1PpuYRVLTQ,2.7267537856131623e-05,20,cold_start
Ox6MY2s1Nur-yDCVpKcmDQ,4.820836179768696e-05,20,cold_start
OyiXfvA4VY6zpK3itsAmjA,7.513100844198623e-05,20,cold_start
P0ldsyfDWNcWnGSq8w2jFQ,2.6497121603061934e-05,20,cold_start
P45CIS48xeQjXwWkjoVoGg,1.720928543322538e-05,20,cold_start
P530pEUtDTWljOAoSyaaMw,7.41544928265195e-05,20,cold_start
P5VhiFjSfJLoZoxef9x4IA,1.9037546723668275e-05,20,cold_start
PCLfNb3s9xVlUkslcwXZuw,5.954967754375524e-05,20,cold_start
PDdUfkGAsNLUkgHaJg3tVw,3.494426389908096e-05,20,cold_start
PIedZfXVCr820lB1bTHlMw,4.47771782854323e-05,20,cold_start
PNPREi-W9kVr37KWqD11rg,5.4442213605073874e-05,20,cold_start
PPjb-hFfmyE9uVj-zm5L8w,2.3412486155097182e-05,20,cold_start
PYtMqV_xv_EAhDbnfREf7Q,2.0374538369813037e-05,20,cold_start
PZpp1Z3V8HLK9d4-qLMUgg,2.3329746507859617e-05,20,cold_start
P_5OkU8s4hknUSesl6kWhw,7.971082116582487e-06,20,cold_start
PcHhD-Xbs_nZ9TRrHzSTMQ,3.1443355937341264e-05,20,cold_start
PdhnUOxRZmU2iasubZO5JQ,2.060058197716369e-05,20,cold_start
PjimxYZDCn6xYbcgCK9PqQ,1.7517854077514158e-05,20,cold_start
PrsGeNU4XGdl2BEKTiQrQg,9.622713167816148e-05,20,cold_start
Px-U9DtzGY3sU6YvAt428Q,1.8353015360936033e-05,20,cold_start
PybkLq1widON8UAl__tPvQ,4.298797837670411e-05,20,cold_start
Q-Hj1zFu1k958BcwEmfVlA,3.244092260007841e-05,20,cold_start
Q3DRmIEABlhYRUK8udvAbQ,2.233325303643499e-05,20,cold_start
Q3ZVqlnrW0OQsakX-yLwvQ,4.4329594554288535e-05,20,cold_start
Q9T9PKQZSs571tS0lQLoIg,6.167129307825878e-05,20,cold_start
QCKYU9YTxa0cLXXedYuxGA,2.9518876645119087e-05,20,cold_start
QQpwk-wegXd3v_fYopmlXg,1.606166791566713e-05,20,cold_start
QS-MuBTaT5ufY22UGelWtw,4.0090649208864684e-05,20,cold_start
QdDUxADl5p_nILwgRywqoA,4.629844321051769e-05,20,cold_start
QevbkuS9DhSXLM94bxudNQ,0.00010316666182351539,20,cold_start
QfzhKUUUEOvHK7OuHJ5Cqg,1.8076735779962373e-05,20,cold_start
Qusula0NuWTgrEOWowlBvQ,2.7247754962115527e-05,20,cold_start
QwwljXNHdWjb6UkIFJZTlg,2.1038275151620673e-05,20,cold_start
QyEMjcD8NrWm-tFAUXprhw,2.4654379642657265e-05,20,cold_start
R-qbcd-Q8fkY5mrR6b6ivQ,6.375528947720526e-05,20,cold_start
R13Oidfd96gQqayPMA96VQ,3.20638702593371e-05,20,cold_start
R5ycR4CZc1mNdxDtY2PYAw,3.484788187060321e-05,20,cold_start
R6UjOdQ7sFqmlPiXcL1Hzw,1.8579755140917085e-05,20,cold_start
R84qWSVghknKWKXPbKwYLA,1.888374813871582e-05,20,cold_start
R8XNdKSd9078txLtRAhvUw,4.5061169648707836e-05,20,cold_start
R9qdziBWlg89-wHm47SMWg,5.822753104577409e-06,20,cold_start
RA90yF4DWcRIcDj8S5qkZg,2.6062554462752105e-05,20,cold_start
RDbNHzbnZ-gRcB-jkG62Yw,1.2102656118370455e-05,20,cold_start
RXh8dnA0yZzGmRNrxgDgmg,0.00010755340234969557,20,cold_start
RYbqjtb0P6fNQh-Txs4LBA,1.363115172905049e-05,20,cold_start
RfiyYH8ZEpHflMI9ZMJNGw,1.988774014951945e-05,20,cold_start
RgVcY0hWnkZkP76cqb5ZhQ,2.0152410184074287e-05,20,cold_start
RluKriAcsLRb8WyJs_uubw,2.25235440432168e-05,20,cold_start
Rvgiu99ueTM0i_a7TbsB1Q,2.8086759272376175e-05,20,cold_start
S2qHo7frBbF7dWwmvxGZTg,1.7799101506843685e-05,20,cold_start
S5VH9dR3nCgNO5C0M_HttA,5.6150290238441034e-06,20,cold_start
S7sKdwrSSzwnJqGY4hPkcA,2.105601154419369e-05,20,cold_start
SAfcQECTvbjL_go6qn7gHQ,4.495953927773382e-05,20,cold_start
SBs30RyeoiEU2LjeiH1YFQ,4.163538879895693e-05,20,cold_start
SHlngye8ADgmOcU-oXjXaQ,5.103220131903232e-06,20,cold_start
SJ3JA9EwBmQeQJXxC8T0vw,3.776070993546693e-05,20,cold_start
SKHxYjxnganAHf5l_yB6Yg,3.0051489930951763e-05,20,cold_start
SL1CvdV8mqc8xqTJAR4kNw,3.81093013688581e-05,20,cold_start
SSp4GBRnvdnuLRCIH4v_mQ,1.3286470633360643e-05,20,cold_start
SY8-rMi4JMPEQJ0Wzqd-5w,5.795591403325602e-05,20,cold_start
SZnKIC9zVn_DJH6eC4ROIw,1.790980271909088e-05,20,cold_start
SbMcDs06t7IPgXALJ2aNZg,1.5387720940495945e-05,20,cold_start
Sckvwz-t7-oMXh_JNzxg_Q,6.063535548243255e-05,20,cold_start
SyELo2Uet1VWOpXuE6tPpg,1.8271325215042777e-05,20,cold_start
T3FF-JsbLeBIZJS0RcZdqw,3.229554090637457e-05,20,cold_start
T8I4aeFWzcha5Y5C57WsdA,1.5200318388369655e-05,20,cold_start
TAjUu0R-Owhu0cFZ4R_I7Q,3.465572192720273e-05,20,cold_start
TDJosP6sAx1-ONY28Z7-Fw,1.8707891135895858e-05,20,cold_start
TDWeczZPdLs5xhTmuh3vHg,2.1191736698774068e-05,20,cold_start
TIQz_P42B1BtCJyg2YUhLw,4.235417164736753e-05,20,cold_start
TKRB31Z2z-GfpfYB2vaRjw,4.858076617416269e-05,20,cold_start
TOGQERO4hdon5DoVXHooEw,2.6717485118826568e-05,20,cold_start
TQGnMEbtvn4B3K6ZQIN9cg,4.22447219785575e-05,20,cold_start
TYSI8iapliyWOAmNi2RJzg,2.1367560456698453e-05,20,cold_start
TZiFEVqaVckIANgI6Wx3zw,3.2456407461822125e-05,20,cold_start
TejtemosB9xICAU-s-auQQ,1.8589650594606533e-05,20,cold_start
TfP0dN1L88RcWyQzp2O7Eg,2.9641908961519726e-05,20,cold_start
ThzzKyJvXDKmrFvc7SBOoA,3.7695957082097232e-06,20,cold_start
Tl60fwcMb0lzJb5-a7yguw,5.0758853811941576e-05,20,cold_start
ToW6MFXu2C6N04FualtFxQ,3.122458890153191e-05,20,cold_start
Tq1qcFHbURcncnR03YiUPQ,2.7997998661700102e-05,20,cold_start
Trag_neVzNhujsh-hdfg4g,8.397240050413201e-06,20,cold_start
Ts8RgdXdACrYBUR8md99-w,4.539503916071673e-05,20,cold_start
TsPJqE3QcQ8TESztAYw0iw,1.095779206990301e-05,20,cold_start
TvnqERlxc8lFnpERkP8JCg,5.4099159467515275e-05,20,cold_start
U0sokqPeNaDJzbhLZnDPzw,3.8839152018580496e-05,20,cold_start
U4A8ZcnjeO2k4J9LsLS2zQ,2.1763732915469663e-05,20,cold_start
U4hibwdvk2pACJeo6FaoIA,3.099662171305146e-05,20,cold_start
UDfOkkn-MX6v8R3CX0T4lQ,1.441847305649865e-05,20,cold_start
UFgozownU_uvsG_iOZls6g,3.9784827891848464e-05,20,cold_start
UGADjVkBITKPU7I6sMO1oQ,6.092086123354407e-05,20,cold_start
UHeQx4RkuKqjn4HRHhFjJg,4.11278214759938e-06,20,cold_start
UM17blpuw4l9_K93KZyR4w,2.203349515310579e-05,20,cold_start
UMEnB4wdUFlBPiAj3iEJnQ,5.575814347685479e-06,20,cold_start
UXiqbA_hU-NUd8k7OeWEFA,3.5652849421328383e-05,20,cold_start
UoNpmrih4LnzGTZCqltIDQ,4.971230754181852e-05,20,cold_start
Up2hJViJJf61k9V3jFbvzg,2.6502302423168422e-05,20,cold_start
Uq1o6DXKALmjdElXp4mEtQ,6.375747715037881e-05,20,cold_start
UsfWvnkNmhpD4ntbyIURow,4.8882699874024976e-05,20,cold_start
UtQ3M7hlmJrZU-WRuIxfzQ,2.6743558462109966e-05,20,cold_start
V1pEXtJgaczutwK7YLzrHA,4.4487103747742666e-05,20,cold_start
V4sRdCecoNS4Uw5LARxVUw,7.35115452388946e-06,20,cold_start
V5Kaq2WsdsCKJ2JNoWgwxQ,1.1611167555790797e-05,20,cold_start
V8XvmeJxK8fMjNFsv3VUjg,2.6385346585881562e-05,20,cold_start
VF_OIm5uG54cCQ3uzzSc5A,1.6459236008319766e-05,20,cold_start
VM2Pt-FCmKGkds7TB4lKRA,2.652942810857569e-05,20,cold_start
VPs2Xxv8ue8NKfV-gDNebg,2.2893642475286635e-05,20,cold_start
VhrLzGdITj0UTAu8YjkAKg,2.0573019302490193e-05,20,cold_start
ViABP9dkPTBdd4FS6uhi2Q,3.073101266574879e-05,20,cold_start
Visax-kBz0AY_34PkuvXSQ,2.668033993819333e-05,20,cold_start
VpqcLFGASg6mB1PK5KqcpQ,2.2913065178407897e-05,20,cold_start
VsNS62YHca28ljYbVXp1lQ,6.976482531639692e-05,20,cold_start
VvoRA1KLjWs7pUq_mXvHpw,2.190079203000699e-05,20,cold_start
Vvq9QucD0IokLBlkbttd3Q,1.4641721400990622e-05,20,cold_start
VymPe2QIxLcb3KO0xqRd8A,4.628383940278926e-05,20,cold_start
VzKca5jeWbfDeqzZZRElzQ,1.6514832624091684e-05,20,cold_start
W2gSKulDUBGTfcSDk8kNvg,1.9406031312324055e-05,20,cold_start
W3XUQEn7v84t_6uz829ATw,3.3078576341769764e-05,20,cold_start
W3oTrqqIEvE5LOgnFPZVrQ,2.211061589123125e-05,20,cold_start
W5yNQMGeEFiWehSE1EvxQw,2.2010253492033697e-05,20,cold_start
WJhr0iwDJ-JWpP-BNuUN2g,5.237430617739371e-05,20,cold_start
WKGW6s10eL_xL-xaB2c_og,4.058629040053609e-05,20,cold_start
WKQnbFHNaENHMHDVhFMk-A,2.2121061873238955e-05,20,cold_start
WLvBB90skD_i757VJHI_WQ,8.536579375961073e-05,20,cold_start
WQu3uaCOoBsJFCrv-RvBNg,7.527204970592244e-06,20,cold_start
WUQYNCFuNMkybusRz2RYfw,1.819758971338947e-05,20,cold_start
WWUEE5l_tfYkVZtLAascoA,4.764089387869319e-05,20,cold_start
WYPTqTbf7MHfxuHlIyZCkw,6.197868359946727e-05,20,cold_start
W_UOjay9T7Lj2chxT-Jb-A,2.9866427493132065e-05,20,cold_start
WjzWl2kUn1eWuLj4OZH47w,3.8941357572820574e-05,20,cold_start
WlsLzk-IIwcotjrh4fDo5w,4.012579738689263e-05,20,cold_start
WoI4kF2nFFu2Nl8mhFQOcQ,4.3104730792523216e-05,20,cold_start
Wpw-cUHTjQ65LV6e4bME5g,2.0129197549702315e-05,20,cold_start
Wryh0Nc-YrLxdntgA0x2Wg,5.369202290827759e-05,20,cold_start
WwPPNhUpIsPhLumwravwKw,3.532215399778377e-05,20,cold_start
WyV5R02-feXJUTIs53Cm-Q,9.980126773427877e-06,20,cold_start
X0SlpSPlckmY2ymbOzdtsg,1.9608316861187542e-05,20,cold_start
X3Aqv8WpZEaaGAc2kRqw8g,7.509808969700545e-06,20,cold_start
X6nMcdEJxt4RISek-DvdKg,1.89735107468197e-05,20,cold_start
X7dhiI3ReIhhF2uJTK0dsw,1.3686312228173223e-05,20,cold_start
XF1P01OV8o_tB52oo36_ZA,6.857106868671783e-05,20,cold_start
XG5-bigWGG_IFgbCvVs7xw,2.4574159338413888e-05,20,cold_start
XTJ03MbVT8FrleMzHeqtEw,4.505767878482406e-05,20,cold_start
XZtRYRXMkaR_Ra15ECrS1w,3.1135977531887514e-05,20,cold_start
X_T1gP8z1f_sGNX7qV0PJw,2.7197458511377528e-05,20,cold_start
Xa-YvpwIQ871AXJPDH_rKw,3.344088729614055e-06,20,cold_start
XaBOwJFCe1odBPYdIwCsPg,3.431704932512146e-05,20,cold_start
XauY4RGt_kGgu5otwYZf0Q,5.1250531968705406e-05,20,cold_start
XbFRkhVgX3jggGxfAaZyuA,1.1462539165591954e-05,20,cold_start
Xeqb2RxA3ApFCThIYOstQA,6.121829257270911e-05,20,cold_start
XffCKjkB1qaTU1MNbwJwGg,2.2765842119177603e-05,20,cold_start
XfvJ2iEq0XmciWIJvelZZA,6.173957947321862e-05,20,cold_start
XggfVUV71SMMUhCoIEKhrw,2.6771348639001253e-05,20,cold_start
XjaYTbAMsIOkofZJ4QSuJA,2.2062131643784035e-05,20,cold_start
Xu2wzTGixa_zSjYQO-GPoQ,1.43592266919148e-05,20,cold_start
Xu4-OKcr18K-z2PQ_sMgJg,1.3374127656917182e-05,20,cold_start
Y0pnoywoHENMzj5n6j4vxg,2.7939063029813537e-05,20,cold_start
Y7CyVy4yXkpYUfQyKu9ZYw,9.06822204811236e-07,20,cold_start
Y8IzgicQSkxNsewSzR7NLg,8.954329812874939e-06,20,cold_start
Y8NRpWISLGHN4LsqCOkZDQ,6.411489055493476e-05,20,cold_start
YAmFD_UJbQz5kUc6dXU7MA,8.2454467793568e-06,20,cold_start
YCrlaAAwOadwtd9W0cH6zg,3.4280172300451695e-05,20,cold_start
YFIk4noVT4mrdF2fiEr85w,7.545507241421222e-06,20,cold_start
YKabQr2Ik2mDtBVvKC5ohA,2.423480080658299e-05,20,cold_start
YMdXDiRiNoKEAFen3XUWFw,2.5867623964723732e-05,20,cold_start
YNFkP6HqZxwbv-2YMPyZtQ,2.509035893187117e-05,20,cold_start
YP6IjFUxh9_VcFUWq5ru-g,1.3796306962481465e-05,20,cold_start
YP8qxvmUKHdgZiJN0oCKLw,5.706054850467036e-06,20,cold_start
YoxeI8Bnz6Fwg7glgRCDdg,1.3272563937205474e-05,20,cold_start
YpwiShaS6y8KUOJ6Cm4Vsg,8.406552700176742e-05,20,cold_start
YqGx9kaJRqEeTUs-EcKc2g,4.967099169235803e-05,20,cold_start
Yuwn7udUEvLiOsTpJHQkQA,4.184641014033377e-05,20,cold_start
YvaeYCBYVTJ1wmFP2VioyQ,4.0663212263297454e-05,20,cold_start
YygPa1o7gZKkv-6VYDh_3w,4.846660898357808e-05,20,cold_start
Z0H_XDlMEfLSXrvOm9YFmQ,3.364544764187437e-05,20,cold_start
Z6QKpencBJcmjJ19ZIYMcg,1.8426466872529426e-05,20,cold_start
ZDinrfm2fP1WIy6IqUFyCw,2.5284544134590122e-05,20,cold_start
ZFcE6HItnUzgGPM0Uxm-DQ,3.457191944583894e-05,20,cold_start
ZFhNIqxf4CEImg_EvF2anA,1.0139494984159582e-05,20,cold_start
ZQXiT4vn7eg6Sf1Cosh5AQ,3.809047870425552e-05,20,cold_start
ZSO7isM9z-BkHP0kyE7Tzg,2.1846103632842393e-05,20,cold_start
ZWKEe2A92sJctVihjBotaA,4.1774553179618686e-05,20,cold_start
ZYJzr1diF0uwD4Wp7qkKxQ,2.6696097144633175e-05,20,cold_start
ZarMOp7jgZlR02J119n_Ag,3.272280729541494e-05,20,cold_start
ZbGExfbZTb3IYZ2PxyFrMg,1.0769640394080304e-05,20,cold_start
ZhcVjB2jA5nhzpTKjuR5cA,3.456791348962352e-05,20,cold_start
Zj191m1XJiv7u_7jQZlBeg,3.3132492049115266e-05,20,cold_start
Zn-Fm1X8nwjrDtaWV3bQXQ,1.403705102584505e-05,20,cold_start
Zxt3eTFe6M0AJ7ZYEbcwJQ,6.58957468829498e-06,20,cold_start
_1aCRm_YRJ1x9RagRHltLg,1.374776519206135e-05,20,cold_start
_7TAm2XyzahdDRDDE-Xb8A,1.5348248556525706e-05,20,cold_start
_BCDwsB-WFrFTzbOjbtavg,1.5695492090803413e-05,20,cold_start
_DGULHeb-Pk40QAywiG62w,1.149689321290808e-05,20,cold_start
_Fet9vBMM9Y8VBhUX0IYYQ,4.2611388834216414e-05,20,cold_start
_GWzZ0WCT_ngRXOJiwLj7g,2.901004601866339e-05,20,cold_start
_OmjicQbWgNNKJUTYMixjg,1.5641288252035164e-05,20,cold_start
_birKQtizyWql9P14Vw8aA,2.0061727963593163e-05,20,cold_start
_btEd4zwjdy80WQTOPm6Hg,4.206843418654445e-05,20,cold_start
_g76dgDk1E9tC5TXZAF5gg,2.4399396509440212e-05,20,cold_start
_qY6dVBchZloskbrvvxeDg,3.0960133198961865e-05,20,cold_start
_qidWi35H30-Rjn74a6ORw,8.848167213471414e-06,20,cold_start
_uEGd2Rx8SzViS9MuHNU0A,2.6872132086381986e-05,20,cold_start
_x_4r6wNkvWjxjeUQ0jRKw,3.337105713705348e-05,20,cold_start
_y1R6TNotvVid2VzvIXHiQ,1.24405133151935e-05,20,cold_start
_zDW4XPZ9w0Yvg6cbSeffQ,6.323156258024012e-05,20,cold_start
aFWCSA7GGlpoqOkuxGfB4A,3.249943700191422e-05,20,cold_start
aHn7NOKQi3XL9_AghoBP1g,6.0985220465049665e-05,20,cold_start
aP7i24EyIaVMmMWEvPs-nw,3.130172388463803e-05,20,cold_start
ai3DEXs_ziB1AOHVUKGtiA,1.5618299160018107e-05,20,cold_start
aiTr5RX3RkAwQeCswBaL5g,1.3413835342158752e-05,20,cold_start
b-lV7adri9ESsDIAGcP0Dg,7.053051644346479e-05,20,cold_start
b01W9cJtcB0dtXqnNtsstA,2.4761460678962763e-05,20,cold_start
bAyG_TXi3CNYDt_FoaetoA,1.6018231004191268e-05,20,cold_start
bDgmtVzsDOE0hhX0q8YAKQ,2.1024028249925386e-05,20,cold_start
bLNSAljXE00oAcfGYJA-FA,2.582658144092088e-05,20,cold_start
bMiFUN-qiZm6ZRBxTuJ2AQ,2.3945393156604212e-05,20,cold_start
bWFZ_VkmkY2oA4NlWXPVBg,4.272178888005411e-05,20,cold_start
b_NJFKY3vWv4VC8fPSGO1g,3.738755584602804e-05,20,cold_start
bhAalBOH552_mOPNxESNQQ,3.224455555492732e-05,20,cold_start
brlew1UwRlO6Qj9QlQ-WWQ,2.6872867980199792e-05,20,cold_start
bvXbo6lPfiOxRSrz6WhnLw,5.1658011393735055e-05,20,cold_start
bw47OCNHoqDMHGEgs5AqQA,5.0298690309641946e-05,20,cold_start
byPSaXuK8HwXsFqvt7MHAQ,7.183895588061651e-06,20,cold_start
c3j1irGxpIJ-8RmMBnyXxg,2.2683615306467317e-05,20,cold_start
cAXgBoj8mkcHEEg_FtmI4A,3.323218450088638e-05,20,cold_start
cBZJKUdFNSKHLI27Efy-uQ,4.595207268093859e-05,20,cold_start
cBarFzmjByEo7On2nJtRlA,2.1429174297807694e-05,20,cold_start
cEnlLDbwRJjeIGXGQZN9NQ,1.5778706363715505e-05,20,cold_start
cLNyFQ3T7p_Kcf09IburKw,4.52476763338954e-05,20,cold_start
cQWrKXD4Nt9Gv-xk609Jdw,1.0398927111984671e-05,20,cold_start
cU0_JyREJ-3vwaNxRdmmig,1.6111243504979596e-05,20,cold_start
cYFan6HA0eXF2gXLPolTtw,8.422422416784023e-05,20,cold_start
cYohoNYuY3l2Po1BbSr1XA,2.6523152128865518e-05,20,cold_start
cZvHhdp5bDqYFcVfRDER4w,4.832034980915486e-05,20,cold_start
ca84zCcwO52EgYChKTseLw,3.2645599373204494e-05,20,cold_start
ccSzXV4wi2cJPnkfP7xy5A,1.2617542045915471e-05,20,cold_start
cgPke0UtMkQECm07ZRWHDA,5.949501358480108e-05,20,cold_start
chktpCblpN5Kd_yskQXreg,3.391392501642916e-05,20,cold_start
cl5NjtALgaX7E-WL2DtiYQ,5.6886477776967095e-05,20,cold_start
coh8PyHDBdrLQ_OvKtqC5A,5.5134926145151026e-05,20,cold_start
cosvZvfx1ElZsQV5LW3X0A,2.634718016605694e-05,20,cold_start
cquDeQN7gzg72tcI4hi9Rg,1.1089140104548827e-05,20,cold_start
ctObtwPf9BCya-nDE8rvzQ,2.2404357920048947e-05,20,cold_start
cunUzAOeA9fdB8lwNGROtA,5.683284628918979e-05,20,cold_start
d-1UpPNpdDvEIGhTdEzdDg,5.98675793319696e-06,20,cold_start
d5i_Rm7W_2Xics7yl3eT6Q,8.298337498484954e-05,20,cold_start
dBLJTwDHD_SHGnE4gwPWMQ,1.7201961468794968e-05,20,cold_start
dBS571rwNf8V0tnz-ZKnqA,6.044363459848684e-05,20,cold_start
dD8HFOlOowiEcBv5F38pew,1.0650464051827844e-05,20,cold_start
dGLx7Ls5DQtlG0sLcZ0DZQ,2.664408514499922e-05,20,cold_start
dNawpzf7Q8mnHIASvFf6LQ,1.3927250207507549e-05,20,cold_start
dU0qqkUwlwS_So3_yhAARA,5.969155615288713e-05,20,cold_start
dY4Y94BDwfIVyO_kaTFeSg,4.1695971885703135e-05,20,cold_start
dbfm8H0KQRrxT_QSXrQZ-A,6.468728676492341e-05,20,cold_start
dfMwNf78ttnEYXNRTIhXeA,2.6921190212843864e-05,20,cold_start
dms2DI0DgFicvwLPlELlKA,7.461640382159494e-05,20,cold_start
doXrSxu1hoYiQNlmyWS5yw,5.282850468030098e-05,20,cold_start
ds7_Qebtt-tSDXHYcefr8A,1.650383682888373e-05,20,cold_start
duuUYNDVgesTsLRfGCeMrA,1.1151628695370958e-05,20,cold_start
e-Dfq8Vylc_evbuKeG8g2A,4.384026972130118e-05,20,cold_start
e1o-2If3E-OY2A_yvamrIQ,2.9717622132134424e-05,20,cold_start
e4hdGUQH8IX0Tcx1Aa3Ltw,8.833576044222925e-05,20,cold_start
e6lLQKTfAaFKqhlU_SvCYA,6.813785170883198e-05,20,cold_start
eCZ4jBuyOjVhkrTMcXR0Yg,5.5456204908644786e-05,20,cold_start
eFeBGZ8xbYR-LiESfovs_g,4.1638769883321e-05,20,cold_start
