treated_id,control_id,treated_propensity,control_propensity,treated_outcome,control_outcome
AS7hUQSS8zg8D7l3hPXj2g,pDInXOZ56x0oa4qI-YMSbA,0.4888740226834431,0.4888475216968203,0.0,0.0
ASKMKkejMCoFA4gIfdhbNw,U6PmPJdNMI_dTUPySS5TDg,0.30920258420270724,0.3095719768377056,0.0,0.0093457943925233
AU5C7IX0mogLK32u2EEOBQ,Nz0AJVskEAlMVgF2HMhFRw,0.49343162316812744,0.4933628976642332,0.0,0.0208333333333333
AUOZWpLFX3o4uyqkcyt07Q,jvjhFWwbnyn3pqWnBaW_0g,0.5791515779535712,0.5794732064970853,0.0,0.0
AV9kGDvqvtWQZkOzJvQKIA,av9TaTSDj96rDEeL5G8N8g,0.5854993991914269,0.5814098991524873,0.0,0.0
AWJyivVwe3t9BO-k8D0ynQ,KYPhGJIibu_7ePIX4HNs6A,0.19416571079125372,0.19418909849708174,0.0,0.0055865921787709
AXRSeJZfr9pi1wJQ61D4UQ,BrtXtNgpCXjcyCKqLW3jPg,0.5555407487554302,0.5555390615309093,0.0,0.0
AapRf_d8zEmq5O3nr6mJWg,dX8dnwxVTpUvHXHlOXjgcw,0.5447747166654245,0.5448190362747333,0.0,0.0
AbR-qyMws6GgQYgZcaBKJw,1QwLNoPJuDaye0uqeE56xw,0.5630854177920679,0.5631204762597563,0.0,0.0
Abd2Md-wQLlUzViL5T3xDQ,hpTU_2MMC9mtWQGq5Jr3ZQ,0.514558782556453,0.5146360809950169,0.0,0.0
Adg_va1mRvZZN9_yaLZn6Q,nTXcWsIA8gPpnNYrmmkhKw,0.586230909112406,0.5813822180297958,0.0,0.0
AefQvASk_wyVDDXIlVoWKQ,Tm_CKv5VauVFUZIkndo_rQ,0.5280557487049818,0.5281054516745135,0.0,0.0454545454545454
Af0RbLKk4U-GU8J9OsRfyQ,8JoO_AUqcqjwHiMrRvaGIg,0.5555891531977571,0.5555876164873624,0.0,0.0
Af7NWqfoTszSyyuMRU6few,apdwYbDYSOgD89eEa8yDcw,0.5028571501758536,0.5030557658445893,0.0416666666666666,0.0526315789473684
Ag_GeZwOrT0nmyhnKQiVBA,Kup9m2JnUJrnnULc9zjDQQ,0.40365953340151844,0.4038848880157508,0.0,0.0
Ahz2VUUpsvbN-cR37dAV3g,MeA_7cfxh9c7wczQHYQKeQ,0.5612138266425503,0.5612448756010308,0.0,0.0
Ai8MnqWUCTT03knlsrDSOQ,i2YYT2IV4KrURBZzbzGLTw,0.5740653151522297,0.574091030527953,0.25,0.0
AjzEFdI4hheVodEJZLLJzA,tA5YemAX8F_A26gD5flkww,0.5546394783875865,0.5546169587403345,0.0,0.0
Akmo0AQ5qhbqYlZ2OZnrQA,5d6Re2uKakZvY-QPJgTvUQ,0.413751931793582,0.4136567309404828,0.0166666666666666,0.0
AkpQwujeWuPYPULJGUlsdw,gHPS6jy5UzfVUDLUE74Y-A,0.5853530518425839,0.5812354567197723,0.0,0.0
AkxNKjmfE1RFnTz_z4wuxw,XKXfUoSD6Igypn-IWGnHoQ,0.4847106111855071,0.48455466096296573,0.0,0.0
Amq1IKeqyyWrx6rt8j5TLQ,ekWuXfvjArUhET3dOUQaxQ,0.5786967397407276,0.5784381107416037,0.0,0.3333333333333333
AnXdp1xcObinHQD2pRP6Ew,MnFKmuHLpv347qCAcxSPzA,0.5276998776225863,0.527672853581459,0.0,0.0
AnxLo-wgSqSWePahtA3zEA,o7mN59QlAoL6dJctc014MQ,0.5801800231054843,0.5802077263231504,0.0,0.0
AqYorZLGd1DP68eL5hQN3Q,uxzICSaSJuAgvWH5TOMXOQ,0.5742384615906798,0.5742127485144731,0.0,0.0
AssP84KHvx8vFAk-1brkog,sSbbUmWhNmMKRZOHG1BnYA,0.5459002805096288,0.5459566700187847,0.0,0.0
Aswic5AK0L2mYhbuE2hFVQ,PhS0clf_37zSPrzi8XRG0Q,0.5840214348997872,0.5808089326567838,0.0,0.0
At7iebut3p14ElmaVBLa0g,7Xs44M4gmghxrJgU_xzppg,0.535497373713957,0.5355029882341369,0.0,0.0
AtIGlkUITdQFhAG_JWp-Og,f9eWh7vqRryHRS4-H6gOlw,0.36602434597126704,0.3657550869428863,0.009009009009009,0.0120481927710843
AuSYrTKWPyTa08AfmEE0Pg,1v2VVeaOFM4NRaxW28tkzQ,0.5592419014742394,0.5592591255098532,0.0,0.0
Auc20f0uYTIwPnJIqcdmNw,aFE0SdcfNN8mEbTv8rV1RA,0.5188421179246916,0.5189120071870201,0.0,0.032258064516129
AweeOEOV-BhSWfJSGCxlug,nzqqtNencRTeCaAMS75Z_g,0.5651520861173338,0.5651436573120157,0.0,0.0
AwgJYeQaefEdGI34fJcQ2A,-eCe9GfRqhbMaB9CylkBSg,0.5859383506056707,0.5807950866158683,0.0,0.0
B3OnO1GsVctDauJ6t2u5Wg,LMXaKchY61sXCr17RBSjdA,0.564234783148249,0.5641340186436126,0.0,0.0
B5YzH2QTnHThzrHPt-qHow,tiSIiacOzflrMMwJEXVFIA,0.4294340352454041,0.4295102895539257,0.05,0.0338983050847457
B5ySdB77BHYyWb_MT-5tEg,Bcsd8ZedTR5VK1DcGnmDtg,0.5654624128607506,0.5656739941000699,0.0,0.0
B62OWlFCOM_w7CWrk42fsg,h71Bxbv009IEmwsMzdWZ5A,0.5856457314510642,0.5807812404477136,0.0,0.0
B6k9V9q3BaSCjWtDyNipfA,kFSwmSUiHO4FEl33FdA_XA,0.5038202085683253,0.5038124120689236,0.0333333333333333,0.0
B6zs6ywn7TfhOmmDtuWQkw,jKM6u7Or-0C-UNWD2F8O1w,0.5483091848103775,0.5483091848103775,0.0,0.0
B93BiuxTi4M533Ll-7XYTA,llmWFWNqZQ2J0UVECr0bvg,0.5460795105926879,0.5460844792608989,0.0,0.1111111111111111
B9MAfqhVw1AxNzwu2ELPtQ,kDNuc4HKzqrKrDEAQ7x19A,0.3854825010025871,0.3855775331673162,0.0,0.0
BAO_V8IMI6W4DhTlS4k9rg,Z03QeLtc9PjlkSNqbdFdXw,0.4202555383977615,0.4202573258949051,0.0,0.0
BAWF37UN61D7P3ITVuDRLA,hZQ6pquIrxaI74OA__aOtA,0.5557364960220686,0.55573803262931,0.0,0.0
BAe6clozuQy2iS44KrIB6A,5YFVP_hmIXyVDU24sTKDxA,0.5783888173797703,0.578430420486495,0.0,0.0
BAv8v-iEDrrlCjvWoY7B3g,_T0cPZE2ZJOTTlYYKMP64Q,0.4834890858564546,0.48344446241511696,0.0212765957446808,0.0
BBBT3Mogjo3hPPA0de--Dw,WLaT4_8EgunV0UXks3Qukw,0.5804598880159625,0.5802215777424489,0.0,0.0
BBVrr3ZqmzfF1eD6hQJSYw,8t3a6XoVbQ0nAOwCzpEsaw,0.579431631475612,0.5794870645870714,0.0,0.0
BFDQyF0mVD9in6ZKMd7aMg,dpsjOpUxxuPkG-9Dd7LLBQ,0.5790883193859395,0.5795924248298417,0.0,0.0
BFZbW19pFZlfKStxlETthA,PYDIhqvAXhEtODBu-TwJ7w,0.5377508592958681,0.5377809879975877,0.0,0.0
BGI6XK85PVeJM8tQ9gimaw,_PlmFAlaUQHdQN6rli0gzA,0.5553449506581103,0.5553390683139552,0.0,0.0
BGLazGm6grYkF_HpodkdDQ,vTNSSvjc2J3DSOsNRdXtRA,0.5857920485972304,0.580088556062259,0.0,0.0
BIP4xWJrTTxjzSIRonVBpw,FGXAeroIJtnpMPx3JQbiIA,0.531102645603818,0.5311168079037322,0.0,0.0
BJauHq_tArHgi0nncImNJg,VOEMn_VFIXdURXLPPms_TA,0.23004238641037877,0.23004061655230934,0.0,0.0
BKvjZNKB5CKcVltuc-2T3Q,CQkbjIY5Jb9qJyHbTADMDA,0.5285648233523716,0.5285774001531472,0.0526315789473684,0.0
BNYs-2TLD6f0tomH0Ieq8w,lOipP8dh4Daqid9uro4xNA,0.3949800430077129,0.3950759977509952,0.0142857142857142,0.024390243902439
BRyPAD7XM9mkBeTa2jAo7w,wEI-j7yCt-voSHgbjgnhIg,0.34406435770288923,0.34395611176432567,0.0769230769230769,0.0
BS7OnkMycH8tD3Bqpz2FAQ,C2JtfhOZ3PPzIS9V5arQ2A,0.11540501161509499,0.11493010337270256,0.0,0.006578947368421
BSSuIk1eV8Pt1WcQnUkofQ,1FLnFCgwTiDoVjBJAViXnw,0.5604967487912331,0.5605107579482804,0.0,0.0
BTRp8zw-XlO9jr7dyYqv6A,uOjNbkw8nExqS7dylRcZmw,0.4340117821610688,0.43368387831057764,0.0,0.0
BYOcAamry9OCJ4vjbdmBYg,C90VRArdfin-06NcvTaaSw,0.5788955791784096,0.5783249808984108,1.0,0.0
BZkgqFORyik4XgPpqRtjLw,-Ot1Qa0V3wNVUroZmItMyQ,0.5859383506056707,0.5800608506722492,0.0,0.0
BZyxr4ocl1hJvFvhlogz0Q,2E5fh57OvOQMWwxxEOkN8A,0.13229779655698082,0.13179001976102261,0.0347222222222222,0.0142857142857142
BbgoWcqBMpP5X61lGSuOMA,JjUsoFUCDHsEloj6Q83aFA,0.461800464769442,0.4617005377576108,0.0,0.0
Bc_Bw3dLw5S5hXM8UCFoqw,v_iJS6_qhIPiiziqybmjKw,0.5860846374521405,0.5800608506722492,0.0,0.0
BebEqKsRAtZj_lPhj-Aptg,642kv5mYCqYr6COe49HMzA,0.555235189784443,0.5553213115967052,0.0,0.0
BerT4C0BFyrRgYzlytNe5Q,Cdf1-VQAUrp5hlT-rZzc5w,0.45124974819325103,0.4511549833361823,0.0,0.0
Bf65X7McIKtxAhehA8jfjQ,h696v2N0hcOOdsg1ebt5Ig,0.509604479584781,0.5096012111133268,0.0,0.0
Bg-XoPfbAF5-U1OGhhBasA,wd1AqgQQdeoMCMEwvvs4ow,0.5404065523073283,0.5404030163275935,0.0,0.0
BifjgBfpv7dA3Q0qHBIlBw,-GJN01qCjGgnNBTbZexNpQ,0.586230909112406,0.5800469977880179,0.0,0.0
BjIIbYXQzxAfP2-l1qzhYQ,whUR7TFShhEhPT0X2REk-A,0.5804875861193883,0.5800469977880179,0.0,0.0
BjW9Vj8nxgRUZS3UrOoolA,BsehmEx5EX1FbEOPPswtfA,0.5554543062847712,0.5554543062847712,0.0,0.0
BoUnMqQc4-ye-DGGxsowlA,HIkgNCI38ga0NWcbmDqzWw,0.5047641504301704,0.5047115053223744,0.0,0.0
BqvKbM7EOI0jXs0G-h2C9g,wiDpuSCBqbq7jzw_vMuQWQ,0.3080611442563794,0.30816163063813,0.0,0.0185185185185185
Bs4VAkR4X1kDaB4Hb7oIKA,0YbIF5pSvcArYqGmpQbP6g,0.5868296320541715,0.5797532012952609,0.0,0.0
BursGHy9rw7um9xd90058g,xG5NtjLZ6S7KGBNFGDqoZw,0.4857391412387239,0.48575322447648367,0.0,0.0
Bv-v7B3Bva_t-sYpNIhzrQ,B3UQC3oMyhRA274_KXDFKw,0.5748697498111918,0.574921712821639,0.0,0.0
Bye73IBqt2u37RKTgwv8sg,t__uF8kJWMYlWGGJ84pFyw,0.5869758259753751,0.5797393456151811,0.0,0.0
C-5bR1H-ynXbIEQaaI92jw,pgEEHd7S83QsF6IFdWJkwA,0.516193738291289,0.5161398532854627,0.0,0.1666666666666666
C-HXHOveDYeIvynd97Bljg,eO5MbK-ujRQMwLWqbAMqrQ,0.5012607190934215,0.5012835428653474,0.0,0.0
C4mWzmxdWDtYR0tFRVGOPA,caGpaptBP4BKJkpH5W6cvA,0.19875060178504272,0.19892299238646216,0.0,0.0081967213114754
C4rnMUEKJTE29QhZP9QZWQ,bwDeI0YRqn7rToBwH4ptKQ,0.5544075592270369,0.5544271842872879,0.0,0.0
C5p3AtEAR_Iim6JjNARmBw,Ka-js9Fn1yRGcyy3VBDPDg,0.5102098442033053,0.5103061364227559,0.0,0.0555555555555555
C73iFAmwEntIONkbd5fOuA,0Q11c6T3ydBung7Sjex5yA,0.5750449052301977,0.5750310081052562,0.0,0.0
C7UNcd4OuXxOZUU36tBalQ,VmluS4IPOHcfx8w67h2_Bw,0.5576225012922683,0.5576079711011969,0.0,0.0
C7tsqS3EHvh8TTbrDHGkYA,g07R_b5AIg30pst1enaZVQ,0.5847537032718542,0.5796303760200412,0.0,0.0
C8_zQVh3L7-yFazQs76fzg,pWny9VNzQlvDXV_Fw3snjQ,0.5376398612967812,0.5376268461748218,0.0303030303030303,0.0416666666666666
C9C-JQOdb5iywv7MzBiUVw,y2hSDX4fRNRONjTPRh8RFg,0.5674852548468833,0.5673232877152433,0.0,0.0
C9PW9WsdbM3COdqhHMR2Og,Q4pDFBTzhXFN6ym0g78oWA,0.5827024187291541,0.579620138727282,0.0,0.0
CA2HX-HS8KSdvB7wW0hdvw,-RLJlk68dmL--ff0lsP0JQ,0.579004600903715,0.5796062818412945,0.0,0.0
CANk57JhjPTrpOkOCvECKQ,499j2YBfJuZLgNOk7SzFCA,0.5753395822737074,0.5753472875184151,0.0,0.2
CBqvnpCA-8SWAr1-iGF0kA,XUEP6erHkEWyGzR0j0rrvw,0.5393692287772393,0.5392929932896658,0.0588235294117647,0.0
CCciHhF3WcrkG-P_NpLi_w,F8H5zuu_eTx8KpmkgO5JAw,0.5837284234746911,0.5783111123799773,0.0,0.0
CD1gNgrodLjVVLpB-Kcn3Q,gb7JjRJtzWDsIWpJihZhBQ,0.5605247670089113,0.5605247670089113,0.0,0.0
CDzHnzj4sStb4oFedQ-fSA,dR6RHU-iEOL8e1p9hBzzDg,0.5684930684937998,0.5684651671810639,0.0,0.0
CFqHpJScxhi1jxkiHpzx0g,xg2BYY0tswiEDz2HvTRq2w,0.5549429286552954,0.5549513994769016,0.0,0.0
CGWi0CL99ilYaUFAtND9IQ,JhjHlvSgBqD-o8-ahT0ccA,0.570534856214203,0.570534856214203,0.0,0.0
CGpwDytO5spD4y11BZy2LQ,USOHCmTPr0CU6UGp6YCYuw,0.5654484391736108,0.5651955635826285,0.0,0.0
CHQDrpMa9AdL0M0vbZrOaQ,PyB2SdLq41Mt3-79Wv_bMw,0.5226910276258784,0.5226570200601707,0.0,0.0
CHcpcv65XtaGuq4gogzpXQ,ak0PfrI9FZcFaDQv5oXtVw,0.5690443548757781,0.5690428080238925,0.0,0.0
CJSSTraJzktYE48l8pBADA,3CAPOtopHuk2W0tBPsTcGQ,0.5738036281922063,0.5738239439440903,0.0,0.0
CKGLRosqPBxH9-V9AfkAhg,USvBH2Pqr3ZUDKwo12_FKw,0.5807673941523405,0.5782695060835947,0.0,0.0
CLIsXugvRCV-h_Suc-xN2g,tDbF0IWQq-mHPi7OBla6eg,0.5835818955575885,0.5782556370711759,0.0,0.0
CLboXaxb9V6tnD69sYbJRw,6om0BH0Cpotw8H0pQm5Uyw,0.5763782292790723,0.5763730958507971,0.1666666666666666,0.0
CLm6JtHXt8ibDkHLnBxggQ,xr9YuIfv4ZqgLTAMF1FrXw,0.5844608406489441,0.5782556370711759,0.0,0.0
CNDFASo4BpgATitxqUfkLA,qQrNp9Q_-1GC1eRGv-HZLg,0.5135897850892563,0.513577389115865,0.0,0.0714285714285714
CP0ozlSic2l34x8Ovz4cYg,zfivKUpA9MPwVVrqRrrDIQ,0.5687107269389934,0.5687475354868939,0.0,0.0
CPdzdO7YuxFSUOWYhqthOA,UrB8opztqsAB_0ZyN3MnFQ,0.5639616483183993,0.5639616483183993,0.0769230769230769,0.0
CR_hm3-T9HEGGWTElXErRw,NOG-VrqO18rHyPwz0I_hHQ,0.5633590078993936,0.5633590078993936,0.0,0.0
CRtP520-w6tZrGN2F53Ccw,geMqFv2nGXDQB5JPhRKqng,0.5535136074449104,0.5535308393949558,0.0,0.0
CSAJxLa_LeuIDe-lHrC03w,AorcIbAAOJI7z0CBwICwoQ,0.5763288714720146,0.5763288714720146,0.0,0.0
CakEW4c5vgDbxqqR8XULWw,Gbe0IX0FBQ-f3hpFxH-6bQ,0.5668587925859212,0.5668931524207959,0.0,0.0
CbMJxmEsm_NFue6NQ0kNpA,eOdJgsNyROi8TDV-F-_juA,0.5758593266492529,0.575842725294766,0.0,0.25
CbpT0UHGugQdpfK5HUekew,N3_LDzsfR0Xai9CCI3pUsA,0.5788298822097084,0.5782417679353126,0.0,0.0
Cc16fTxApkStrec2GSnFoQ,jlaktBNmve9FMOAlsG6PwQ,0.5801800231054843,0.5782417679353126,0.0,0.0
CcYQ5iBvUlG7OOVxacvBEw,vTBKqG5hmIta0NqtpbGg6Q,0.5669294986942753,0.5669294986942753,0.0,0.0
Civ-IjTIL9GmMSPYjSqE1g,pbAfraRFRDsyvSB856dryg,0.5679794854579393,0.5679794854579393,0.0,0.0
Ck_VER3teqjj_8cuVkB1EA,GhLCh9fL9Nc8c33eHszX5A,0.585513200739887,0.5781363155756231,0.0,0.0
CrLhHE69dVJfVIuqFs3egA,S6xjG5thtYKhNpFulIo10Q,0.5879987527290672,0.5781363155756231,0.0,0.0
CsYpEHP2fvZV2yt49fSgJA,ygyLBdPZhXpFmfq6EAZ62Q,0.5857920485972304,0.5781363155756231,0.0,0.0
Cu-UEi18cdlereln29rdww,_aITm6sZmcPzlAsaMZUQew,0.5157685618683082,0.5157636552232714,0.0,0.0
CupDB560BayqHoIEoeEhCQ,QVDdV_NeGwLho6qtBYtjuQ,0.5336317667284642,0.5336319166359004,0.0,0.0
CwiRXD-ovEU6efope9jhxQ,ZNUmF2BHvp4fovXFTFW9Cw,0.5327683547495161,0.5327750607272276,0.1428571428571428,0.05
CxUcM0VdEcHhlm_4_Mbwyw,YBW_smhjRI331LWOwBHQvg,0.5668373001072287,0.5668083491416734,0.0,0.0
Cxh7HIPRhIr_DIetWp3jAg,kxyP4aeuQW5oLTm5tjweTg,0.5389368215848153,0.5389197573974202,0.0,0.037037037037037
CxoRg-ZcXdpqXWmUJliYog,GZdflq6wvOXyOtSFThqNmA,0.5470555607723789,0.5469746016363456,0.1,0.0
CybLEjtw_fhkiITdCN5GZg,jp8K7RPJc3IwwkDYgfAZ5Q,0.3552324666639883,0.3553255111006111,0.0,0.0135135135135135
CyiN_owscPJNvlwul0XJPg,8Aavn4p0d-OX3GtHcLnGgQ,0.46492839907485495,0.4649423023561427,0.0,0.0
CzoyGCILGH7vp2esOCutdA,YN3Od6UktX_WJ-TCXoYfvw,0.5664846272486629,0.5665690990057177,0.25,0.0
CzsnLeW_yFwmmcdvmy9bMw,JpH5dhrs9nB-DEoX2dbZwQ,0.5430577124408321,0.5430423279119324,0.0,0.0
D-Up4cSxOOnmzowXfkI4Fw,zELwtjWxnYXVAzOu82Xw1Q,0.5869758259753751,0.5781363155756231,0.0,0.0
D3_topdyHpAyq-zlEZ_BEg,3eAGbHu2VFz8dVNC_dO5ow,0.4924752677339786,0.49251856287930756,0.0,0.0263157894736842
D4_SY2a4YnoFhrwHeYVioA,Hf3i3PcNDemoVSCHXuNIxg,0.5102671349806303,0.5103518579594558,0.0,0.0
D88Cbal0C-mtgy8f6WdUig,fM8ZCk2SlMu--joYJQ3EQA,0.5690443548757781,0.5690428080238925,0.0,0.0
D88TqtyrAajR6n7eX-JsKg,xBS2bMESuefLuhZMltM_ww,0.44951774259702565,0.44954583328315956,0.0192307692307692,0.0
D9LrenrSj83Bt9QBED7eCQ,6BWcdOv10taQzy5BCVl2rw,0.586683422823473,0.5781224453786147,0.0,0.0
DDFnIMsUjCHVOE72y86TfQ,_j4MKXubKQfu9v_kd_d9Ng,0.5791931605539375,0.5779614991920142,0.0,0.0
DF_cgKLV_YMDkBaNlE0XoQ,sy9erwW0yTpjsTQ1eLtnUQ,0.1870442450085604,0.18690159993595953,0.0,0.0
DKUCYmrxjNHkaQowwKcOQw,Pw6fbFqzYt3DfQardKyCBw,0.5724684248735399,0.5724684248735399,0.0,0.0
DLotTM0D0amdRFKrj-mR-A,u7WBOKDV5JAqV4RACM1dxg,0.5502498666481593,0.5502328651613216,0.0,0.0
DOGobCECSZNaaDCevtG8Vg,83MNJkbTftVfFmNR7WlbwQ,0.5229595251528566,0.5229822381701305,0.03125,0.0
DSz81CMeUgy9zYFLQhNJ4w,kURPPbhrJ2j3MtpD66HR3Q,0.5445405479109003,0.5445215384021299,0.0,0.0
DTb7jw-yK8w-kTgBhTQRvA,BrD8yPqnivir_-PpZ8pjQA,0.44965219921276117,0.44964875687621336,0.0,0.0
DTgQCDiGPk_LS4LMWD2o1w,RPLPto1ejkyE8vsGOV5phg,0.5511830052357822,0.5511970735531128,0.0,0.0
DTyeAYLV9YCc4mG5XTorTA,odPkQbmZAfsqe2GI760Q0g,0.5263018353568143,0.5262860964151942,0.0476190476190476,0.0
DUfvvIwagBe9VK2_0RyOug,i1kwgtoCQN3t5curFYWRUg,0.5657587169277117,0.5657726882994245,0.0,0.0
DX3_ZHbtsl705f0CnHd82g,1FB6qlf7ZuUD22Vyqo_4RQ,0.5575309105969849,0.5575309105969849,0.1,0.0
DZdE09qqCcX7Atf3Df7Yqg,mvL5FhxCmZ1Im8lFgMu4fQ,0.5471662874054457,0.5471829741483168,0.0,0.0
DZxyXqQSmR59wFOTT7UJBg,xBFNCseDehGAf5D--HWG5w,0.5825419581183792,0.5779614991920142,0.0,0.0
D_-w6oXNj_33E7-urbSLLQ,0Z8ps_OfcR9eJaV2JtxigA,0.19017705088408704,0.19001706114294023,0.0117647058823529,0.0
Da1Cc7gaouF_2avorSj-PA,R7495xRbB78fr_VzGonJBQ,0.5561189627933268,0.5561465069942062,0.0,0.0
Da3LmQYuxuCJfRTH6FXsiA,XSvfmG8EJIfnXLiJ7qZWXg,0.5790184632173738,0.5778560279152182,0.0,0.0
DaVWa71vav0Mv1cg2H-gfw,mRtGKvoxQLSh-tf2qBBoLg,0.5244477191882897,0.5244553631018617,0.0,0.0
DbyJYiCIDelX8uLWDsruAw,H-7jCwGugPs_yYM_wX6dDg,0.5707480471839239,0.5707480471839239,0.0,0.0
Ddg-J_j0YFErk7wpMtH_0A,zNbRWVCKNe6gBShmnuAQNw,0.3914631871292775,0.39148812503236446,0.064516129032258,0.0135135135135135
DefRn9bPWVK5iNeGixFbzA,KxmOJPeNaUrEcKE1-p0huQ,0.5381089237111967,0.5380376944163352,0.0,0.0
DekNG7GWeU28-aMpbfJwNw,g9p601DS_0uq-aiEA7ypxQ,0.24167502783596298,0.241553116075768,0.0238095238095238,0.021505376344086
Df-DdXqssj7ZeD8ypAF7Og,6cswuD0Qpsyy0s9CQEDHRw,0.5322271012430041,0.5322658854154861,0.0,0.0
DhkTrLGSI63OrnGt2q0KWQ,3AFJwWG2OcGtRlJhhEbjKw,0.5477356690360038,0.5477281093797152,0.0,0.0
DiBddJx63O8y9mICMJx0xg,74OO_45KTjh6WI3XKdP9Zw,0.5829818107559145,0.5777228021812126,0.0,0.0
Dk4PLmrV93uj5UKxKpqWbA,aG8XkIE_TMkr_QKSfaFBBg,0.5729111098699454,0.5729389396786044,0.0,0.0
DoKwhPThHtweIg-fWcjGgQ,5gsujKYr-TiZsByZZ_vB1Q,0.5669294986942753,0.5669453559467069,0.0,0.0
Dp4xxrLd1EfB-AbQTDPohg,9ZFCaOWsiXF3iQW26gcB7Q,0.5779753708177651,0.5777228021812126,0.0,0.0
DplwsTdPq4QZYBwaQtFxrg,n4XdEzFBySM8_D_uJqSToA,0.435065440979241,0.43504138889306576,0.0256410256410256,0.0333333333333333
DpptAi5gmMiF0O8zwXgxtw,OAdo3dcxGc9SHZN_QyMp5Q,0.5472367405802374,0.5472367405802374,0.0,0.0
Dr2tI5lPLiXQrE0iZRim9A,t-ROSN9X4QqbGFd6cchDNQ,0.5293737703780768,0.5292888082311192,0.037037037037037,0.0
DrazQLX4I8aSEHAkkJEnxQ,BfwzLf3NEt6D51zB8rNwxA,0.5628355742146596,0.5628220817192205,0.0,0.0
DrjRjaQpZJAVFFR68_xq0g,wPQ01R13kkpWKGqLIwxTzA,0.571287365885704,0.5712948763341935,0.0,0.0
DsDXhnFF5a848sgwC1_07A,r0LJJomHdpbmb8RkxtsbZQ,0.5809142012248409,0.5777089283192937,0.0,0.0
DsKm53QrsVk5GZ9QgYQmyQ,qS7uSZdQ3f0HqYSSaiYQ3A,0.5636537106918147,0.5636332170406101,0.2,0.0
DtE_filcjbtVPa3vHu96Hg,3UavdxyL0nmWKVIqxDft3w,0.5625892421658532,0.5626032366742065,0.0,0.0
DusxSc4n6WicPtUusm_N9Q,QZqNkjxX7xNg1RPFFVhB5g,0.5798862522726769,0.5776950543347498,0.0,0.0
DzAiKgi0HH1wDzAt4aEd7g,QDgGe--XQrPrap3u5EjAmg,0.575150562477426,0.5751922504323184,0.0,0.0
E0qpZQLChtbEYSNj3OYrIQ,jCyQknyt1mkMTBw60-ABUw,0.5310759548824207,0.5310577941743834,0.04,0.0
E1A3JTR-9oFWe9PE4pA65Q,bBPrDU0lA1vgiQOlDhzuWw,0.575150562477426,0.5751922504323184,0.0,0.0
E38acoNEJDP7A8Jqpj21Rw,x_iJuJSJ52ptHur08V86HA,0.5502723351116762,0.5501667530038454,0.0,0.0
E5V_PDqAKWceLM-9u8Ayww,yWbLO04FlSDJzIZbKr8t5A,0.5813683772762692,0.5775479396537339,0.0,0.0
E5YB7NywtfmQ2_rpxtjmKQ,1-z7wd860Rii4kbEMCT8DA,0.28643572565618314,0.2862844564263747,0.008,0.0
E6kLNnb8VcgaZHzBp-5uMw,lgNRlE9gtXvZTEm_TQqXWQ,0.5630763221214363,0.5631233822834539,0.0,0.0
E7R9YF9rGIOL9Pd5fJwMAQ,5Bn9CbdNYnZMDYryh6n_0g,0.5717849923655223,0.5717303589229195,0.0,0.0
E7mAwFPNhjNYXoeZh_jvVg,r4X9jW4K311nFkutYWrFyg,0.48381601121592616,0.48378468495227794,0.0,0.0
E9-zXaqJGg97ZqgX_tydTw,eEW2LAE2Fb8rZVE2rtNeyQ,0.5847537032718542,0.5775340642478841,0.0,0.0
EAApVzr9Uib9rvDs67RsNA,RbM-F22RcF5i2kDQ3jU1BA,0.4458636082957406,0.44596333468969784,0.0869565217391304,0.0
EBKLpGREqUFj-fpIB85pPw,JQUQ_wa8JIiSe3YIms6b6A,0.5723904354217142,0.5723930085299013,0.0,0.0
EBonJ5tjkxBEUezwosVlLg,fUUWNXN9eL2ZP2-ZaJr-Tg,0.046701351017688054,0.04658085832582417,0.0043859649122807,0.0
EEOgBTYNuaAHDSOBXauQxQ,G-LyXtmdMt2t1IGHhCUKTA,0.5651044586206894,0.5650877524731244,0.1666666666666666,0.0
EGSR3XIGuwa-CLAQnJmqdw,vJlbggc3FsyeOqUOPhVfiA,0.585513200739887,0.5774249396384674,0.0,0.0
EHUNi6ZX3z8KaXFjGtDd7w,3WDy7uo8g3bR_4IyYLXtWg,0.49483972889824823,0.49468868011019534,0.0,0.0
EI-7c_Zpd9HhBiVywzkIBQ,2gW2AflncKzHvmSvel2LBw,0.5053164936150724,0.505239786822564,0.0,0.0
EJPhcvVqYi6Y1dhDQXP-bQ,mlxJy8BKHKpRglLXWCyoNQ,0.5735011747883643,0.5735150848368551,0.0,0.0
EJ_ua43d33kN-rnc71LPLA,IDXLt6-LwcJTIFtKRJhW3g,0.31753341361209503,0.3173811291940027,0.0232558139534883,0.0
EN93aHUaowPXDXXv01PTZw,T8CRW0yUTIQdW91XQp4EWw,0.5760621519322814,0.5760760401962702,0.0,0.0
EQ9RsmozHxm-q1dEgILAiw,Y-xCFPYXWd9Ig0R_ZTd9mA,0.4424552041785471,0.4423444477293674,0.04,0.0263157894736842
EUtNup4WQZ6UBxou8HsRng,Su1Ghu4OcR0d-xDLGPkNYQ,0.5796062818412945,0.5774146877937484,0.0,0.0
EVu72ZfMe7IpUWhD1el5kA,LRcDPus5f9lm5luwI293yg,0.5550033319478548,0.5549874277731063,0.1111111111111111,0.0
EZ-ZL55vCMjSIneiGe3aqw,ayrKCuN81UEUduBhZJycXQ,0.5203999995886818,0.520389575037913,0.0,0.0
