persona_id,domain,archetype,city,ndcg,hit_at_1,hit_at_3,hit_at_10,kendall_tau,stars_ndcg,stars_hit_at_1,stars_hit_at_3,pairwise_win,revisit_score,model_revisit_signal
COF-WEE-0105,coffee,Weekday Regular,"Charlotte, NC",0.8150688310883588,0.0,0.0,1.0,-0.022222222222222223,0.8174386864741301,0.0,0.0,0,3.0,0.0169154228855721
RES-MIX-0717,restaurant,Mixed / Average,"Kansas City, MO",0.766296514528071,0.0,0.0,1.0,0.24444444444444444,0.7693922376542828,0.0,0.0,0,6.0,0.0131
COF-WEE-0188,coffee,Weekday Regular,"Cleveland, OH",0.8551984390437483,0.0,1.0,1.0,0.4666666666666666,0.81277597297929,0.0,0.0,1,2.0,0.0144404332129963
HOT-LEI-1291,hotel,Leisure Traveler,"Tucson, AZ",0.786703036996755,0.0,0.0,1.0,-0.06666666666666667,0.792635102511728,0.0,0.0,0,3.0,0.0102564102564102
HOT-LEI-1309,hotel,Leisure Traveler,"Louisville, KY",0.8001425974859654,0.0,0.0,1.0,-0.06666666666666667,0.7914007449986632,0.0,0.0,0,2.0,0.0110091743119266
HOT-LEI-1262,hotel,Leisure Traveler,"St. Louis, MO",0.7851465947330646,0.0,0.0,1.0,0.022222222222222223,0.7798798871677389,0.0,0.0,0,2.0,0.005610098176718
COF-WEE-0207,coffee,Weekday Regular,"Louisville, KY",0.7583442650873958,0.0,0.0,1.0,-0.28888888888888886,0.817885885048542,0.0,0.0,0,0.0,0.0431818181818181
RES-MIX-0850,restaurant,Mixed / Average,"Philadelphia, PA",0.7615943419165293,0.0,0.0,1.0,0.06666666666666667,0.772096929303723,0.0,0.0,0,6.0,0.0198
RES-MIX-0889,restaurant,Mixed / Average,"New Orleans, LA",0.6896542434093518,0.0,0.0,1.0,-0.4666666666666666,0.7252851152140469,0.0,0.0,0,7.0,0.0148
COF-WEE-0094,coffee,Weekday Regular,"Tucson, AZ",0.7925877984736667,0.0,0.0,1.0,-0.28888888888888886,0.8217259750864413,0.0,0.0,0,0.0,0.0431818181818181
COF-CAS-0420,coffee,Casual Weekender,"Las Vegas, NV",0.9876429426634976,1.0,1.0,1.0,0.4666666666666666,0.8406584905840835,0.0,0.0,1,7.0,0.0431818181818181
RES-EXP-0633,restaurant,Explorer,"Nashville, TN",0.741256663209159,0.0,0.0,1.0,0.022222222222222223,0.7691468957891671,0.0,0.0,1,3.0,0.0108
HOT-ONE-1193,hotel,One-Time Tourist (Business),"Indianapolis, IN",0.7973779329141009,0.0,0.0,1.0,-0.15555555555555553,0.7815632815461688,0.0,0.0,1,1.0,0.0074318744838976
COF-WEE-0197,coffee,Weekday Regular,"Cleveland, OH",0.7885094030124561,0.0,0.0,1.0,-0.28888888888888886,0.8424325754503862,0.0,0.0,1,2.0,0.0225733634311512
COF-WEE-0283,coffee,Weekday Regular,"Indianapolis, IN",0.768140795959931,0.0,0.0,1.0,-0.1111111111111111,0.8194079400021607,0.0,0.0,0,2.0,0.0208333333333333
COF-CAS-0425,coffee,Casual Weekender,"Tucson, AZ",0.8059386970746948,0.0,0.0,1.0,0.06666666666666667,0.8163707152101609,0.0,0.0,1,8.0,0.0185185185185185
RES-EXP-0672,restaurant,Explorer,"New Orleans, LA",0.7032503515764083,0.0,1.0,1.0,-0.28888888888888886,0.7241225403283035,0.0,0.0,0,3.0,0.0123
COF-WEE-0242,coffee,Weekday Regular,"Tucson, AZ",0.989789366714296,1.0,1.0,1.0,0.6,0.8376805213043049,0.0,0.0,0,2.0,0.0078740157480314
HOT-ONE-1249,hotel,One-Time Tourist (Business),"Pittsburgh, PA",0.8134159270446563,0.0,0.0,1.0,0.24444444444444444,0.7916539359395856,0.0,0.0,1,4.0,0.0069444444444444
RES-NIG-0953,restaurant,Nightlife Seeker,"Philadelphia, PA",0.7812085434615249,0.0,1.0,1.0,0.1111111111111111,0.7706115928171826,0.0,0.0,1,8.0,0.0151
COF-LOY-0022,coffee,Loyalist,"New Orleans, LA",0.8975456831451022,0.0,0.0,0.0,-0.1111111111111111,0.9409841921084744,0.0,0.0,1,4.0,0.0074468085106382
HOT-ONE-1062,hotel,One-Time Tourist (Business),"Pittsburgh, PA",0.8187056797987572,0.0,1.0,1.0,0.022222222222222223,0.7906592637834926,0.0,0.0,0,8.0,0.0108035111411208
COF-CAS-0380,coffee,Casual Weekender,"Charlotte, NC",0.8529254578733636,0.0,0.0,1.0,0.4222222222222222,0.8638714376399055,0.0,1.0,1,3.0,0.0078740157480314
COF-WEE-0050,coffee,Weekday Regular,"Louisville, KY",0.9985781511698193,1.0,1.0,1.0,0.8666666666666666,0.8107356077075416,0.0,0.0,0,1.0,0.0185873605947955
RES-MIX-0741,restaurant,Mixed / Average,"Louisville, KY",0.7050677798054963,0.0,0.0,1.0,-0.3333333333333333,0.769127649509645,0.0,0.0,0,7.0,0.0217
RES-EXP-0690,restaurant,Explorer,"Reno, NV",0.7353873573819675,0.0,0.0,1.0,-0.15555555555555553,0.7712850364028084,0.0,0.0,1,7.0,0.0108
COF-WEE-0243,coffee,Weekday Regular,"St. Louis, MO",0.7705492969158548,0.0,0.0,1.0,-0.5111111111111111,0.8198441987482804,0.0,0.0,0,1.0,0.0126488095238095
HOT-LEI-1350,hotel,Leisure Traveler,"Cincinnati, OH",0.7759937152115091,0.0,0.0,1.0,-0.19999999999999998,0.7875667907430537,0.0,0.0,0,4.0,0.0069444444444444
COF-LOY-0004,coffee,Loyalist,"Philadelphia, PA",0.8038834985748289,0.0,0.0,1.0,-0.06666666666666667,0.8232895570261435,0.0,0.0,0,2.0,0.0126488095238095
RES-MIX-0763,restaurant,Mixed / Average,"Cincinnati, OH",0.709793171871801,0.0,0.0,1.0,-0.37777777777777777,0.7718967180479637,0.0,0.0,0,4.0,0.0198
RES-EXP-0688,restaurant,Explorer,"Louisville, KY",0.7224313031691845,0.0,0.0,1.0,-0.3333333333333333,0.7718528045387382,0.0,0.0,1,3.0,0.0148
HOT-ONE-1212,hotel,One-Time Tourist (Business),"Nashville, TN",0.797602008882211,0.0,0.0,1.0,0.19999999999999998,0.7762543590948024,0.0,0.0,1,4.0,0.0716009654062751
RES-MIX-0822,restaurant,Mixed / Average,"Cleveland, OH",0.8068249844607722,0.0,1.0,1.0,0.19999999999999998,0.7704904654881797,0.0,0.0,0,6.0,0.0151
COF-INF-0493,coffee,Infrequent Visitor,"Reno, NV",0.8315140142939514,0.0,0.0,1.0,0.24444444444444444,0.8390423724274086,0.0,0.0,0,3.0,0.0324561403508771
COF-INF-0477,coffee,Infrequent Visitor,"St. Louis, MO",0.8114702855895606,0.0,0.0,1.0,0.28888888888888886,0.8191558653694572,0.0,0.0,0,2.0,0.0431818181818181
COF-CAS-0397,coffee,Casual Weekender,"Kansas City, MO",0.798417899074225,0.0,0.0,1.0,0.022222222222222223,0.8238809283523097,0.0,0.0,1,4.0,0.0142180094786729
RES-EXP-0595,restaurant,Explorer,"Nashville, TN",0.7225191031471067,0.0,1.0,1.0,-0.24444444444444444,0.7708950750848164,0.0,0.0,1,3.0,0.0159
COF-WEE-0221,coffee,Weekday Regular,"Cincinnati, OH",0.778849808538094,0.0,0.0,1.0,-0.3333333333333333,0.8246532284277668,0.0,0.0,0,1.0,0.0225733634311512
COF-CAS-0343,coffee,Casual Weekender,"Tampa, FL",0.8887093394619021,0.0,1.0,1.0,0.28888888888888886,0.8187138516703769,0.0,0.0,1,4.0,0.0225733634311512
RES-MIX-0735,restaurant,Mixed / Average,"Indianapolis, IN",0.7694286992389827,0.0,1.0,1.0,0.19999999999999998,0.7695290072364035,0.0,0.0,0,8.0,0.0108
HOT-ONE-1009,hotel,One-Time Tourist (Business),"Kansas City, MO",0.7984965481501252,0.0,0.0,1.0,-0.1111111111111111,0.787729378066958,0.0,0.0,1,4.0,0.0716009654062751
COF-CAS-0386,coffee,Casual Weekender,"St. Louis, MO",0.8204722496073261,0.0,0.0,1.0,0.3333333333333333,0.8624392746930972,0.0,1.0,1,4.0,0.0210176991150442
HOT-LEI-1389,hotel,Leisure Traveler,"Reno, NV",0.7710806590242149,0.0,0.0,1.0,-0.24444444444444444,0.7830209289219054,0.0,0.0,0,1.0,0.0141509433962264
RES-MIX-0865,restaurant,Mixed / Average,"Philadelphia, PA",0.7350396604884222,0.0,0.0,1.0,-0.28888888888888886,0.7534041430003116,0.0,0.0,0,7.0,0.0188
COF-WEE-0205,coffee,Weekday Regular,"Reno, NV",0.7934534829859556,0.0,0.0,1.0,-0.1111111111111111,0.8181520268440924,0.0,0.0,0,2.0,0.0126488095238095
HOT-ONE-1065,hotel,One-Time Tourist (Business),"Cleveland, OH",0.784117128986902,0.0,0.0,1.0,-0.022222222222222223,0.7643861377394896,0.0,0.0,1,2.0,0.0141509433962264
HOT-ONE-1033,hotel,One-Time Tourist (Business),"Las Vegas, NV",0.8837900833806023,1.0,1.0,1.0,-0.19999999999999998,0.7851507100687766,0.0,0.0,0,4.0,0.0533661740558292
HOT-LEI-1330,hotel,Leisure Traveler,"Cincinnati, OH",0.7642713407359175,0.0,0.0,1.0,-0.28888888888888886,0.7808026019031136,0.0,0.0,0,3.0,0.0418781725888324
RES-MIX-0795,restaurant,Mixed / Average,"Reno, NV",0.7949716741189841,0.0,1.0,1.0,0.24444444444444444,0.7505214703654445,0.0,0.0,0,8.0,0.0108
HOT-ONE-1211,hotel,One-Time Tourist (Business),"Nashville, TN",0.8025654578564306,0.0,0.0,1.0,-0.06666666666666667,0.7799629556570467,0.0,0.0,1,2.0,0.0852503382949932
COF-WEE-0246,coffee,Weekday Regular,"Cincinnati, OH",0.9325470136503525,0.0,1.0,1.0,0.022222222222222223,0.8356720066308415,0.0,0.0,1,2.0,0.0304568527918781
RES-EXP-0643,restaurant,Explorer,"Indianapolis, IN",0.6914231830180356,0.0,0.0,1.0,-0.5555555555555555,0.7530969020771843,0.0,0.0,1,3.0,0.0188
COF-WEE-0164,coffee,Weekday Regular,"Philadelphia, PA",0.8115572430326043,0.0,0.0,1.0,0.022222222222222223,0.8440876668403708,0.0,0.0,0,2.0,0.0126488095238095
HOT-ONE-1017,hotel,One-Time Tourist (Business),"Kansas City, MO",0.7819702121654182,0.0,0.0,1.0,-0.022222222222222223,0.7700831118393957,0.0,0.0,1,0.0,0.0261282660332541
HOT-ONE-1153,hotel,One-Time Tourist (Business),"Kansas City, MO",0.7953278144573468,0.0,0.0,1.0,-0.19999999999999998,0.7702670400748977,0.0,0.0,0,4.0,0.0108035111411208
HOT-ONE-1132,hotel,One-Time Tourist (Business),"Las Vegas, NV",0.7938337279430882,0.0,0.0,1.0,-0.15555555555555553,0.7703001633341287,0.0,0.0,1,4.0,0.07083084279737
COF-WEE-0266,coffee,Weekday Regular,"Nashville, TN",0.8255199001380485,0.0,0.0,1.0,0.06666666666666667,0.8400264923292736,0.0,0.0,1,1.0,0.0075046904315197
HOT-ONE-1008,hotel,One-Time Tourist (Business),"Indianapolis, IN",0.7920058672591882,0.0,0.0,1.0,-0.15555555555555553,0.7724881758923671,0.0,0.0,1,3.0,0.07083084279737
RES-MIX-0725,restaurant,Mixed / Average,"Reno, NV",0.7623563458355564,0.0,0.0,1.0,0.1111111111111111,0.7412158045060876,0.0,0.0,0,4.0,0.0176
HOT-BUD-1483,hotel,Budget Explorer,"Cincinnati, OH",0.7995093828729886,0.0,0.0,1.0,-0.1111111111111111,0.7875468492533829,0.0,0.0,0,8.0,0.0108035111411208
COF-LOY-0018,coffee,Loyalist,"Tampa, FL",0.7715745090666251,0.0,0.0,1.0,-0.28888888888888886,0.8248233319183952,0.0,0.0,1,2.0,0.0324561403508771
HOT-LEI-1406,hotel,Leisure Traveler,"Kansas City, MO",0.7993156859718763,0.0,0.0,1.0,-0.24444444444444444,0.7947919915441048,0.0,0.0,0,8.0,0.0716009654062751
HOT-ONE-1178,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.8383017125420267,0.0,1.0,1.0,0.15555555555555553,0.8083630251883074,0.0,0.0,0,0.0,0.0110091743119266
COF-WEE-0169,coffee,Weekday Regular,"Cleveland, OH",0.7943213217362491,0.0,0.0,1.0,-0.24444444444444444,0.8375973777823653,0.0,0.0,0,1.0,0.0231729055258467
COF-WEE-0128,coffee,Weekday Regular,"Cleveland, OH",0.7771412448488803,0.0,0.0,1.0,-0.3333333333333333,0.8047920290998012,0.0,0.0,0,1.0,0.0078740157480314
COF-WEE-0218,coffee,Weekday Regular,"Charlotte, NC",0.7891137490999169,0.0,0.0,1.0,-0.37777777777777777,0.8113053109152562,0.0,0.0,1,0.0,0.0144404332129963
HOT-ONE-1103,hotel,One-Time Tourist (Business),"St. Louis, MO",0.8992357126763998,1.0,1.0,1.0,0.24444444444444444,0.785903382832764,0.0,0.0,1,3.0,0.0441070137382501
COF-CAS-0433,coffee,Casual Weekender,"Kansas City, MO",0.8391152270775165,0.0,0.0,1.0,0.19999999999999998,0.8637913679303524,0.0,1.0,1,3.0,0.0142180094786729
RES-LOY-0532,restaurant,Loyalist,"Pittsburgh, PA",0.8171922155407733,1.0,1.0,1.0,0.3333333333333333,0.7698843958296164,0.0,0.0,0,4.0,0.0171
HOT-ONE-1077,hotel,One-Time Tourist (Business),"Charlotte, NC",0.8921036135121125,1.0,1.0,1.0,0.4222222222222222,0.7974640997525135,0.0,0.0,0,1.0,0.0110091743119266
HOT-LEI-1323,hotel,Leisure Traveler,"Charlotte, NC",0.7856201980803208,0.0,0.0,1.0,-0.022222222222222223,0.7872367222727789,0.0,0.0,0,3.0,0.07083084279737
COF-WEE-0084,coffee,Weekday Regular,"Phoenix, AZ",0.7657257511085461,0.0,0.0,1.0,-0.5555555555555555,0.8062626269994838,0.0,0.0,1,2.0,0.0169154228855721
HOT-ONE-1218,hotel,One-Time Tourist (Business),"Tampa, FL",0.8017423783033844,0.0,1.0,1.0,-0.15555555555555553,0.7627104207159803,0.0,0.0,0,4.0,0.0716009654062751
RES-EXP-0649,restaurant,Explorer,"Cincinnati, OH",0.735342594606977,0.0,0.0,1.0,-0.19999999999999998,0.771692140681492,0.0,0.0,1,2.0,0.0131
RES-MIX-0792,restaurant,Mixed / Average,"Kansas City, MO",0.7613823384130195,0.0,0.0,1.0,0.19999999999999998,0.7697903205703853,0.0,0.0,0,4.0,0.0176
HOT-ONE-1247,hotel,One-Time Tourist (Business),"Las Vegas, NV",0.7833518320316221,0.0,0.0,1.0,-0.19999999999999998,0.7661135863749938,0.0,0.0,1,6.0,0.0716009654062751
RES-MIX-0875,restaurant,Mixed / Average,"Louisville, KY",0.7378049121059737,0.0,0.0,1.0,-0.19999999999999998,0.7514329737605161,0.0,0.0,0,5.0,0.0151
RES-LOY-0520,restaurant,Loyalist,"Cleveland, OH",0.7917377162172815,1.0,1.0,1.0,0.022222222222222223,0.7714659727741489,0.0,0.0,0,4.0,0.0131
HOT-ONE-1167,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.7806739794742418,0.0,0.0,1.0,0.022222222222222223,0.7715567018881061,0.0,0.0,0,3.0,0.0418781725888324
HOT-LEI-1333,hotel,Leisure Traveler,"Phoenix, AZ",0.7755536184283767,0.0,0.0,1.0,-0.06666666666666667,0.7756237857501158,0.0,0.0,0,0.0,0.0110091743119266
RES-EXP-0589,restaurant,Explorer,"Louisville, KY",0.7365338368219458,0.0,1.0,1.0,-0.24444444444444444,0.7518360566426322,0.0,0.0,1,2.0,0.0108
RES-MIX-0845,restaurant,Mixed / Average,"Phoenix, AZ",0.7565146800100003,0.0,0.0,1.0,0.022222222222222223,0.7687313662142066,0.0,0.0,0,8.0,0.0188
COF-INF-0486,coffee,Infrequent Visitor,"Louisville, KY",0.8104373218941118,0.0,0.0,1.0,-0.022222222222222223,0.8184463170119902,0.0,0.0,0,4.0,0.0185938407902382
COF-WEE-0098,coffee,Weekday Regular,"Phoenix, AZ",0.7916459415780766,0.0,0.0,1.0,0.19999999999999998,0.8094734142343246,0.0,0.0,0,1.0,0.0159010600706713
HOT-LEI-1405,hotel,Leisure Traveler,"New Orleans, LA",0.8318297742506501,0.0,1.0,1.0,0.28888888888888886,0.7831428297958121,0.0,0.0,0,4.0,0.07083084279737
HOT-ONE-1001,hotel,One-Time Tourist (Business),"Phoenix, AZ",0.780253990737296,0.0,0.0,1.0,-0.15555555555555553,0.7702859698675235,0.0,0.0,0,4.0,0.0108035111411208
HOT-ONE-1469,hotel,One-Time Tourist,"Nashville, TN",0.8108006222450318,0.0,1.0,1.0,-0.15555555555555553,0.789864952991954,0.0,0.0,0,2.0,0.0335039553280595
HOT-LEI-1391,hotel,Leisure Traveler,"Phoenix, AZ",0.7794445466691617,0.0,0.0,1.0,-0.24444444444444444,0.7796771846656918,0.0,0.0,0,3.0,0.0418781725888324
HOT-ONE-1204,hotel,One-Time Tourist (Business),"Philadelphia, PA",0.8123104961015063,0.0,0.0,1.0,-0.022222222222222223,0.7881803303273333,0.0,0.0,0,4.0,0.0716009654062751
RES-MIX-0793,restaurant,Mixed / Average,"Reno, NV",0.7567836264813427,0.0,0.0,1.0,0.06666666666666667,0.7692254585320621,0.0,0.0,0,6.0,0.0131
COF-WEE-0229,coffee,Weekday Regular,"Las Vegas, NV",0.7998244633756261,0.0,0.0,1.0,-0.022222222222222223,0.8153840797642817,0.0,0.0,0,1.0,0.0225733634311512
RES-LOY-0546,restaurant,Loyalist,"Kansas City, MO",0.8069752889919791,1.0,1.0,1.0,0.28888888888888886,0.7716926063842846,0.0,0.0,0,8.0,0.0148
COF-WEE-0126,coffee,Weekday Regular,"Indianapolis, IN",0.8027485386428063,0.0,0.0,1.0,0.06666666666666667,0.8172034816428317,0.0,0.0,0,0.0,0.0431818181818181
HOT-LEI-1322,hotel,Leisure Traveler,"Las Vegas, NV",0.7814143380390349,0.0,0.0,1.0,-0.24444444444444444,0.7809475530410981,0.0,0.0,0,1.0,0.0138568129330254
COF-CAS-0361,coffee,Casual Weekender,"Charlotte, NC",0.8172329325373692,0.0,0.0,1.0,-0.022222222222222223,0.8175222504221762,0.0,0.0,1,8.0,0.0351493848857645
RES-EXP-0691,restaurant,Explorer,"Kansas City, MO",0.7083631735480359,0.0,0.0,1.0,-0.4222222222222222,0.753230531040302,0.0,0.0,1,3.0,0.0148
RES-NIG-0969,restaurant,Nightlife Seeker,"Charlotte, NC",0.8037902474310706,0.0,1.0,1.0,0.24444444444444444,0.7700422560356275,0.0,0.0,1,2.0,0.0123
HOT-LEI-1394,hotel,Leisure Traveler,"Nashville, TN",0.8143709525828363,0.0,0.0,1.0,0.1111111111111111,0.778769638236777,0.0,0.0,0,6.0,0.0165289256198347
HOT-LEI-1364,hotel,Leisure Traveler,"Tucson, AZ",0.780589632642751,0.0,0.0,1.0,-0.4666666666666666,0.7909952097314389,0.0,0.0,0,7.0,0.0716009654062751
HOT-ONE-1137,hotel,One-Time Tourist (Business),"New Orleans, LA",0.7896549694818774,0.0,0.0,1.0,0.06666666666666667,0.7677506017141894,0.0,0.0,0,0.0,0.0825688073394495
COF-WEE-0171,coffee,Weekday Regular,"Indianapolis, IN",0.8238441827046713,0.0,0.0,1.0,0.15555555555555553,0.8060044506459325,0.0,0.0,0,0.0,0.0329985652797704
COF-CAS-0309,coffee,Casual Weekender,"Las Vegas, NV",0.8065814955168018,0.0,0.0,1.0,0.06666666666666667,0.8186913996917444,0.0,0.0,1,4.0,0.0351493848857645
HOT-ONE-1205,hotel,One-Time Tourist (Business),"Cleveland, OH",0.7821664683771176,0.0,0.0,1.0,-0.37777777777777777,0.7679673267691072,0.0,0.0,1,4.0,0.0716009654062751
COF-CAS-0409,coffee,Casual Weekender,"Nashville, TN",0.8442512506820132,0.0,0.0,1.0,0.24444444444444444,0.8343233389518112,0.0,0.0,1,7.0,0.0126488095238095
RES-MIX-0797,restaurant,Mixed / Average,"Pittsburgh, PA",0.763568375235823,0.0,0.0,1.0,-0.1111111111111111,0.774125501183607,0.0,0.0,0,6.0,0.0131
HOT-BUD-1479,hotel,Budget Explorer,"St. Louis, MO",0.8123866290103413,0.0,1.0,1.0,-0.022222222222222223,0.7856369336010153,0.0,0.0,1,8.0,0.0108035111411208
RES-MIX-0855,restaurant,Mixed / Average,"Phoenix, AZ",0.7639346809754919,0.0,0.0,1.0,0.06666666666666667,0.7536259403376038,0.0,0.0,0,8.0,0.0188
HOT-BUD-1496,hotel,Budget Explorer,"Cleveland, OH",0.7980302217325685,0.0,0.0,1.0,-0.1111111111111111,0.7880032764220163,0.0,0.0,0,2.0,0.0110091743119266
HOT-BUD-1476,hotel,Budget Explorer,"Indianapolis, IN",0.7843179452139141,0.0,0.0,1.0,-0.06666666666666667,0.7775850067676054,0.0,0.0,0,6.0,0.0716009654062751
RES-EXP-0568,restaurant,Explorer,"New Orleans, LA",0.6916285554018116,0.0,0.0,1.0,-0.15555555555555553,0.7230172739905869,0.0,0.0,0,2.0,0.0076
COF-WEE-0271,coffee,Weekday Regular,"Indianapolis, IN",0.785823802207478,0.0,0.0,1.0,-0.3333333333333333,0.8398881043752376,0.0,0.0,1,2.0,0.0225733634311512
COF-WEE-0119,coffee,Weekday Regular,"Louisville, KY",0.99001378906549,1.0,1.0,1.0,0.4222222222222222,0.8620432374321786,0.0,1.0,1,0.0,0.0334773218142548
COF-CAS-0372,coffee,Casual Weekender,"Reno, NV",0.8359924577510873,0.0,0.0,1.0,0.3333333333333333,0.8445819022033838,0.0,0.0,1,3.0,0.0203761755485893
COF-INF-0491,coffee,Infrequent Visitor,"St. Louis, MO",0.8325674216092925,0.0,0.0,1.0,0.24444444444444444,0.8352875230134706,0.0,0.0,0,4.0,0.0203761755485893
RES-MIX-0862,restaurant,Mixed / Average,"St. Louis, MO",0.7580366236153624,0.0,0.0,1.0,-0.022222222222222223,0.772153656010917,0.0,0.0,0,7.0,0.0131
HOT-ONE-1170,hotel,One-Time Tourist (Business),"Tampa, FL",0.8937800389222612,1.0,1.0,1.0,0.19999999999999998,0.7948074851243071,0.0,0.0,0,3.0,0.07083084279737
HOT-ONE-1195,hotel,One-Time Tourist (Business),"Indianapolis, IN",0.7866971980116588,0.0,0.0,1.0,0.022222222222222223,0.7714627851222184,0.0,0.0,1,3.0,0.07083084279737
HOT-LEI-1311,hotel,Leisure Traveler,"St. Louis, MO",0.7736180118491613,0.0,0.0,1.0,-0.4666666666666666,0.7816256784043362,0.0,0.0,0,3.0,0.0418781725888324
RES-MIX-0839,restaurant,Mixed / Average,"Charlotte, NC",0.7593730309266914,0.0,0.0,1.0,0.06666666666666667,0.7688172222837064,0.0,0.0,0,4.0,0.0074
COF-WEE-0056,coffee,Weekday Regular,"Reno, NV",0.7989026373244694,0.0,0.0,1.0,0.022222222222222223,0.8171452249126955,0.0,0.0,0,1.0,0.0185873605947955
COF-CAS-0354,coffee,Casual Weekender,"New Orleans, LA",0.8904334655035472,0.0,0.0,0.0,-0.1111111111111111,0.9409841921084744,0.0,0.0,0,3.0,0.0075046904315197
COF-LOY-0006,coffee,Loyalist,"Tampa, FL",0.8272115364784173,0.0,0.0,1.0,0.06666666666666667,0.8616730645866947,0.0,1.0,1,3.0,0.0225733634311512
COF-WEE-0216,coffee,Weekday Regular,"Cleveland, OH",0.7873742281972018,0.0,0.0,1.0,-0.28888888888888886,0.8178165144280859,0.0,0.0,1,1.0,0.0144404332129963
COF-INF-0451,coffee,Infrequent Visitor,"Las Vegas, NV",0.8139712570580736,0.0,0.0,1.0,0.3333333333333333,0.8248773717718653,0.0,0.0,0,5.0,0.0169154228855721
COF-WEE-0145,coffee,Weekday Regular,"Indianapolis, IN",0.7885331626306027,0.0,0.0,1.0,-0.022222222222222223,0.8432051142159498,0.0,0.0,1,2.0,0.0225733634311512
RES-NIG-0956,restaurant,Nightlife Seeker,"Reno, NV",0.8268830280057744,1.0,1.0,1.0,0.1111111111111111,0.7693965840303355,0.0,0.0,1,8.0,0.0228
HOT-ONE-1105,hotel,One-Time Tourist (Business),"St. Louis, MO",0.7964953986786969,0.0,0.0,1.0,-0.06666666666666667,0.7799411575222647,0.0,0.0,1,0.0,0.0141509433962264
RES-NIG-0952,restaurant,Nightlife Seeker,"Reno, NV",0.8269025251471539,1.0,1.0,1.0,0.022222222222222223,0.7530267896993166,0.0,0.0,1,7.0,0.0138
HOT-LEI-1395,hotel,Leisure Traveler,"St. Louis, MO",0.8058772084943862,0.0,0.0,1.0,-0.15555555555555553,0.7869194114429653,0.0,0.0,0,3.0,0.0418781725888324
RES-NIG-0939,restaurant,Nightlife Seeker,"Tucson, AZ",0.8316139697631245,1.0,1.0,1.0,0.06666666666666667,0.7711652713418612,0.0,0.0,1,3.0,0.0123
COF-WEE-0244,coffee,Weekday Regular,"Cincinnati, OH",0.7593477734177528,0.0,0.0,1.0,-0.3333333333333333,0.8051338255066769,0.0,0.0,0,2.0,0.0040485829959514
HOT-LEI-1386,hotel,Leisure Traveler,"Tucson, AZ",0.7576376954778992,0.0,0.0,1.0,-0.4666666666666666,0.7724881758923671,0.0,0.0,0,2.0,0.0074318744838976
HOT-ONE-1106,hotel,One-Time Tourist (Business),"Pittsburgh, PA",0.82066312963725,0.0,1.0,1.0,0.1111111111111111,0.7872731480897359,0.0,0.0,1,3.0,0.0418781725888324
COF-CAS-0441,coffee,Casual Weekender,"Tucson, AZ",0.8302459539109412,0.0,0.0,1.0,0.28888888888888886,0.8367092279624891,0.0,0.0,1,8.0,0.0225733634311512
COF-CAS-0423,coffee,Casual Weekender,"Reno, NV",0.8247784002798495,0.0,0.0,1.0,0.28888888888888886,0.8163818561511709,0.0,0.0,1,3.0,0.0329985652797704
COF-CAS-0393,coffee,Casual Weekender,"Indianapolis, IN",0.8322045420228289,0.0,0.0,1.0,0.06666666666666667,0.8195373684139524,0.0,0.0,1,4.0,0.0169154228855721
HOT-ONE-1462,hotel,One-Time Tourist,"Pittsburgh, PA",0.772095916298591,0.0,0.0,1.0,-0.24444444444444444,0.7644540404194268,0.0,0.0,0,2.0,0.0418781725888324
RES-MIX-0879,restaurant,Mixed / Average,"Pittsburgh, PA",0.7589571532882133,0.0,0.0,1.0,0.06666666666666667,0.7690342390923898,0.0,0.0,0,6.0,0.0151
HOT-ONE-1041,hotel,One-Time Tourist (Business),"Tucson, AZ",0.7973126348468806,0.0,0.0,1.0,-0.15555555555555553,0.7776021530490982,0.0,0.0,0,4.0,0.0172744721689059
RES-EXP-0610,restaurant,Explorer,"Reno, NV",0.7213926910013694,0.0,0.0,1.0,-0.28888888888888886,0.7508513283737364,0.0,0.0,1,7.0,0.0176
HOT-ONE-1151,hotel,One-Time Tourist (Business),"New Orleans, LA",0.784408459708078,0.0,0.0,1.0,-0.4222222222222222,0.7731987264552282,0.0,0.0,1,3.0,0.0108035111411208
RES-MIX-0807,restaurant,Mixed / Average,"Louisville, KY",0.7237477650190992,0.0,0.0,1.0,-0.24444444444444444,0.7507769834441174,0.0,0.0,0,6.0,0.0108
RES-EXP-0623,restaurant,Explorer,"Las Vegas, NV",0.7152428593027405,0.0,0.0,1.0,-0.4666666666666666,0.7720704052935151,0.0,0.0,1,3.0,0.0123
RES-MIX-0883,restaurant,Mixed / Average,"Louisville, KY",0.7474954066139157,0.0,0.0,1.0,-0.1111111111111111,0.7534041430003116,0.0,0.0,0,6.0,0.0108
HOT-ONE-1088,hotel,One-Time Tourist (Business),"Louisville, KY",0.8298878271598019,0.0,1.0,1.0,0.06666666666666667,0.7969384274826217,0.0,0.0,0,2.0,0.0074318744838976
RES-LOY-0508,restaurant,Loyalist,"Indianapolis, IN",0.7281144259024627,0.0,0.0,1.0,-0.1111111111111111,0.7700106747743065,0.0,0.0,0,6.0,0.0176
RES-MIX-0804,restaurant,Mixed / Average,"Pittsburgh, PA",0.7659733208252439,0.0,0.0,1.0,0.19999999999999998,0.7691468957891671,0.0,0.0,0,7.0,0.0074
