persona_id,domain,archetype,age_group,occupation,occupation_label,city,loyalty_score,price_sensitivity,ndcg,hit_at_1,hit_at_3,hit_at_10,kendall_tau,stars_ndcg,stars_hit_at_1,stars_hit_at_3,pairwise_win,revisit_score,model_revisit_signal
S2-BO-EXE-RES-1537,restaurant,Boomer (57+) | Executive / C-Suite,Boomer (57+),Executive / C-Suite,VP of Operations,Philadelphia,5,1,0.7482799684195804,0.0,0.0,1.0,-0.06666666666666667,0.7549453967778396,0.0,0.0,0,6.0,0.0188
S2-BO-HEA-COF-1569,coffee,Boomer (57+) | Healthcare,Boomer (57+),Healthcare,Healthcare Administrator,Cleveland,5,3,0.8188856724735439,0.0,0.0,1.0,-0.15555555555555553,0.8176464963560912,0.0,0.0,0,3.0,0.0126488095238095
S2-GX-EDU-COF-1214,coffee,Gen X (41-56) | Education / Academic,Gen X (41-56),Education / Academic,University Lecturer,Pittsburgh,5,3,0.8143568406069552,0.0,0.0,1.0,-0.1111111111111111,0.8434110844081907,0.0,0.0,0,6.0,0.0144404332129963
S2-SM-LEG-RES-0871,restaurant,Senior Millennial (34-40) | Legal / Finance,Senior Millennial (34-40),Legal / Finance,Accountant,Philadelphia,5,1,0.7704771711883601,0.0,1.0,1.0,0.15555555555555553,0.770946410240514,0.0,0.0,0,6.0,0.0131
S2-GZ-TEC-HOT-0050,hotel,Gen Z (18-25) | Tech / Software,Gen Z (18-25),Tech / Software,DevOps Engineer,Las Vegas,1,3,0.8009148861400843,0.0,0.0,1.0,0.022222222222222223,0.7862200937566854,0.0,0.0,0,5.0,0.0441070137382501
S2-YM-REM-RES-0627,restaurant,Young Millennial (26-33) | Remote / Digital Nomad,Young Millennial (26-33),Remote / Digital Nomad,Content Creator,Tampa,1,3,0.7186730623986516,0.0,0.0,1.0,-0.24444444444444444,0.7534434853206524,0.0,0.0,0,4.0,0.0148
S2-BO-TRA-COF-1757,coffee,Boomer (57+) | Trade / Manual,Boomer (57+),Trade / Manual,Mechanic,Louisville,5,5,0.7593116475669078,0.0,0.0,1.0,-0.15555555555555553,0.8167840930903366,0.0,0.0,1,3.0,0.0404411764705882
S2-YM-HEA-RES-0448,restaurant,Young Millennial (26-33) | Healthcare,Young Millennial (26-33),Healthcare,Healthcare Administrator,Cincinnati,4,3,0.7705532457841499,0.0,1.0,1.0,0.022222222222222223,0.7712409197838056,0.0,0.0,0,7.0,0.0151
S2-SM-REM-RES-0983,restaurant,Senior Millennial (34-40) | Remote / Digital Nomad,Senior Millennial (34-40),Remote / Digital Nomad,Content Creator,Tucson,2,3,0.7200402019244315,0.0,0.0,1.0,-0.19999999999999998,0.7524810023015436,0.0,0.0,0,7.0,0.0131
S2-SM-HEA-RES-0811,restaurant,Senior Millennial (34-40) | Healthcare,Senior Millennial (34-40),Healthcare,Paramedic,Cincinnati,5,3,0.7888714498292746,0.0,1.0,1.0,0.4222222222222222,0.7694041566844907,0.0,0.0,0,6.0,0.0123
S2-GZ-TEC-HOT-0058,hotel,Gen Z (18-25) | Tech / Software,Gen Z (18-25),Tech / Software,DevOps Engineer,Nashville,1,3,0.7492858814167691,0.0,0.0,1.0,-0.6888888888888888,0.7699228335283693,0.0,0.0,0,2.0,0.0074318744838976
S2-GZ-EDU-HOT-0166,hotel,Gen Z (18-25) | Education / Academic,Gen Z (18-25),Education / Academic,University Lecturer,Pittsburgh,1,5,0.7563063058414147,0.0,0.0,1.0,-0.3333333333333333,0.7623724151924202,0.0,0.0,0,3.0,0.0074318744838976
S2-SM-LEG-COF-0856,coffee,Senior Millennial (34-40) | Legal / Finance,Senior Millennial (34-40),Legal / Finance,Paralegal,Phoenix,5,1,0.8339345405015117,0.0,0.0,1.0,0.3333333333333333,0.821325060519172,0.0,0.0,0,4.0,0.0126488095238095
S2-SM-LEG-RES-0879,restaurant,Senior Millennial (34-40) | Legal / Finance,Senior Millennial (34-40),Legal / Finance,Accountant,Philadelphia,5,1,0.766526160656954,0.0,1.0,1.0,0.24444444444444444,0.7700577143595364,0.0,0.0,0,8.0,0.0188
S2-YM-REM-COF-0617,coffee,Young Millennial (26-33) | Remote / Digital Nomad,Young Millennial (26-33),Remote / Digital Nomad,Remote Consultant,Reno,2,3,0.7978663239207943,0.0,0.0,1.0,-0.1111111111111111,0.8220042309543124,0.0,0.0,0,6.0,0.0304740406320541
S2-BO-TRA-HOT-1793,hotel,Boomer (57+) | Trade / Manual,Boomer (57+),Trade / Manual,Construction Worker,Cincinnati,3,5,0.8068928489528105,0.0,0.0,1.0,0.15555555555555553,0.7790315551310049,0.0,0.0,1,2.0,0.0119815668202764
S2-YM-TEC-RES-0385,restaurant,Young Millennial (26-33) | Tech / Software,Young Millennial (26-33),Tech / Software,Data Scientist,Philadelphia,3,2,0.7274163526114498,0.0,0.0,1.0,-0.1111111111111111,0.7699457480911103,0.0,0.0,0,7.0,0.0262
S2-GZ-STU-COF-0254,coffee,Gen Z (18-25) | Student / Part-time,Gen Z (18-25),Student / Part-time,Part-time Retail Worker,Pittsburgh,4,5,0.7740896840721975,0.0,0.0,1.0,-0.1111111111111111,0.8166723116435873,0.0,0.0,0,2.0,0.0225733634311512
S2-BO-EXE-RES-1536,restaurant,Boomer (57+) | Executive / C-Suite,Boomer (57+),Executive / C-Suite,VP of Operations,Philadelphia,5,1,0.7385444914442078,0.0,1.0,1.0,-0.022222222222222223,0.7710236880498045,0.0,0.0,0,5.0,0.0148
S2-GZ-EDU-RES-0151,restaurant,Gen Z (18-25) | Education / Academic,Gen Z (18-25),Education / Academic,High School Teacher,Cleveland,2,5,0.7444641829659824,0.0,0.0,1.0,-0.022222222222222223,0.769570681873203,0.0,0.0,0,3.0,0.0131
S2-BO-EXE-RES-1540,restaurant,Boomer (57+) | Executive / C-Suite,Boomer (57+),Executive / C-Suite,Director of Marketing,Las Vegas,5,1,0.7353930649559838,0.0,0.0,1.0,-0.19999999999999998,0.7710528019124447,0.0,0.0,0,7.0,0.0188
S2-BO-LEG-COF-1682,coffee,Boomer (57+) | Legal / Finance,Boomer (57+),Legal / Finance,Auditor,St. Louis,5,1,0.7858363859763445,0.0,0.0,1.0,-0.15555555555555553,0.8433529187292076,0.0,0.0,0,2.0,0.0210176991150442
S2-BO-EDU-COF-1633,coffee,Boomer (57+) | Education / Academic,Boomer (57+),Education / Academic,University Lecturer,Pittsburgh,5,3,0.8028930619061667,0.0,0.0,1.0,0.022222222222222223,0.8273288219240625,0.0,0.0,0,4.0,0.0075046904315197
S2-GX-LEG-COF-1337,coffee,Gen X (41-56) | Legal / Finance,Gen X (41-56),Legal / Finance,Lawyer,Phoenix,5,1,0.7887640493939425,0.0,0.0,1.0,-0.4222222222222222,0.836954537724536,0.0,0.0,0,2.0,0.0234113712374581
S2-SM-CRE-HOT-0945,hotel,Senior Millennial (34-40) | Creative / Media,Senior Millennial (34-40),Creative / Media,Art Director,New Orleans,2,2,0.7752191764930375,0.0,0.0,1.0,-0.19999999999999998,0.7758833212554682,0.0,0.0,0,2.0,0.0138568129330254
S2-SM-CRE-HOT-0960,hotel,Senior Millennial (34-40) | Creative / Media,Senior Millennial (34-40),Creative / Media,Photographer,Philadelphia,2,2,0.790764052318602,0.0,0.0,1.0,-0.15555555555555553,0.7829100772623189,0.0,0.0,0,8.0,0.0108035111411208
S2-GX-LEG-RES-1344,restaurant,Gen X (41-56) | Legal / Finance,Gen X (41-56),Legal / Finance,Tax Consultant,Charlotte,5,1,0.7644619402845207,0.0,1.0,1.0,0.06666666666666667,0.7693698108993628,0.0,0.0,0,4.0,0.0151
S2-GX-EDU-COF-1210,coffee,Gen X (41-56) | Education / Academic,Gen X (41-56),Education / Academic,Primary School Teacher,St. Louis,5,3,0.7832166874840802,0.0,0.0,1.0,-0.4222222222222222,0.8195253297648126,0.0,0.0,0,7.0,0.0208333333333333
S2-GX-TEC-RES-1057,restaurant,Gen X (41-56) | Tech / Software,Gen X (41-56),Tech / Software,UX Designer,Phoenix,5,2,0.7317343593337209,0.0,0.0,1.0,-0.15555555555555553,0.7703102740684604,0.0,0.0,0,5.0,0.0123
S2-BO-EDU-COF-1627,coffee,Boomer (57+) | Education / Academic,Boomer (57+),Education / Academic,PhD Researcher,Cincinnati,5,3,0.8083851412797217,0.0,0.0,1.0,-0.022222222222222223,0.8670608986871038,0.0,1.0,0,6.0,0.0169154228855721
S2-GX-LEG-COF-1331,coffee,Gen X (41-56) | Legal / Finance,Gen X (41-56),Legal / Finance,Financial Analyst,Phoenix,5,1,0.8514071586388431,0.0,0.0,1.0,0.3333333333333333,0.8374995234482921,0.0,0.0,0,2.0,0.025283347863993
S2-GX-EXE-HOT-1132,hotel,Gen X (41-56) | Executive / C-Suite,Gen X (41-56),Executive / C-Suite,CFO,Nashville,5,1,0.771632203842227,0.0,0.0,1.0,-0.15555555555555553,0.7692043932285346,0.0,0.0,0,0.0,0.0825688073394495
S2-SM-TEC-COF-0661,coffee,Senior Millennial (34-40) | Tech / Software,Senior Millennial (34-40),Tech / Software,DevOps Engineer,Philadelphia,5,2,0.7641331657608178,0.0,0.0,1.0,-0.28888888888888886,0.8077462752779991,0.0,0.0,0,3.0,0.0126488095238095
S2-BO-EDU-COF-1635,coffee,Boomer (57+) | Education / Academic,Boomer (57+),Education / Academic,Primary School Teacher,Cincinnati,5,3,0.7966404768157256,0.0,0.0,1.0,-0.022222222222222223,0.8123666655737665,0.0,0.0,0,7.0,0.0225733634311512
S2-SM-REM-COF-0968,coffee,Senior Millennial (34-40) | Remote / Digital Nomad,Senior Millennial (34-40),Remote / Digital Nomad,Independent Contractor,Las Vegas,3,3,0.7956592691256408,0.0,0.0,1.0,-0.15555555555555553,0.8421527442360878,0.0,0.0,0,4.0,0.0185938407902382
S2-SM-REM-COF-0972,coffee,Senior Millennial (34-40) | Remote / Digital Nomad,Senior Millennial (34-40),Remote / Digital Nomad,Freelance Developer,Charlotte,3,3,0.8128790911005639,0.0,0.0,1.0,0.022222222222222223,0.8390726918001455,0.0,0.0,0,7.0,0.0431818181818181
S2-YM-TEC-COF-0371,coffee,Young Millennial (26-33) | Tech / Software,Young Millennial (26-33),Tech / Software,UX Designer,Philadelphia,4,2,0.8082646878700022,0.0,0.0,1.0,0.1111111111111111,0.8048907668652868,0.0,0.0,0,6.0,0.0431818181818181
S2-SM-LEG-HOT-0892,hotel,Senior Millennial (34-40) | Legal / Finance,Senior Millennial (34-40),Legal / Finance,Auditor,Phoenix,5,1,0.9082963078159709,0.0,1.0,1.0,0.24444444444444444,0.7769139615777098,0.0,0.0,1,3.0,0.0418781725888324
S2-YM-HEA-COF-0430,coffee,Young Millennial (26-33) | Healthcare,Young Millennial (26-33),Healthcare,Medical Assistant,Nashville,4,3,0.791483441294025,0.0,0.0,1.0,0.022222222222222223,0.8211848328283535,0.0,0.0,0,4.0,0.0126488095238095
S2-SM-REM-HOT-1007,hotel,Senior Millennial (34-40) | Remote / Digital Nomad,Senior Millennial (34-40),Remote / Digital Nomad,Content Creator,Reno,2,3,0.9441192774068048,1.0,1.0,1.0,0.24444444444444444,0.7826688270382481,0.0,0.0,1,4.0,0.0418781725888324
S2-GX-CRE-RES-1403,restaurant,Gen X (41-56) | Creative / Media,Gen X (41-56),Creative / Media,Graphic Designer,Charlotte,3,2,0.713903746968913,0.0,0.0,1.0,-0.5111111111111111,0.7720188605689009,0.0,0.0,0,7.0,0.0131
S2-YM-HEA-HOT-0465,hotel,Young Millennial (26-33) | Healthcare,Young Millennial (26-33),Healthcare,Medical Assistant,Louisville,3,3,0.8941644783386631,1.0,1.0,1.0,0.1111111111111111,0.7898993841244478,0.0,0.0,0,5.0,0.044328552803129
S2-GX-EDU-RES-1240,restaurant,Gen X (41-56) | Education / Academic,Gen X (41-56),Education / Academic,Adjunct Professor,Cincinnati,4,3,0.7339361046589877,0.0,0.0,1.0,-0.15555555555555553,0.7723441951771309,0.0,0.0,0,7.0,0.0108
S2-GX-TEC-RES-1047,restaurant,Gen X (41-56) | Tech / Software,Gen X (41-56),Tech / Software,Software Engineer,Las Vegas,5,2,0.7115848061127752,0.0,0.0,1.0,-0.5111111111111111,0.7555038365524848,0.0,0.0,0,6.0,0.0225
S2-SM-HEA-RES-0815,restaurant,Senior Millennial (34-40) | Healthcare,Senior Millennial (34-40),Healthcare,Physical Therapist,Nashville,5,3,0.8100861984024411,0.0,1.0,1.0,0.37777777777777777,0.7714726331895992,0.0,0.0,0,4.0,0.0148
S2-GZ-REM-COF-0306,coffee,Gen Z (18-25) | Remote / Digital Nomad,Gen Z (18-25),Remote / Digital Nomad,Digital Marketer,Tampa,2,3,0.8146792397136335,0.0,0.0,1.0,0.24444444444444444,0.8140289285579192,0.0,0.0,0,2.0,0.0404411764705882
S2-BO-LEG-RES-1704,restaurant,Boomer (57+) | Legal / Finance,Boomer (57+),Legal / Finance,Investment Banker,Charlotte,5,1,0.727032643926225,0.0,0.0,1.0,-0.15555555555555553,0.7719398425982957,0.0,0.0,0,6.0,0.0108
S2-GX-TRA-COF-1266,coffee,Gen X (41-56) | Trade / Manual,Gen X (41-56),Trade / Manual,Electrician,Cleveland,5,5,0.885900947467347,0.0,0.0,1.0,0.28888888888888886,0.8405082492264212,0.0,0.0,1,2.0,0.0169154228855721
S2-SM-REM-COF-0967,coffee,Senior Millennial (34-40) | Remote / Digital Nomad,Senior Millennial (34-40),Remote / Digital Nomad,Remote Data Analyst,Nashville,3,3,0.8006769183965978,0.0,0.0,1.0,-0.022222222222222223,0.8385830694663977,0.0,0.0,0,3.0,0.0159010600706713
S2-GX-CRE-COF-1400,coffee,Gen X (41-56) | Creative / Media,Gen X (41-56),Creative / Media,Brand Strategist,Kansas City,4,2,0.78811753282947,0.0,0.0,1.0,-0.15555555555555553,0.8180093634902411,0.0,0.0,0,7.0,0.0185185185185185
S2-GX-CRE-HOT-1433,hotel,Gen X (41-56) | Creative / Media,Gen X (41-56),Creative / Media,Photographer,Tampa,2,2,0.7825360093093504,0.0,0.0,1.0,-0.06666666666666667,0.7732868470257349,0.0,0.0,0,7.0,0.0716009654062751
S2-GZ-TEC-RES-0025,restaurant,Gen Z (18-25) | Tech / Software,Gen Z (18-25),Tech / Software,Data Scientist,Nashville,2,3,0.7265914385400919,0.0,0.0,1.0,-0.1111111111111111,0.7703487758926629,0.0,0.0,0,7.0,0.0176
S2-SM-TEC-COF-0667,coffee,Senior Millennial (34-40) | Tech / Software,Senior Millennial (34-40),Tech / Software,Frontend Developer,Austin,5,2,0.8013650064721025,0.0,0.0,1.0,-0.1111111111111111,0.8379054957612381,0.0,0.0,0,3.0,0.0374384236453202
S2-BO-HOS-RES-1836,restaurant,Boomer (57+) | Hospitality / Service,Boomer (57+),Hospitality / Service,Retail Assistant,Reno,4,4,0.7270901997497519,0.0,0.0,1.0,-0.19999999999999998,0.7503637610871069,0.0,0.0,0,8.0,0.0123
S2-BO-LEG-RES-1717,restaurant,Boomer (57+) | Legal / Finance,Boomer (57+),Legal / Finance,Paralegal,Phoenix,5,1,0.7666959591267802,0.0,1.0,1.0,0.022222222222222223,0.7716644760966402,0.0,0.0,0,8.0,0.0108
S2-GX-HEA-HOT-1188,hotel,Gen X (41-56) | Healthcare,Gen X (41-56),Healthcare,Paramedic,Pittsburgh,4,3,0.7674126587563357,0.0,0.0,1.0,-0.4666666666666666,0.7854023353894772,0.0,0.0,1,7.0,0.07083084279737
S2-SM-HEA-HOT-0831,hotel,Senior Millennial (34-40) | Healthcare,Senior Millennial (34-40),Healthcare,Physical Therapist,Louisville,3,3,0.8025920704150823,0.0,1.0,1.0,-0.19999999999999998,0.7755910361089324,0.0,0.0,0,1.0,0.0119815668202764
S2-SM-HEA-HOT-0828,hotel,Senior Millennial (34-40) | Healthcare,Senior Millennial (34-40),Healthcare,Medical Assistant,Louisville,3,3,0.777937900475061,0.0,0.0,1.0,-0.1111111111111111,0.7775387879178148,0.0,0.0,0,8.0,0.0110091743119266
S2-SM-EXE-HOT-0762,hotel,Senior Millennial (34-40) | Executive / C-Suite,Senior Millennial (34-40),Executive / C-Suite,CEO,Indianapolis,5,1,0.8275104205171812,0.0,1.0,1.0,0.022222222222222223,0.8012954124771521,0.0,0.0,0,1.0,0.0074318744838976
S2-GX-TRA-COF-1279,coffee,Gen X (41-56) | Trade / Manual,Gen X (41-56),Trade / Manual,Warehouse Operative,Cleveland,5,5,0.9178257500523215,0.0,1.0,1.0,0.4666666666666666,0.8652311371456578,0.0,1.0,1,2.0,0.0334773218142548
S2-SM-TEC-HOT-0710,hotel,Senior Millennial (34-40) | Tech / Software,Senior Millennial (34-40),Tech / Software,Backend Developer,Charlotte,4,2,0.8311019951369638,0.0,1.0,1.0,0.19999999999999998,0.7664121075039948,0.0,0.0,1,7.0,0.0069444444444444
S2-GX-REM-HOT-1500,hotel,Gen X (41-56) | Remote / Digital Nomad,Gen X (41-56),Remote / Digital Nomad,Remote Data Analyst,Tampa,3,3,0.8640966920586179,1.0,1.0,1.0,-0.1111111111111111,0.7702718309273227,0.0,0.0,1,3.0,0.07083084279737
S2-YM-LEG-RES-0578,restaurant,Young Millennial (26-33) | Legal / Finance,Young Millennial (26-33),Legal / Finance,Lawyer,Phoenix,4,1,0.7480058536818124,0.0,1.0,1.0,-0.022222222222222223,0.7705683319251361,0.0,0.0,0,8.0,0.0188
S2-GX-LEG-HOT-1373,hotel,Gen X (41-56) | Legal / Finance,Gen X (41-56),Legal / Finance,Tax Consultant,St. Louis,5,1,0.8013687854067277,0.0,0.0,1.0,0.1111111111111111,0.7727840554289279,0.0,0.0,1,7.0,0.0386178861788617
S2-BO-LEG-COF-1692,coffee,Boomer (57+) | Legal / Finance,Boomer (57+),Legal / Finance,Financial Analyst,Phoenix,5,1,0.7965989544019,0.0,0.0,1.0,-0.24444444444444444,0.8633683697624436,0.0,1.0,0,2.0,0.0460093896713615
S2-YM-HEA-RES-0447,restaurant,Young Millennial (26-33) | Healthcare,Young Millennial (26-33),Healthcare,Physical Therapist,Philadelphia,4,3,0.7442527584799248,0.0,1.0,1.0,-0.06666666666666667,0.7708733980429275,0.0,0.0,0,4.0,0.0131
S2-GX-REM-RES-1469,restaurant,Gen X (41-56) | Remote / Digital Nomad,Gen X (41-56),Remote / Digital Nomad,Independent Contractor,Nashville,2,3,0.7660808427377763,0.0,1.0,1.0,0.022222222222222223,0.7702106340031899,0.0,0.0,0,8.0,0.0188
S2-GX-CRE-HOT-1425,hotel,Gen X (41-56) | Creative / Media,Gen X (41-56),Creative / Media,Photographer,Charlotte,2,2,0.8627593876119951,1.0,1.0,1.0,-0.15555555555555553,0.7874222360883559,0.0,0.0,0,5.0,0.0533661740558292
S2-GZ-STU-HOT-0283,hotel,Gen Z (18-25) | Student / Part-time,Gen Z (18-25),Student / Part-time,Undergraduate Student,Pittsburgh,1,5,0.8137556775662227,0.0,0.0,1.0,-0.06666666666666667,0.7884274259963719,0.0,0.0,1,7.0,0.0218253968253968
S2-GX-TRA-HOT-1316,hotel,Gen X (41-56) | Trade / Manual,Gen X (41-56),Trade / Manual,Warehouse Operative,St. Louis,2,4,0.7551702036840487,0.0,0.0,1.0,-0.5111111111111111,0.7686479266604436,0.0,0.0,1,7.0,0.0216894977168949
S2-YM-CRE-HOT-0535,hotel,Young Millennial (26-33) | Creative / Media,Young Millennial (26-33),Creative / Media,Brand Strategist,Tampa,1,2,0.7619295632966169,0.0,0.0,1.0,-0.4222222222222222,0.7856046926761064,0.0,0.0,0,7.0,0.0716009654062751
S2-BO-HEA-COF-1567,coffee,Boomer (57+) | Healthcare,Boomer (57+),Healthcare,Radiographer,Louisville,5,3,0.7810168268527736,0.0,0.0,1.0,-0.1111111111111111,0.8397725751842415,0.0,0.0,0,3.0,0.0304740406320541
S2-GX-EXE-RES-1113,restaurant,Gen X (41-56) | Executive / C-Suite,Gen X (41-56),Executive / C-Suite,Head of Strategy,Charlotte,5,1,0.7450149823165326,0.0,1.0,1.0,-0.1111111111111111,0.7703717637205082,0.0,0.0,0,6.0,0.0151
S2-GZ-HEA-HOT-0111,hotel,Gen Z (18-25) | Healthcare,Gen Z (18-25),Healthcare,Paramedic,Cleveland,2,5,0.8625284139713774,1.0,1.0,1.0,-0.19999999999999998,0.7731702071507083,0.0,0.0,0,7.0,0.07083084279737
S2-BO-HEA-RES-1588,restaurant,Boomer (57+) | Healthcare,Boomer (57+),Healthcare,Medical Assistant,Tampa,5,2,0.7614309800423619,0.0,0.0,1.0,0.15555555555555553,0.7529781246393096,0.0,0.0,0,7.0,0.0148
S2-SM-HEA-COF-0796,coffee,Senior Millennial (34-40) | Healthcare,Senior Millennial (34-40),Healthcare,Physician,Cincinnati,5,3,0.8229819656098042,0.0,0.0,1.0,0.022222222222222223,0.8237585337234057,0.0,0.0,0,3.0,0.0126488095238095
S2-YM-REM-COF-0606,coffee,Young Millennial (26-33) | Remote / Digital Nomad,Young Millennial (26-33),Remote / Digital Nomad,Content Creator,Las Vegas,2,3,0.810709704257798,0.0,0.0,1.0,0.1111111111111111,0.8422135130451349,0.0,0.0,0,8.0,0.0144404332129963
S2-BO-HOS-COF-1808,coffee,Boomer (57+) | Hospitality / Service,Boomer (57+),Hospitality / Service,Barista,Philadelphia,5,4,0.7856966598175502,0.0,0.0,1.0,-0.06666666666666667,0.8155595428588248,0.0,0.0,0,7.0,0.0169154228855721
S2-GZ-HEA-HOT-0102,hotel,Gen Z (18-25) | Healthcare,Gen Z (18-25),Healthcare,Healthcare Administrator,Louisville,2,5,0.7873595357741706,0.0,0.0,1.0,-0.19999999999999998,0.7755691860213048,0.0,0.0,0,7.0,0.0418781725888324
S2-YM-HEA-COF-0426,coffee,Young Millennial (26-33) | Healthcare,Young Millennial (26-33),Healthcare,Medical Assistant,Cincinnati,4,3,0.8105855596684849,0.0,0.0,1.0,-0.19999999999999998,0.8345637471689406,0.0,0.0,0,2.0,0.0460093896713615
S2-BO-HEA-HOT-1608,hotel,Boomer (57+) | Healthcare,Boomer (57+),Healthcare,Healthcare Administrator,Cleveland,5,2,0.8187741698215047,0.0,0.0,1.0,0.022222222222222223,0.7867011349851069,0.0,0.0,1,8.0,0.0108035111411208
S2-GX-REM-RES-1480,restaurant,Gen X (41-56) | Remote / Digital Nomad,Gen X (41-56),Remote / Digital Nomad,Content Creator,Reno,2,3,0.7304313768567363,0.0,0.0,1.0,-0.24444444444444444,0.7723441951771309,0.0,0.0,0,6.0,0.0148
S2-YM-LEG-COF-0547,coffee,Young Millennial (26-33) | Legal / Finance,Young Millennial (26-33),Legal / Finance,Compliance Officer,Phoenix,5,1,0.7881250244870033,0.0,0.0,1.0,-0.3333333333333333,0.8197822330055355,0.0,0.0,0,3.0,0.0126488095238095
S2-GX-CRE-RES-1415,restaurant,Gen X (41-56) | Creative / Media,Gen X (41-56),Creative / Media,Brand Strategist,Tampa,3,2,0.7255085838433232,0.0,0.0,1.0,-0.28888888888888886,0.7711232754181506,0.0,0.0,0,8.0,0.0176
S2-GZ-TEC-HOT-0046,hotel,Gen Z (18-25) | Tech / Software,Gen Z (18-25),Tech / Software,DevOps Engineer,Las Vegas,1,3,0.789462003140951,0.0,0.0,1.0,-0.022222222222222223,0.7775316049150107,0.0,0.0,0,1.0,0.0107181136120042
S2-YM-LEG-RES-0564,restaurant,Young Millennial (26-33) | Legal / Finance,Young Millennial (26-33),Legal / Finance,Auditor,Philadelphia,4,1,0.7450422081847751,0.0,1.0,1.0,0.1111111111111111,0.7544133960804862,0.0,0.0,0,7.0,0.0108
S2-GX-TRA-COF-1276,coffee,Gen X (41-56) | Trade / Manual,Gen X (41-56),Trade / Manual,Warehouse Operative,Kansas City,5,5,0.8028937749489361,0.0,0.0,1.0,0.06666666666666667,0.8369392622336759,0.0,0.0,1,2.0,0.0431818181818181
S2-GX-TRA-COF-1267,coffee,Gen X (41-56) | Trade / Manual,Gen X (41-56),Trade / Manual,Electrician,Cleveland,5,5,0.7869181342779155,0.0,0.0,1.0,-0.24444444444444444,0.84168215244905,0.0,0.0,1,2.0,0.0203761755485893
S2-GX-EDU-RES-1237,restaurant,Gen X (41-56) | Education / Academic,Gen X (41-56),Education / Academic,Primary School Teacher,Kansas City,4,3,0.753774426804517,0.0,1.0,1.0,0.022222222222222223,0.7689092305491433,0.0,0.0,0,7.0,0.0131
S2-SM-EXE-RES-0742,restaurant,Senior Millennial (34-40) | Executive / C-Suite,Senior Millennial (34-40),Executive / C-Suite,VP of Operations,Charlotte,5,1,0.7650825949204614,0.0,1.0,1.0,0.06666666666666667,0.7523521899869141,0.0,0.0,0,4.0,0.0123
S2-BO-TRA-HOT-1795,hotel,Boomer (57+) | Trade / Manual,Boomer (57+),Trade / Manual,Electrician,Kansas City,3,5,0.8964654571328365,1.0,1.0,1.0,0.15555555555555553,0.7773722998412109,0.0,0.0,1,6.0,0.0716009654062751
S2-GZ-REM-HOT-0353,hotel,Gen Z (18-25) | Remote / Digital Nomad,Gen Z (18-25),Remote / Digital Nomad,Freelance Developer,Tampa,1,3,0.8828034195259519,1.0,1.0,1.0,0.022222222222222223,0.7834560456674333,0.0,0.0,0,3.0,0.0716009654062751
S2-GZ-REM-RES-0327,restaurant,Gen Z (18-25) | Remote / Digital Nomad,Gen Z (18-25),Remote / Digital Nomad,Digital Marketer,Las Vegas,1,3,0.739299291784478,0.0,1.0,1.0,-0.1111111111111111,0.772594309770425,0.0,0.0,0,8.0,0.0188
S2-YM-LEG-HOT-0587,hotel,Young Millennial (26-33) | Legal / Finance,Young Millennial (26-33),Legal / Finance,Lawyer,Indianapolis,5,1,0.7581140728575363,0.0,0.0,1.0,-0.37777777777777777,0.7790332389738563,0.0,0.0,0,2.0,0.0716009654062751
S2-BO-HOS-RES-1832,restaurant,Boomer (57+) | Hospitality / Service,Boomer (57+),Hospitality / Service,Bartender,New Orleans,4,4,0.6757826643555915,0.0,0.0,1.0,-0.37777777777777777,0.7218202403263112,0.0,0.0,0,9.0,0.0123
S2-SM-TEC-RES-0681,restaurant,Senior Millennial (34-40) | Tech / Software,Senior Millennial (34-40),Tech / Software,Software Engineer,Charlotte,4,2,0.7539566035525976,0.0,0.0,1.0,-0.1111111111111111,0.772096929303723,0.0,0.0,0,8.0,0.0123
S2-GX-REM-RES-1466,restaurant,Gen X (41-56) | Remote / Digital Nomad,Gen X (41-56),Remote / Digital Nomad,Digital Marketer,Las Vegas,2,3,0.74436492811773,0.0,0.0,1.0,0.06666666666666667,0.7695272573192626,0.0,0.0,0,7.0,0.0123
S2-BO-LEG-HOT-1721,hotel,Boomer (57+) | Legal / Finance,Boomer (57+),Legal / Finance,Tax Consultant,Philadelphia,5,1,0.9277734229824155,1.0,1.0,1.0,0.6,0.785957111728048,0.0,0.0,1,4.0,0.0189139719341061
S2-GX-EXE-COF-1086,coffee,Gen X (41-56) | Executive / C-Suite,Gen X (41-56),Executive / C-Suite,Director of Marketing,Nashville,5,1,0.7887742325132963,0.0,0.0,1.0,-0.24444444444444444,0.8084513351872568,0.0,0.0,0,8.0,0.0169154228855721
S2-YM-CRE-HOT-0540,hotel,Young Millennial (26-33) | Creative / Media,Young Millennial (26-33),Creative / Media,Graphic Designer,Nashville,1,2,0.7830793667949247,0.0,0.0,1.0,-0.1111111111111111,0.7919980882827223,0.0,0.0,0,3.0,0.07083084279737
S2-GX-TEC-RES-1056,restaurant,Gen X (41-56) | Tech / Software,Gen X (41-56),Tech / Software,Product Manager,Nashville,5,2,0.7429388684386755,0.0,1.0,1.0,-0.06666666666666667,0.7719296487447362,0.0,0.0,0,6.0,0.0108
S2-GX-HEA-HOT-1195,hotel,Gen X (41-56) | Healthcare,Gen X (41-56),Healthcare,Paramedic,Philadelphia,4,3,0.7850739974119838,0.0,0.0,1.0,-0.022222222222222223,0.7750485288637551,0.0,0.0,1,7.0,0.0218253968253968
