business_id,birank_score,rank
uH2p7qPdU4wUHyP2vxVNZg,1.8692339845707826e-05,11111
wEPsRpa48tBB2Aq6MM7E9A,1.8692303014379518e-05,11112
SM4rxeJ9Aby-tqygeYR_sw,1.8691568320150897e-05,11113
Kl4eGVAUsed6e5ux6f3gnA,1.8691472184032923e-05,11114
hI6yLk-e5nsOThMcGr1XEA,1.8691359076499154e-05,11115
gmdVArlZfnpy8QovlzV4-w,1.8691297078859808e-05,11116
YK-pF0TjZBu9q6esscCvrw,1.8690824507518174e-05,11117
pzSqnUGqcuBAHadyJby9Gw,1.869067241899099e-05,11118
9TY1KNK4DKwKQklPM1odIQ,1.8689881158458912e-05,11119
x8cu2dYQHfQYSDLxGBg5cw,1.8689817828754225e-05,11120
0djt76NXDYMtjJvL2rHIQg,1.8689442495934425e-05,11121
zIOsk_X3bUTakbDcodGPMA,1.868933154506693e-05,11122
c04vDdzUCbQxlFAw19e5Bw,1.8688561072074043e-05,11123
x5IZks-YNwaZNavSkgV3JQ,1.868817139844025e-05,11124
KiIw20X3-b1EAjG6WwFiXw,1.868764180214132e-05,11125
mR-zdKpv2UVr94lRglEu2w,1.86874538477562e-05,11126
25Uoxcyo1TKpv8BKI3aiUA,1.8687384601422947e-05,11127
zQ-iVcUE5RlqkCdWM0gthw,1.868735966587388e-05,11128
-QvV4HrMXMA8fJxCWJOFBA,1.8687326325364018e-05,11129
hI99e79c3TW1co0M8d9FCw,1.868682870027343e-05,11130
Sk-tSLi2cilbEt8cA_V5Ww,1.8686709270541124e-05,11131
bDFdKgsvBD61RKaDP70p3A,1.8686470563722926e-05,11132
mLSCyX7DXRKeoTvXqG92LA,1.868632205829016e-05,11133
kpvyVkEnSNMjfvsDcuCF-g,1.8686092308258043e-05,11134
nF1sDvuBJKg17Q5YJSNu1A,1.8686058861421522e-05,11135
vD-Avt9AUtkigHqFOFc1eQ,1.8686048961406334e-05,11136
BPFKSPy5UZnR1BWB5YtZ9Q,1.8685892939155026e-05,11137
iQZBALXHLAZW8-9mMq7ylA,1.8685825529368428e-05,11138
YDScTinCRYBu7Ox7BYHTkw,1.868582031222585e-05,11139
dDNrG_8KuWqbDzJcsNP7Gg,1.8685464705374457e-05,11140
VcBhz7dXg9yvsKSvm8koyA,1.8684717541353872e-05,11141
B8BLN0UaicCHZbBjfAqD9g,1.868412001500879e-05,11142
m3yoaIO2ulbRs4kUX6GS9w,1.8683687326439166e-05,11143
aafJCGMtdKpKNtnd-YJpQw,1.8683486476714706e-05,11144
yMA5WpoG-UvxeYhQyO8MrA,1.868326155573573e-05,11145
_hV2vEwEykoVPm5J-W18DQ,1.8683073481446294e-05,11146
JxWuIaBdzVypZShqzFDpRQ,1.8683068219717975e-05,11147
08SYU1uLNCned0Oyrh06JQ,1.8682969228330476e-05,11148
ggJXlslLYndvE7n3hgJBCQ,1.868276348012221e-05,11149
NFTLGETOes4uIPtbpvppBw,1.8682098116042914e-05,11150
2vuda332ZYtVtKAyMvAcew,1.8682066357262894e-05,11151
JIxBx16Q1NqglA5fC6FNLQ,1.8681978961035157e-05,11152
XqGIOTF2EaGceEkBGuimNw,1.8681882655189582e-05,11153
dY1ct6CWxMnMxNCpZf4b8A,1.868176855135504e-05,11154
gU1Kml7bpSJgH-aLnqFfDA,1.8680918060150092e-05,11155
3jHRK5vphvtY0Z6yrxO0lQ,1.8680912162528782e-05,11156
npCGfvVlSSl9b5QFdfMXYA,1.8680491971547282e-05,11157
kO8jbRIJxYHIXJaqNhDXzQ,1.868028817473951e-05,11158
UTxRMnuUwy3B_c3nUJmnJA,1.8680203822899135e-05,11159
tqUrMr12JE4_QfM_qZjOeg,1.867976550856446e-05,11160
_Du_HSOzrp4j6o-d8czhbw,1.867969779542838e-05,11161
Mfu6uuFigfj9sPHBag4MLQ,1.8679545657954376e-05,11162
i3yWnL5_TM5x2D00Yo1Btw,1.8679294175929593e-05,11163
JqvkVi-aiTjdfdp4wP8XIA,1.8679172562963175e-05,11164
KYIYLlApkJZNtfy55_aUBw,1.867873508088877e-05,11165
CFHGvmBp8CwYOCUDjwYo2A,1.8678638728264242e-05,11166
Aswic5AK0L2mYhbuE2hFVQ,1.8678524568302075e-05,11167
jUS5uADE_enCj2i4nFiD9Q,1.8678439389097582e-05,11168
Hradjug3SV4hYELH6HJK5A,1.8678411277850375e-05,11169
WMS4J04WtBIvXczwP15kdA,1.8678277600488024e-05,11170
2et_tUtOVQdVRUeQuSVwoA,1.8678126876758184e-05,11171
lI_8yiVqw00dtualzDWvdQ,1.867803736181098e-05,11172
j125DCJE1t353ZxXL8adsA,1.8677937467410227e-05,11173
w6MkrKwuc3R8rmR4KLl1Ww,1.867781391756371e-05,11174
tbAonEfkzYL7RDcjsznTRQ,1.8677465507700164e-05,11175
TiQpBQtVQOuLFP6IoBWK8g,1.867704664965428e-05,11176
dhfYjrZOKfk9i_GfTZ5H-w,1.8676984327845915e-05,11177
9EXy-Cq5ZESw31g7hGG6Sw,1.867689627408777e-05,11178
vZo8tFkBMTaMRVpo_-NyBw,1.8676463659119493e-05,11179
gf-LWkZMoVQcwCIhfbuf2g,1.8675732022460185e-05,11180
2wo2A3vIpl51QfGga5YG6w,1.867562289869743e-05,11181
A5GIEb6IKec0lOspLTnYqg,1.8675371948784157e-05,11182
GeevUN6zyegsAUeugWS6tw,1.8675109080134912e-05,11183
UDZxN93l5_ggUFeF0EEcYg,1.867498208161026e-05,11184
UXsuPBb-R9Ndw0k7Ul2pgQ,1.8674849117312312e-05,11185
Dw_stzMq7CGdjAxrx2K6rA,1.8674546980442447e-05,11186
80R9AM3pc9fzbUgDD23xLg,1.8674297942529048e-05,11187
mDVZrFs8DzKAQN96J0-z6g,1.8673762386218838e-05,11188
iGUhAOzU-_q7F-XDOfT4CA,1.867340591987185e-05,11189
_QprVCMmF5AXubfb6L3ShQ,1.867318432828571e-05,11190
0MVPZc22FLPoo2Zy8AU83A,1.8672822631931927e-05,11191
LSdg7x7HhUdvYUevvYVHjQ,1.8672666047649034e-05,11192
0LMUH2jK3F5-wDT3zQ8Ffw,1.8671919855854885e-05,11193
RwX7mz-z7L4aZuzVGxGV4Q,1.8671164557317643e-05,11194
tBr-a8mJENsGlx5t9yErHQ,1.867025848519098e-05,11195
mx31XU-QJIxObRGH_qvy3w,1.8669295853552743e-05,11196
negMN-LyGaRkELtB_3DNVA,1.8668701839582512e-05,11197
XuPRfKZEgiufJh0uPFt-jw,1.8668266077718924e-05,11198
6CdcxKATmihp8dpud4rLhA,1.866812253989335e-05,11199
cyNZRVcyo7sbGLWfUhhKvg,1.8667383004474933e-05,11200
bJKjgBETwSQ8lb6H0JzjwA,1.86672822888282e-05,11201
YsLhLk-1n-W9_KFDXKgkBw,1.866671129828763e-05,11202
jn_lmnN83oyCUR_MhxTD7A,1.8666640023536075e-05,11203
Qet2jZnhFNk0pdXhOrkOoA,1.866654341521999e-05,11204
Zz8Fq463yHTAg9KXBrMb3g,1.8666395111454263e-05,11205
em7RPbCzDEQ6HgD3LAMfJQ,1.866592843725906e-05,11206
lkg7QOitJEu3c5-8nbGGhA,1.8665534429615554e-05,11207
5X3KTrtmqoFtew_uXdG60Q,1.866542491296351e-05,11208
ztcOE7NN0WdleNOCbje8ng,1.866505700853011e-05,11209
DdJybF-pDd47ibomniz7Cg,1.8664825516456625e-05,11210
f-DgyAG4BKORISYD-il9hw,1.866463796222221e-05,11211
XNmR74MDEJfIiEYIbKgqaA,1.8664496185208223e-05,11212
FOCh_0eocG1eI8bXvxCO5A,1.8664175121353057e-05,11213
02kw1y-cUK5v_u5BaAQvjg,1.86641703680199e-05,11214
JA0QoMi09z2nYX_Rlvi9SA,1.8663835935588912e-05,11215
bYv6m-j8O8CySqEE4Wh_jQ,1.8663802906977375e-05,11216
0W7wiNwmeaFOsgZ6s6atQg,1.8663656383306656e-05,11217
RCVYunvzkHAEhPR0wbpvIQ,1.866338936390895e-05,11218
1JeiKd0RVtf-rsN6I9RmWw,1.8663250879983496e-05,11219
zuJmP1Uh8txOpGdwzZDOiQ,1.8663211444949132e-05,11220
gkB8SvYIgkn3x4bRn9nOSg,1.8662982648589267e-05,11221
yy-9ykDN9Tvq3FRRiwdtpg,1.866281462252067e-05,11222
fxWLY8xSXvd2ZAIHWfGW3w,1.8662163165375723e-05,11223
eG-XKCjF8VwxM_SH9MZhaw,1.8661920875230355e-05,11224
MLa2RsmqC0FXbicPKHK6fg,1.866189157538029e-05,11225
fn4pu_IPQypHvSug75Z4IA,1.8661679568449822e-05,11226
T-ILxD4ixfFIZAobDQiS4Q,1.866157284707795e-05,11227
iErS6C2sUShAQs4F7qa-1A,1.8661369470490782e-05,11228
y9U7dfBBwgYQ-8S9KK61Yw,1.866115468782222e-05,11229
8AdQNUcZdcvxMDsrGQGMAg,1.866094067813758e-05,11230
4Xkpyuk4QQnAK9WBDHdHzg,1.8660757929335298e-05,11231
98aSunfD_cXI-KgxA_sJBw,1.865980644888486e-05,11232
Uu7jwsfsaU-VJrV8Kpb4uw,1.8659483377607965e-05,11233
GfKb7u9KLgp6OExvIHf_Cw,1.8659435474131333e-05,11234
Xu2wzTGixa_zSjYQO-GPoQ,1.8659369839090693e-05,11235
RIKQTbjFnvHkE78L7aVyCA,1.865908140128707e-05,11236
fB8DULHVGkB9jI7M8qzKKg,1.8659078618880258e-05,11237
vaZplUbNYYeLxD-J2fxyAA,1.8658802377770457e-05,11238
JdY3_VeTm-dC3MG6Uzi1Lg,1.8658643880775527e-05,11239
_l6Qb2l_KSYn8rgzBuPghA,1.8658543109672056e-05,11240
LUzv72OXoXKxs6Tbz37L2w,1.8658385487301514e-05,11241
tY0rkaECvKX1NzPJO3I0Fg,1.865792100420022e-05,11242
nwCr13LeZQ4LuQH7ZrQlmg,1.8657258792513225e-05,11243
KmyzlQ4zhlTHw31fwxqo7Q,1.865689586382991e-05,11244
KMOdAh08FHEfOJoY0d2QxQ,1.865508105965638e-05,11245
iaCAbVP9sAneGr4tbbTK3g,1.865490028495857e-05,11246
DzdgPagfZuvBPEbAyBHHFg,1.8654364850189064e-05,11247
pe5ZkiVbgg4GmzPjZ999Lg,1.865419857054828e-05,11248
7xc84taj12pt-RtZhAfSkQ,1.865390626558952e-05,11249
mGBeGy02okNCY4QgNG5S0A,1.8653773159977958e-05,11250
z9yUhsLHuqGWtods-8kibA,1.865374805705638e-05,11251
f_bUsM34FGpzECag3Cn8gw,1.8653743977894528e-05,11252
Yy0MPLfGC4iHwqZ84cN7Zg,1.865367573848745e-05,11253
cbX2XHrun39yJBND451_oA,1.865290667508606e-05,11254
5xlDnTMMv0zh1oPOtj89VQ,1.8652591640690002e-05,11255
txu8u5GtUMLSbWxy2z-ktQ,1.8652381680429047e-05,11256
HI3d_nxaFBIq5SbJo_7oUw,1.865182386843974e-05,11257
RPvYi_DmT4XjkzF3Q3kCmQ,1.8651700336568416e-05,11258
igVQ5MMq4L06c1cqwyR_Ug,1.865139719487373e-05,11259
_F5eVtNkPhsbg9s9LUEM-Q,1.8651195778624745e-05,11260
NZn0q4SCuznNN1dMvqJliA,1.8650698390990065e-05,11261
yUNfOLDjpn6rzKop9wqLpg,1.8650618724434073e-05,11262
AoRG3YSb2-TD79A74AL5XQ,1.8650332955733015e-05,11263
8NKZfdJaSrPA-OXfyQ07YQ,1.8649047499494827e-05,11264
kuJWx1hf48B-OcBu3ME4Zw,1.864835343856428e-05,11265
fMjyjqrtqNWjHIMfH7vkgg,1.864823322914104e-05,11266
ONhqwSBs_ESWtfjs6C27xQ,1.864747010468535e-05,11267
piTT5OuV6ePIc_awSG0caQ,1.8647177752470904e-05,11268
WoxyYNCxF9Q5hkieMRe1YQ,1.8647137949287016e-05,11269
kAAhqAExQQWOfOs1anICDg,1.864685584899727e-05,11270
8i6ila3Nc4jinPNHN1dlrQ,1.8646635476770402e-05,11271
Cp8l28lsbnedE1YjADnaFQ,1.8646510193093967e-05,11272
7aOykEKRmG9JvAh4dQh4Dg,1.8646458641044306e-05,11273
wv-_rCb0_F2oVtC5-cuofA,1.864602704820815e-05,11274
if2ZvtLUOdn6EFeWjZV6tg,1.8645761325622654e-05,11275
rElxptPIJZicDM39e1ORTg,1.8645683672116216e-05,11276
Cb139csZ2NpayGHMZOPTNA,1.8645568615663396e-05,11277
7x6jd4kyzc4r19arTc320Q,1.864553055115228e-05,11278
sUUD4bOV4Vo616sLI4gwRA,1.864547740708476e-05,11279
LeeTBrPv9C_piRZC1Q_Qsg,1.8645376742596638e-05,11280
WNBEsnHwe94X6TY3pQUOHA,1.864507383134482e-05,11281
WQv2RGlyOIlDsUmF63nh-Q,1.8644677741744545e-05,11282
GXBo8AAFpVT45n_1kOYPIg,1.8644393166926387e-05,11283
5nYIj79IC6QsZ-JT-UTu6Q,1.8644352326328268e-05,11284
djHnhe9DqUTppw5ajUQe7A,1.8644182648621975e-05,11285
_CatY2VC230AGI0cWzEmxQ,1.8644176697046615e-05,11286
zcvidgcPO7RYvH8ltaQ_qQ,1.864411433805051e-05,11287
Snmo0CwrCTPuZKWRudGNkg,1.8643725808943083e-05,11288
0SvGLyIzIBxNfgyOcNEteQ,1.8643581296764854e-05,11289
_l9v9Yme3MJt-3b80utSEw,1.8643213437074947e-05,11290
K5fzUqz_7S5jkhNyuMyoAg,1.864268848446824e-05,11291
gi90NMmRhzl8vzM83UNOVA,1.8642589041003e-05,11292
8vpa6Ww-YLMyLIwne-fbfg,1.864249886169616e-05,11293
9_AhStquYdqgG_phtALX3A,1.8641871785886282e-05,11294
A7z3Qhci64ffdZDDphfjqA,1.8641485563625566e-05,11295
MBtoji84lhvTCRTjfLwTDw,1.8641401234352217e-05,11296
WM65nRzjQxnVtLTHzUy0RQ,1.864112406424586e-05,11297
3pC-Pgv5K32K_6Spy-4-AQ,1.8641106404604437e-05,11298
nTvBfJ36XQ7hWHIx2TDcZQ,1.8641093138025585e-05,11299
vnQgWhtfE2dkqooJEo39rw,1.86408538993851e-05,11300
Llg59t750xXy9A6rZ6Dl8g,1.8638851245777155e-05,11301
19cfoMxg9RmZvRNONCwshg,1.8638606986564544e-05,11302
tsOEt8v3chHwL1rZixaf1Q,1.8637759548845255e-05,11303
IpCgkwUJ0UizDzvVCdnHow,1.8637758182535097e-05,11304
FG-uAc8ECF2foFCIK0xhww,1.863727425950398e-05,11305
wRxNTeEqUc4AYm60f1V1dQ,1.863631136033626e-05,11306
en3QgT3zgT8RKHB8PLHwww,1.8636155159813202e-05,11307
UBQAksw81m0sMrAd8g-ECg,1.863587761030941e-05,11308
Xk0S3pykXk65CrvvtwqNEw,1.8635188669551916e-05,11309
x2ILIoH7NLPHuYKSItNPTw,1.863516475536731e-05,11310
lFtXCziww76mJZOGJ4zz7w,1.863512725480275e-05,11311
ALBykAph3tGwkCQi87aaRw,1.863466281307798e-05,11312
ZCfhzELrF9yahqQIJH3DSw,1.86346248732992e-05,11313
-IRJAg0tkspFukxKY87TBA,1.863450454073516e-05,11314
7Cwafp3p_Cagnrrh-DVZ7w,1.863393108240016e-05,11315
t0P6eG6Q13u_CzsRq9XBGA,1.863392397036793e-05,11316
Vq4yDODq9-2WtWJ1N3JCBg,1.8633811391812445e-05,11317
nXZS5W8-4VztBpjYIinpNw,1.8633102558096563e-05,11318
-EiVVg6mJMzzr13_j8PNog,1.8632939940268475e-05,11319
4JkBNoIPKJIxyPsuUgO7xg,1.8632421432234464e-05,11320
fFA6bjWbq724vB1tW4V9pQ,1.8632413999476083e-05,11321
gYG2-uzkxKPh83i30l3c8A,1.863164888626012e-05,11322
XedpuFdd2llxJUF9sBTU2Q,1.8631112777297556e-05,11323
BsLOiiAth3aj1Ymt1XxQ_g,1.8630541192716034e-05,11324
HtcbWr67gr3QObcASst5OQ,1.8630395561116857e-05,11325
ADtnRFYczA00Y8_rQj02Gw,1.86303048460707e-05,11326
p0V-xXkXncAAiou5IY9OPA,1.8630165271577873e-05,11327
N4rjF1AlJQrhjK8BOePJAg,1.8630024551980762e-05,11328
7jDSqOm8y1MWrGH1udKZjQ,1.862981359058791e-05,11329
VBf70Zn9CWXBAwqz8u0TjA,1.862925679629762e-05,11330
5wLDwv4t6pnI37b2bzmnyQ,1.862850199791255e-05,11331
D7oYy4YuN7Nwqp2dX0Wh_w,1.862841068948438e-05,11332
cTYNOMJF-YMujjDi8Hvk4Q,1.8628310190476835e-05,11333
Onr_CFM7P3rq8ILp1UFJrw,1.8628228139425285e-05,11334
WJhr0iwDJ-JWpP-BNuUN2g,1.8628044865833012e-05,11335
l79KYZl3I2gi2C0JZ77BGA,1.8627558796644058e-05,11336
ACcP-66gbXKf4mrbpqWllg,1.8627036889712547e-05,11337
dllANa3I9cGHDItCMaf9Yg,1.8626677542711844e-05,11338
pmbW99XQ1Mc6aSrEjOT1JQ,1.8626589722628048e-05,11339
d4t2HrweD3NgdXs-KWnUoQ,1.8625449957996076e-05,11340
FaIRzyYRZbsSE69AiAPl8Q,1.8625105782874253e-05,11341
oWERoQyUODkCWhsVgKS1jw,1.86246288363668e-05,11342
66AH4lDs3jjpR_z4mgMaVw,1.8624082093704393e-05,11343
fEW63RiOhp0kxfiq8Sh_oA,1.8623817407415522e-05,11344
9L7yi0YRdzbK1KCjBsalNw,1.8623334273760593e-05,11345
ejmIbAqRo_sVU2q79s5SYw,1.8622986660518904e-05,11346
ae_mQ96IchbL-NkImqIdcw,1.8622973148351743e-05,11347
LgiAzhOqrzl95NNRLziH2A,1.8622902414053194e-05,11348
0eRWVcA5OYfuzlSj0eMy1A,1.8622590340601743e-05,11349
h8t_AMU4FpoD7U9b_s2waA,1.8622212691547238e-05,11350
lkhTmJH4iutaPfH44Zm2mg,1.8622027004497494e-05,11351
OfEVAmIZGVAe7OC9fYmbkA,1.8621872167684174e-05,11352
95Mvf7oQtYzMX8rZvcDVMQ,1.8621815701667738e-05,11353
QVbv447epxdOBOHK7loQPA,1.862056770426601e-05,11354
p9z15n352EvWo_PLjRKsUw,1.8620437378715004e-05,11355
YbZAJyWNc22h8K-J53jbmA,1.8620430354296535e-05,11356
z0X4m5ScbexVgdcJiky5hw,1.8620157054560205e-05,11357
S5vZ2IoxzDuYAqflnPz8Eg,1.8619983581925944e-05,11358
rItNQakyHpO5trbbtkMkMw,1.8619387699395895e-05,11359
udjadmbL9mx5VXb7sKOdWg,1.8618803594444944e-05,11360
18Cj3fXNsx29SPj1LxUABQ,1.8618585155851024e-05,11361
YUUMXtU66B4rxwJohSQm7A,1.8618534168303198e-05,11362
xa6JYHDgVza7CuenKBJBHw,1.861841669004036e-05,11363
HdmBII0uNOvoJeBt7CN8tg,1.8618072959349642e-05,11364
-dqBgugu2e6EMibkGWXVrg,1.8617931000625217e-05,11365
zHSjKaWuOjYfsUszJ-rKyQ,1.8617843071561976e-05,11366
Knd4u3v3I_6SbAzp_gbXaQ,1.861767003487895e-05,11367
6RBrYMiAf8jFJI4fDoQpcw,1.8617417270115983e-05,11368
9kZPUwuRd6PLGSJS9g85RA,1.8617102266908546e-05,11369
jqVyVd07PJnmOmEb0GOJtg,1.8616970850268443e-05,11370
DHENrreqQDQx9NtuorNOZw,1.8616478653884648e-05,11371
11x7dlRp4ACo3tnYnHZMaA,1.86161311700156e-05,11372
dfABpANQiZQStEJ8XS5_EA,1.8615210562247902e-05,11373
HD5GGEC7gqidfM79CQ_jcg,1.861519890492497e-05,11374
rc-dbHJDpm-pgHPJSGQnSw,1.861516416862092e-05,11375
8Rj8N102MbhuwW-afz0Yuw,1.861514960942169e-05,11376
bTRyeJkqU8R_S3bpwAtd5A,1.861481966893991e-05,11377
VM5bCsmN2t6mmRw07jBgCA,1.8614559877170567e-05,11378
EQQQqtjQCp_nW-kO8QGmBw,1.8614559405832924e-05,11379
TdMja0lg8l5kdTc9qtZoZg,1.861439753278744e-05,11380
P3jxOXYdFM0aGMUgXhKorQ,1.861421701803486e-05,11381
tTdD5worf85OGvIFANzIhg,1.8614106778830198e-05,11382
rQzkJu5Nmh4kfBpFe_HlaQ,1.8613829764280373e-05,11383
jYi4Gy91Mmhq7WzGcb3zLQ,1.861356396312221e-05,11384
o4H_HQ3fOOkOnGr-x7wlXw,1.8613386264201616e-05,11385
pgEEHd7S83QsF6IFdWJkwA,1.8613291972572082e-05,11386
eHiwKescTxEtPDZNLRp2sw,1.861327679077874e-05,11387
Wias67X-A9Qcruv_nD14tg,1.8613164736089552e-05,11388
Y75iEh8-L7Aqf-rugXheHQ,1.8612963394585777e-05,11389
rGQ-LQn6mC2EhNccXAVqdg,1.8611551068094638e-05,11390
gj-mUpQbqBTmZEglSRlvZw,1.8611457850993462e-05,11391
53sCYn198RvVXaND_lAFOg,1.861095700958482e-05,11392
7T24lS2pwV0UBDL3yJDWAA,1.8610896871153512e-05,11393
Hcpnj06bcY9AuvhDjMGTkw,1.86103190549725e-05,11394
Zqc8nrT3Z1IbQBckFuU3Fw,1.861014903753401e-05,11395
eFQ1P8W-xA8HFZgsyaxQVg,1.86101110643777e-05,11396
pwXXU8GjjNlrfhAepXW4xw,1.860983312075174e-05,11397
R-qbcd-Q8fkY5mrR6b6ivQ,1.8609065861675662e-05,11398
w5Q_dmk9r4AaS_DvPHxJow,1.860905394051656e-05,11399
Txbjo8zUMKdkDLf1DBA9Qg,1.8608983741778584e-05,11400
vlY7OLxyGHv6bLfX-RnGjw,1.860896604615051e-05,11401
-E2h36etKkz5AbIMaoOYWQ,1.860853520745335e-05,11402
CPdzdO7YuxFSUOWYhqthOA,1.8607526804946657e-05,11403
Kua8BlkrMyMDD2zGKlOxzA,1.8607341424357665e-05,11404
hNCTEVyNFLBZYnXzBJpWGw,1.8606901513928112e-05,11405
nzbIjqvIFhG4LykNOgd23A,1.8606899397852172e-05,11406
wST1GG4p9sCoOuvKKvLVWw,1.8606809889112447e-05,11407
wvriWKSdzamGIK0oxZYzmA,1.860680934155158e-05,11408
b3nkGvwGv7Wmpu2oVZrffw,1.860625393528345e-05,11409
x8FsvfxO0EsmB6Upcc2Tyg,1.860614934519856e-05,11410
pLwFUY5WgWT5iGGRsayRXg,1.860602757135296e-05,11411
EhypF8VPpIbLvt0JLx0Qew,1.860597194587771e-05,11412
bSIrwzXUgh_7CmcLlzENCA,1.860566433619936e-05,11413
1OppjaFjA215zuMAekbUXg,1.860527057826964e-05,11414
JQ9N64X8FiQWT0NIz0U3DQ,1.8604732508048884e-05,11415
XXRb2ZGf4mi2O75-8h8B-Q,1.8604698549361598e-05,11416
-eCe9GfRqhbMaB9CylkBSg,1.860465295291995e-05,11417
V2aRYSwy862tExL-pBUFtg,1.860452230820012e-05,11418
9wSJ2hu_ALVSPfuk7N9O8Q,1.8604162450989286e-05,11419
Ix-NE3bXbn_rKCTbNM2HEw,1.8603923137855042e-05,11420
mDplRQe0GajH76EzHJhucQ,1.8603169167949954e-05,11421
PBuUCv0ioD06kezM3rK5aA,1.8603155103461366e-05,11422
zcBkYPdtq1Oi4dNZD6zrLQ,1.86029293450749e-05,11423
45f_mcoZd3tU5VtUbHfr0g,1.8602634244580245e-05,11424
rE4w9SI-AvgGSEoKCe3-tw,1.8602627880012122e-05,11425
CFK7cEonB6vyBgbFZaHdJQ,1.8602347353699788e-05,11426
6iTIK7uv8foWqrVcbU3hXg,1.8602169904416273e-05,11427
W4pSrHHeHmdCh0FoQdvfbA,1.8600994011224336e-05,11428
0g4ab1LRECy5EV-RisU1Ww,1.8600563331182335e-05,11429
Pn8fn5d95xGhEd-LADm2zw,1.8599706903865965e-05,11430
ZXKGcX3TIw_Ao3EgkenNvw,1.8599694937815863e-05,11431
zrDeH7rGNXKCFpCT6rfqTw,1.859962150688687e-05,11432
T98nJU1RgjJfRJmJv4cOaA,1.859957848670654e-05,11433
GvNowBICUYoobQW6vmcHzw,1.859936838795425e-05,11434
tD7_JhXERoPS8NXCi7UiCg,1.859913953565124e-05,11435
n3xvOtNs4NHMY9TrBFh0jQ,1.8599049375399436e-05,11436
4yHfpcInfh2kEQfyVMaLYw,1.8598928861117535e-05,11437
xB3gyIdQ7sR0cjMi2NL7wg,1.8598539067246493e-05,11438
iVs8jHAAt7YVY7GxuR4YgA,1.8598460849268923e-05,11439
xHHeyDvcYF9VN1TvFHu04Q,1.8598319267227233e-05,11440
tOWnrmTGgaFB9MFAh_6eLA,1.8597892972880334e-05,11441
SREBe0vs6jmigq7nHZ3NFA,1.8597857880288748e-05,11442
1DjwGilS435acWHMzG83dQ,1.859743619174052e-05,11443
RdwDvJQBFZIoLexSu--OHw,1.8597039973822638e-05,11444
pkNffAUPpdKaUuUUbhzLmQ,1.8596834547608373e-05,11445
3NueMBnZyyGdqVW4v2-uEw,1.859644572782464e-05,11446
UZFyGUsdiW1to7YKe3Vd3g,1.8596434988324782e-05,11447
hUcUvCpETeN0hvN32zrOlA,1.8596117998442055e-05,11448
x_nSa_eKWDg04ud7XVwtyQ,1.8595669938265874e-05,11449
3gK2X6cZXzhmSG99nQyXzw,1.859528036273636e-05,11450
l0wClDQIV5NQdmrhTz26SA,1.8595135180664948e-05,11451
I-nd4rixEsqUQssiszX67g,1.8595082278284836e-05,11452
mV13U2bc3IEPnyaOyFxQGQ,1.8594987175300406e-05,11453
oF9BGorRza5iM5VwTQTy1A,1.85949719922188e-05,11454
76x9L8ZBoF4skcNP8wx4nw,1.8594737596586946e-05,11455
d6CkVTvgiU-U-kLR1Mj09Q,1.8594566607406852e-05,11456
15lTva4TjdKvCoer9JMKSg,1.859409599006145e-05,11457
LTN42gW-zNi2lceVPoW_tg,1.8594071228610187e-05,11458
USqzbsoYJInPPOnkcFWGWg,1.859353025722514e-05,11459
imfSiNMesWjGTSX7xLDHXg,1.8593476744185253e-05,11460
59WUPAEWM45UdlQMA-s6LQ,1.8593348896634355e-05,11461
zOJTw_xxGYl-z-saJJ964g,1.8592777683236253e-05,11462
Xt3ay-_dhBfSjKx_81sx5Q,1.8592635736762906e-05,11463
6R1mJSheZwjQEoYtaEO_zQ,1.8592476612534576e-05,11464
hzX8Zrsxge4PXXKs_XAeqA,1.859188014490829e-05,11465
SqmvX2qtCMoIlatVd12_iA,1.8591576764702315e-05,11466
2qKqnJB3c_jT0BaqeZzrxQ,1.8591057735057937e-05,11467
mXK4Ax74mmSIAld4MlISGA,1.8590960352061864e-05,11468
lBmrBQlxJ0gkD3QKtUEVBA,1.859092417730847e-05,11469
xHi_onbMgQqj86HFfDiqsw,1.859072013950609e-05,11470
hX504Y4a3wiMXCvLTIXjMg,1.8590455603398687e-05,11471
mzcC8OPdnkKbfimmvqedOg,1.8590196121811564e-05,11472
Z4vlztrocJo9WWcL5TFeBA,1.85901065647363e-05,11473
zb-1vXW1WXvXe6fWZb-8gA,1.8589880719046006e-05,11474
J3G5AM6Y3GLsxU5ZjA_OzA,1.858922153730577e-05,11475
dHhiODNltgHtVDXiv1xArw,1.8589102756605943e-05,11476
-Q5TQJ33mXMfzVOSfd2lFg,1.8588469963145215e-05,11477
kZdkMY6GeaMebm81h3sfww,1.8588400773660334e-05,11478
VK2lIzoVJOHSZJsiWWIC4g,1.858813034622804e-05,11479
GtKPpWwn0kFydLy7tev4fg,1.8588028312918625e-05,11480
b-8rRSgneyjgI3StP6YdfA,1.8587479291104187e-05,11481
AerYzR6D7IPoONf12U0zEg,1.8587402662815512e-05,11482
SgCU0hvmsSbY6uL3lmjJ6A,1.8587071210953394e-05,11483
SR_sfYGmJX36oSmRsu27WA,1.8586707097156246e-05,11484
0F1WFFm8TJde117UZPbkfA,1.8586559142628683e-05,11485
YRKnYylhcx7ItCuc4OQkcQ,1.8586331177654248e-05,11486
Sp9L2JNPzazAsXlYxGMkKQ,1.8586226152113703e-05,11487
YMcXxFQjxJgFkDURLMA-dw,1.8586158115876682e-05,11488
