user_id,total_visits,unique_venues,revisit_ratio,top1_venue_share,burstiness_index,active_span_days,venue_entropy
1538375,42,32,0.23809523809523808,0.16666666666666666,0.07225664939560178,74.24925925925926,4.7339487452929685
1538577,116,66,0.43103448275862066,0.1206896551724138,0.6217354598893556,420.2303935185185,5.426171673808804
1538810,1,1,0.0,1.0,,0.0,0.0
153894,8,8,0.0,0.125,0.2757328237436571,420.2794097222222,3.0
154001,134,101,0.2462686567164179,0.1044776119402985,0.6025488681495094,429.1268171296296,6.337227273402497
1540438,13,12,0.07692307692307693,0.15384615384615385,-0.10040964130394861,14.196296296296296,3.5465935642949384
154048,2,2,0.0,0.5,,0.025324074074074075,1.0
154052,61,44,0.2786885245901639,0.14754098360655737,0.14555526159244384,406.84524305555556,5.1023877471861505
1540838,151,51,0.6622516556291391,0.2781456953642384,0.35764690074040284,409.38012731481484,4.093268557231647
154245,5,5,0.0,0.2,-0.025178433176108458,8.140543981481482,2.321928094887362
154332,161,61,0.6211180124223602,0.19254658385093168,0.22193335269143588,448.80412037037036,4.835134261427627
154342,124,93,0.25,0.03225806451612903,0.1940270510767247,443.9926041666667,6.401540463507994
1543838,3,3,0.0,0.3333333333333333,-0.021164453267329214,3.7627546296296295,1.584962500721156
154399,218,59,0.7293577981651376,0.13302752293577982,0.35936637997617316,437.10622685185183,4.95765803424259
154414,1,1,0.0,1.0,,0.0,0.0
1544391,1,1,0.0,1.0,,0.0,0.0
1544549,6,6,0.0,0.16666666666666666,0.039867307456962466,5.573703703703703,2.584962500721156
154455,254,99,0.610236220472441,0.2440944881889764,0.22209174773199208,422.9110416666667,5.19299304914958
1544674,4,4,0.0,0.25,0.10682733429673713,11.10920138888889,2.0
1544679,114,42,0.631578947368421,0.2807017543859649,0.5046852037779379,307.03375,4.330483054540314
1544776,8,7,0.125,0.25,0.2750263211919904,38.44305555555555,2.75
1545030,11,9,0.18181818181818182,0.18181818181818182,0.4532516275369588,87.73064814814815,3.095795255000934
1545140,32,24,0.25,0.21875,0.15060110072146582,298.0100115740741,4.260891110799899
1545478,9,9,0.0,0.1111111111111111,-0.05020191481424429,6.298368055555556,3.169925001442312
1545533,1,1,0.0,1.0,,0.0,0.0
1546771,112,43,0.6160714285714286,0.16071428571428573,0.32855925415089693,269.54894675925925,4.858326355600639
154772,94,58,0.3829787234042553,0.10638297872340426,0.20369018916472717,245.92626157407406,5.406202288889615
1548059,6,6,0.0,0.16666666666666666,-0.13075279208546117,47.62599537037037,2.584962500721156
154825,2,2,0.0,0.5,,0.6561226851851852,1.0
154867,139,118,0.1510791366906475,0.02877697841726619,0.20024344907854844,439.8224652777778,6.773617331716316
154871,135,84,0.37777777777777777,0.15555555555555556,0.3880687768998882,423.69025462962964,5.827903049977097
1548926,81,46,0.43209876543209874,0.1111111111111111,0.33432477439016445,407.0175347222222,5.103368794015226
1549062,2,2,0.0,0.5,,0.00028935185185185184,1.0
1549237,4,3,0.25,0.5,0.04142094482533042,5.1559027777777775,1.5
154959,7,6,0.14285714285714285,0.2857142857142857,0.33386992246149394,85.68378472222223,2.5216406363433186
15501,19,19,0.0,0.05263157894736842,0.246203333643714,10.06480324074074,4.247927513443585
15509,8,6,0.25,0.375,-0.0011112528935327518,6.199918981481481,2.4056390622295662
1551059,74,44,0.40540540540540543,0.17567567567567569,0.5918525931008675,415.02283564814815,4.83435605765277
155111,105,79,0.24761904761904763,0.13333333333333333,0.21661137003189665,450.405462962963,5.924601618778091
155159,241,110,0.5435684647302904,0.0954356846473029,0.6616619979036155,452.8023263888889,5.937540929574649
1551781,6,5,0.16666666666666666,0.3333333333333333,0.21763864909770736,33.26152777777778,2.2516291673878226
155201,155,63,0.5935483870967742,0.11612903225806452,0.1780925097101857,433.2200578703704,5.067680604920854
1552207,1,1,0.0,1.0,,0.0,0.0
155237,82,38,0.5365853658536586,0.1951219512195122,0.4142272936481716,249.83311342592592,4.6212039508668195
155238,216,134,0.37962962962962965,0.0787037037037037,0.6714643292988425,433.9503935185185,6.517805822931303
1552814,3,3,0.0,0.3333333333333333,-0.3213172955812703,4.152453703703704,1.584962500721156
1553074,1,1,0.0,1.0,,0.0,0.0
155337,78,38,0.5128205128205128,0.16666666666666666,0.2656347447244945,420.8510185185185,4.565409088851425
15537,2,2,0.0,0.5,,1.0809259259259258,1.0
155403,13,11,0.15384615384615385,0.15384615384615385,0.5024288627957683,49.52603009259259,3.3927474104487847
1554079,131,42,0.6793893129770993,0.26717557251908397,0.34896626077361875,443.0471412037037,4.155279754938326
1554276,10,8,0.2,0.3,0.06078307113566589,5.081990740740741,2.8464393446710154
1555058,12,12,0.0,0.08333333333333333,-0.03801631601844427,2.636574074074074,3.584962500721156
155546,17,16,0.058823529411764705,0.11764705882352941,0.16237157322400414,2.958113425925926,3.9698157824268097
155561,254,91,0.6417322834645669,0.12992125984251968,0.3892986340076618,425.96945601851854,5.534746977391487
1555631,1,1,0.0,1.0,,0.0,0.0
1555741,24,21,0.125,0.125,0.331667694203152,2.8753125,4.303508854797678
1556155,81,38,0.5308641975308642,0.16049382716049382,0.32395154468210424,442.03462962962965,4.59514971153185
155627,195,103,0.4717948717948718,0.24615384615384617,0.37169122834788054,441.0742824074074,5.648399016145252
15569,12,7,0.4166666666666667,0.4166666666666667,0.1511286584206994,3.958125,2.4508257945180882
1556967,3,3,0.0,0.3333333333333333,-0.339450953825309,2.013796296296296,1.584962500721156
1557136,65,49,0.24615384615384617,0.09230769230769231,0.4262795538943721,376.3944328703704,5.414525120654194
155727,1,1,0.0,1.0,,0.0,0.0
1557654,1,1,0.0,1.0,,0.0,0.0
155766,154,105,0.3181818181818182,0.09090909090909091,0.4026091221747356,452.45523148148146,6.343430554341735
1557716,19,19,0.0,0.05263157894736842,0.45015211498625873,319.9266087962963,4.247927513443585
1558922,64,44,0.3125,0.125,-0.028462548728897072,55.27048611111111,5.120864648336087
155959,75,50,0.3333333333333333,0.21333333333333335,0.24588780754269257,449.66730324074075,5.062021690438188
1559786,296,155,0.47635135135135137,0.10810810810810811,0.3482690655398012,451.0349537037037,6.753553968753161
1559814,2,2,0.0,0.5,,120.9265162037037,1.0
156006,9,8,0.1111111111111111,0.2222222222222222,-0.1266602168004165,4.137800925925926,2.94770277922009
156099,54,30,0.4444444444444444,0.16666666666666666,0.07060940042596589,394.74950231481483,4.376267650795422
156173,43,35,0.18604651162790697,0.11627906976744186,0.2547291015657792,429.886099537037,4.923714976226823
1561944,180,65,0.6388888888888888,0.12222222222222222,0.26358373036370114,433.3454976851852,5.2758331677000205
1562095,1,1,0.0,1.0,,0.0,0.0
1562275,34,30,0.11764705882352941,0.08823529411764706,0.2600472380432442,405.40994212962966,4.829966150010237
156233,149,95,0.3624161073825503,0.06040268456375839,0.24815320788986164,427.14173611111113,6.296865312391279
1562600,63,39,0.38095238095238093,0.12698412698412698,0.37273665255756994,142.7905324074074,4.905696193272506
1562823,62,41,0.3387096774193548,0.20967741935483872,0.21461735015940203,424.8775,4.823458950131484
1562842,347,106,0.6945244956772334,0.23631123919308358,0.2869730763380503,451.985625,5.122067197392891
1563593,1,1,0.0,1.0,,0.0,0.0
1563967,178,114,0.3595505617977528,0.0449438202247191,0.21345766041856692,423.1023148148148,6.51175604310717
1566120,221,66,0.7013574660633484,0.2850678733031674,0.5458755520205252,330.2533912037037,4.309813896106446
156645,4,4,0.0,0.25,0.16284181393375358,13.651886574074075,2.0
15667,2,2,0.0,0.5,,0.44577546296296294,1.0
1566979,1,1,0.0,1.0,,0.0,0.0
156733,35,29,0.17142857142857143,0.14285714285714285,0.45476446250443786,368.86206018518516,4.683293289103914
1567356,1,1,0.0,1.0,,0.0,0.0
1567781,1,1,0.0,1.0,,0.0,0.0
156804,1,1,0.0,1.0,,0.0,0.0
156851,130,69,0.46923076923076923,0.35384615384615387,0.307564013736326,401.02078703703705,4.773533101604508
1568539,96,58,0.3958333333333333,0.10416666666666667,0.34994864853577196,422.9163541666667,5.382273835029478
156895,187,82,0.5614973262032086,0.13903743315508021,0.3698192447123589,424.95241898148146,5.690970456268426
156910,2,2,0.0,0.5,,0.0003356481481481481,1.0
1569687,28,24,0.14285714285714285,0.10714285714285714,0.07524066085513849,9.098472222222222,4.494680368408909
157014,136,64,0.5294117647058824,0.0661764705882353,0.26335616111011,447.66819444444445,5.61862552926358
1570178,57,13,0.7719298245614035,0.45614035087719296,0.31032888292244004,397.80452546296294,2.5191625205730657
1571051,3,3,0.0,0.3333333333333333,-0.680672268907563,1.7708333333333333,1.584962500721156
1571052,1,1,0.0,1.0,,0.0,0.0
1571200,6,5,0.16666666666666666,0.3333333333333333,-0.02160056902835715,3.61931712962963,2.2516291673878226
1572694,18,18,0.0,0.05555555555555555,0.484395134807518,28.211018518518518,4.169925001442312
157357,9,7,0.2222222222222222,0.3333333333333333,0.1578834800896476,45.07818287037037,2.6416041678685933
1573642,34,25,0.2647058823529412,0.11764705882352941,0.08501718287959137,11.765543981481482,4.454822399946606
157383,60,53,0.11666666666666667,0.05,0.2670982374385766,400.8246875,5.660975803905794
157388,17,17,0.0,0.058823529411764705,0.037353415547602783,73.6513425925926,4.087462841250339
157401,3,3,0.0,0.3333333333333333,-0.13444077940626384,0.7722337962962963,1.584962500721156
1574295,1,1,0.0,1.0,,0.0,0.0
157477,265,150,0.4339622641509434,0.0830188679245283,0.6604355409666336,452.2506597222222,6.609077706451409
157480,204,93,0.5441176470588235,0.12745098039215685,0.33044651968540023,124.68530092592593,5.634409080966169
157483,1,1,0.0,1.0,,0.0,0.0
157527,117,83,0.2905982905982906,0.11965811965811966,0.11504621474144244,444.9187615740741,5.87041981889522
157563,2,2,0.0,0.5,,8.129108796296297,1.0
1575774,29,24,0.1724137931034483,0.06896551724137931,0.25767460431108097,74.4030787037037,4.513153408920675
1575830,4,4,0.0,0.25,-0.08812885609379342,3.271990740740741,2.0
1575919,64,39,0.390625,0.203125,0.37329218722092666,376.9139236111111,4.66004373765254
1576881,5,4,0.2,0.4,0.20829627220817087,2.066550925925926,1.9219280948873623
1576899,2,2,0.0,0.5,,0.2523148148148148,1.0
1577122,4,3,0.25,0.5,-0.1266573905354009,8.2578125,1.5
1577194,2,1,0.5,1.0,,2.907002314814815,-0.0
157731,102,71,0.30392156862745096,0.0784313725490196,0.10591507297415512,402.05332175925923,5.853955308095378
1577382,4,4,0.0,0.25,0.13420814969535955,1.7570486111111112,2.0
157746,175,125,0.2857142857142857,0.11428571428571428,0.297467361467528,423.92140046296294,6.53432782995375
157784,65,37,0.4307692307692308,0.2,0.5509082638446597,427.1662962962963,4.407501348815656
1577971,18,18,0.0,0.05555555555555555,0.1896358448582142,4.292696759259259,4.169925001442312
157807,176,72,0.5909090909090909,0.2556818181818182,0.3805261474023795,436.0448611111111,4.956623580827004
15782,111,54,0.5135135135135135,0.17117117117117117,0.3433044614032966,447.22425925925927,4.999732600275218
1579471,4,4,0.0,0.25,0.11344378052006826,5.33130787037037,2.0
1580246,61,51,0.16393442622950818,0.14754098360655737,0.13903892837387566,60.097627314814815,5.397469714399265
158121,213,109,0.48826291079812206,0.051643192488262914,0.22202485829825164,452.45296296296294,6.228373211998644
158343,73,58,0.2054794520547945,0.0547945205479452,0.3034620804634649,422.1425925925926,5.720445620434944
1583707,173,104,0.3988439306358382,0.06358381502890173,0.7277148424133518,161.97849537037038,6.361930012158795
158374,81,41,0.49382716049382713,0.12345679012345678,0.3014168069298996,405.6218402777778,4.955737238212345
158392,2,2,0.0,0.5,,1.1223726851851852,1.0
158420,82,46,0.43902439024390244,0.14634146341463414,0.2593360558488663,401.0492708333333,5.0739132123475805
15844,80,54,0.325,0.15,0.6466749144094456,429.933587962963,5.365311532225102
1584426,101,43,0.5742574257425742,0.27722772277227725,0.2333574267417238,404.05221064814816,4.380550456931227
158443,1,1,0.0,1.0,,0.0,0.0
158496,14,13,0.07142857142857142,0.14285714285714285,0.051758535950054384,93.62483796296296,3.6644977792004623
158567,229,96,0.5807860262008734,0.23580786026200873,0.2779177324758887,448.04630787037036,5.519878268220983
1586215,6,4,0.3333333333333333,0.3333333333333333,0.0653027374541561,46.4971875,1.9182958340544893
158637,448,129,0.7120535714285714,0.10491071428571429,0.6649812876747422,451.04497685185186,5.770973840035657
1586516,126,52,0.5873015873015873,0.15873015873015872,0.1696146396308322,402.23251157407407,4.814448479592276
158693,120,69,0.425,0.08333333333333333,0.559743565323361,422.73052083333334,5.677398463077892
158756,4,4,0.0,0.25,0.14132238917187165,75.0274537037037,2.0
158873,91,68,0.25274725274725274,0.054945054945054944,0.3127498973098878,346.8027777777778,5.921156420580521
159174,182,93,0.489010989010989,0.11538461538461539,0.33484393427409465,439.78461805555554,5.802848834050989
159183,28,24,0.14285714285714285,0.14285714285714285,0.31019914113327,424.02550925925925,4.450212064914748
159196,25,17,0.32,0.32,-0.08628309887153716,87.14200231481482,3.6038561897747243
159238,4,4,0.0,0.25,0.14878093002332846,233.0019675925926,2.0
159241,15,15,0.0,0.06666666666666667,0.4369080200919396,180.88645833333334,3.906890595608518
159341,71,38,0.4647887323943662,0.15492957746478872,0.2966347711113415,443.02122685185185,4.634767925006974
159359,185,39,0.7891891891891892,0.2702702702702703,0.24950919188906273,422.8406597222222,3.973652183490522
1593758,8,7,0.125,0.25,0.40029065217163357,159.10922453703705,2.75
159405,161,49,0.6956521739130435,0.33540372670807456,0.5460329739917124,381.79850694444445,4.143423148998898
1594150,32,29,0.09375,0.0625,0.1619605573575637,13.932094907407407,4.8125
1594157,6,6,0.0,0.16666666666666666,-0.0824951045421622,2.710115740740741,2.584962500721156
159450,38,29,0.23684210526315788,0.13157894736842105,0.11545860588873522,245.13721064814814,4.6593873035330535
1596109,26,20,0.23076923076923078,0.11538461538461539,0.2823573407876622,15.918726851851853,4.209867121904035
15964,1,1,0.0,1.0,,0.0,0.0
159687,142,90,0.36619718309859156,0.06338028169014084,0.18546399527366977,410.922662037037,6.124661601969617
159709,101,52,0.48514851485148514,0.15841584158415842,0.47173704385079357,359.0617361111111,5.109660710534882
159782,49,23,0.5306122448979592,0.1836734693877551,0.25789489138713534,236.2082986111111,4.078824518274772
159808,3,3,0.0,0.3333333333333333,-0.3071665316343816,1.027048611111111,1.584962500721156
1598367,8,8,0.0,0.125,0.00024064839229623485,5.766412037037037,3.0
1598967,2,2,0.0,0.5,,22.12230324074074,1.0
1599223,9,7,0.2222222222222222,0.2222222222222222,0.3742413052652089,26.108900462962964,2.725480556997868
1599896,2,2,0.0,0.5,,1.9963425925925926,1.0
1600085,2,2,0.0,0.5,,1.8014930555555555,1.0
1600433,9,8,0.1111111111111111,0.2222222222222222,0.004183285807152901,3.028449074074074,2.94770277922009
160048,138,71,0.4855072463768116,0.16666666666666666,0.19373239767393227,419.0676736111111,5.27369625858174
1600564,3,3,0.0,0.3333333333333333,-0.9375165223276126,2.1207060185185185,1.584962500721156
160061,92,58,0.3695652173913043,0.08695652173913043,0.4627344341973441,402.7287152777778,5.494983798632115
1600613,59,34,0.423728813559322,0.15254237288135594,0.455990838068518,10.429166666666667,4.7588504642127205
160080,78,49,0.3717948717948718,0.1794871794871795,0.15458341577623183,448.03886574074073,5.028581387298058
160104,82,34,0.5853658536585366,0.17073170731707318,0.6181513101745839,222.19399305555555,4.2019811859586405
160120,135,82,0.3925925925925926,0.1037037037037037,0.19590355426831618,438.5230208333333,5.785180624534947
1601519,8,2,0.75,0.75,-0.05285978120580494,15.032604166666667,0.8112781244591328
1601605,5,5,0.0,0.2,0.053630907392848794,292.4345949074074,2.321928094887362
160178,189,88,0.5343915343915344,0.13756613756613756,0.25535063450924744,427.93766203703706,5.5200406672164615
1602043,1,1,0.0,1.0,,0.0,0.0
1602443,2,2,0.0,0.5,,0.9390162037037038,1.0
1602477,7,6,0.14285714285714285,0.2857142857142857,0.1411761432500114,12.087372685185185,2.5216406363433186
160269,24,21,0.125,0.125,0.5151639092135433,401.3620138888889,4.303508854797678
1602733,89,59,0.33707865168539325,0.0898876404494382,0.16532565237369712,431.1100347222222,5.565691650520432
160392,22,14,0.36363636363636365,0.2727272727272727,0.4135145217949761,381.8712962962963,3.447401504705914
1603944,12,11,0.08333333333333333,0.16666666666666666,0.03877036748433158,67.89681712962962,3.4182958340544896
1604458,10,7,0.3,0.2,-0.20172259839678897,5.0925115740740745,2.721928094887362
1605016,1,1,0.0,1.0,,0.0,0.0
160533,3,3,0.0,0.3333333333333333,-0.014231107723010415,227.2849652777778,1.584962500721156
1605431,1,1,0.0,1.0,,0.0,0.0
160556,118,60,0.4915254237288136,0.3220338983050847,0.3733697395121271,429.3105208333333,4.8069564348263905
160560,88,51,0.42045454545454547,0.13636363636363635,0.3258615205993893,386.2870833333333,5.2491646474552764
160577,17,12,0.29411764705882354,0.11764705882352941,0.5558162236259119,239.92900462962962,3.499227547132693
160578,110,81,0.2636363636363636,0.05454545454545454,0.2898758392324619,449.9544328703704,6.132413550022348
160592,200,102,0.49,0.06,0.411048478417628,423.364375,6.182246891465294
160602,83,53,0.3614457831325301,0.13253012048192772,0.6293458285365726,450.0020138888889,5.20699604827956
16062,31,27,0.12903225806451613,0.0967741935483871,0.222728487730415,433.11974537037037,4.6717805845106355
1606298,2,2,0.0,0.5,,13.927094907407408,1.0
16063,12,12,0.0,0.08333333333333333,0.13933194592951129,2.1826273148148148,3.584962500721156
160638,99,46,0.5353535353535354,0.35353535353535354,0.49499445384383806,368.97403935185184,4.3208267655167045
160667,2,2,0.0,0.5,,81.7603587962963,1.0
1606746,2,2,0.0,0.5,,44.85472222222222,1.0
160707,122,53,0.5655737704918032,0.1885245901639344,0.5133957871069348,381.1386342592593,4.668081520379315
1607903,13,13,0.0,0.07692307692307693,0.13393144715148844,3.1371990740740743,3.7004397181410926
160795,69,45,0.34782608695652173,0.14492753623188406,0.19596285653472897,239.44927083333334,5.0781826606940985
160800,56,44,0.21428571428571427,0.07142857142857142,-0.01713572234352386,416.35453703703706,5.3073549220576055
160803,43,33,0.23255813953488372,0.06976744186046512,0.4339214903403878,417.7545486111111,4.890926382407821
1608175,64,62,0.03125,0.03125,0.034620424896611816,447.0265625,5.9375
160929,118,89,0.2457627118644068,0.0423728813559322,0.4433997250256784,424.90417824074075,6.281001367500054
160933,79,62,0.21518987341772153,0.11392405063291139,0.18991528700038243,435.7639351851852,5.6691102989692865
160958,71,60,0.15492957746478872,0.056338028169014086,0.31427392175022834,415.9379050925926,5.801086732150267
160984,62,31,0.5,0.3064516129032258,0.28162763858232925,412.74038194444444,4.142579161518086
1610205,1,1,0.0,1.0,,0.0,0.0
161055,13,12,0.07692307692307693,0.15384615384615385,0.49573477809750927,290.9908796296296,3.5465935642949384
1610882,1,1,0.0,1.0,,0.0,0.0
1611558,1,1,0.0,1.0,,0.0,0.0
161174,568,49,0.9137323943661971,0.3204225352112676,0.48447209410726483,433.4955092592593,3.229238391275763
161180,198,103,0.4797979797979798,0.1111111111111111,0.4124534365149024,273.93524305555553,6.002402289813942
161185,3,3,0.0,0.3333333333333333,-0.3533833857607468,3.2317824074074073,1.584962500721156
1612599,8,7,0.125,0.25,0.21084819600146779,2.84,2.75
16128,4,4,0.0,0.25,0.07750711285786964,2.7187384259259257,2.0
161301,70,38,0.45714285714285713,0.17142857142857143,0.25767494361148363,296.9683101851852,4.764299088064472
161316,95,41,0.5684210526315789,0.12631578947368421,0.17054318239509908,436.97548611111114,4.766283766610363
161337,109,29,0.7339449541284404,0.45871559633027525,0.14234229721821412,409.0390625,3.173372629133072
161350,175,67,0.6171428571428571,0.16,0.37203713400374855,432.9126851851852,5.085294731028168
1613961,61,39,0.36065573770491804,0.08196721311475409,0.20807540425973006,412.26184027777776,5.039515567454683
1614590,1,1,0.0,1.0,,0.0,0.0
1615500,1,1,0.0,1.0,,0.0,0.0
161571,76,30,0.6052631578947368,0.2236842105263158,0.05062178250281933,64.31143518518519,4.062189897860081
161573,1,1,0.0,1.0,,0.0,0.0
1615930,73,60,0.1780821917808219,0.0410958904109589,0.26782479489485783,416.9719097222222,5.7922964765696925
161608,310,103,0.667741935483871,0.4129032258064516,0.2777831681172268,428.9940277777778,4.582636807277227
161616,53,47,0.11320754716981132,0.03773584905660377,0.07898669902823711,286.4198148148148,5.501505360223576
161637,154,110,0.2857142857142857,0.03896103896103896,0.2994159429845798,438.1203587962963,6.5547817323069495
161641,192,71,0.6302083333333334,0.3072916666666667,0.2350771008849777,426.1065972222222,4.558365401958101
1617215,6,6,0.0,0.16666666666666666,0.33192752607120096,319.92130787037036,2.584962500721156
161727,144,68,0.5277777777777778,0.09027777777777778,0.16045470367331444,414.72627314814815,5.649002516763425
161861,91,66,0.27472527472527475,0.07692307692307693,0.08112337525117502,231.33143518518517,5.774048487086973
161908,2,2,0.0,0.5,,2.6469675925925924,1.0
1619300,3,2,0.3333333333333333,0.6666666666666666,-0.004717768676366483,12.46730324074074,0.9182958340544896
1619406,12,12,0.0,0.08333333333333333,-0.04289008544518271,5.215648148148148,3.584962500721156
1621429,35,26,0.2571428571428571,0.14285714285714285,0.4974570335539154,180.34938657407406,4.490296503327815
1621856,123,52,0.5772357723577236,0.3170731707317073,0.6334121877769184,442.38256944444447,4.426628334054039
162247,109,53,0.5137614678899083,0.08256880733944955,0.29739524788202665,268.1158101851852,5.223582316201072
162302,5,4,0.2,0.4,0.07221048497063019,9.674537037037037,1.9219280948873623
1623228,1,1,0.0,1.0,,0.0,0.0
162357,4,4,0.0,0.25,-0.22204639142115,1.4906481481481482,2.0
162402,68,44,0.35294117647058826,0.07352941176470588,0.3971653029150928,376.6513541666667,5.218059672444992
162409,53,39,0.2641509433962264,0.1320754716981132,0.1198869288719699,397.09825231481483,5.041007776137413
162526,111,62,0.44144144144144143,0.1891891891891892,0.23566484888193404,297.2261805555556,5.141588860107299
162587,10,7,0.3,0.4,-0.10861970707508903,5.875902777777778,2.5219280948873624
1626185,21,19,0.09523809523809523,0.14285714285714285,0.02179728503456685,161.76743055555556,4.165894208390024
1626539,11,11,0.0,0.09090909090909091,0.49317881372230943,194.9809837962963,3.4594316186372978
1626686,11,9,0.18181818181818182,0.18181818181818182,-0.09555787711508756,8.705266203703705,3.095795255000934
1626805,86,47,0.45348837209302323,0.11627906976744186,0.2094123617958383,404.68734953703705,5.044833477093406
1626851,1,1,0.0,1.0,,0.0,0.0
162709,74,43,0.4189189189189189,0.12162162162162163,0.5402992000750287,365.18015046296296,5.058662615682039
16273,15,14,0.06666666666666667,0.13333333333333333,-0.13969122914159937,5.082592592592593,3.773557262275185
1627472,17,14,0.17647058823529413,0.11764705882352941,0.3244286981138486,9.357013888888888,3.7345216647797517
1627887,1,1,0.0,1.0,,0.0,0.0
16285,60,38,0.36666666666666664,0.21666666666666667,0.13770498982637389,409.80905092592593,4.725880531641891
1628721,3,3,0.0,0.3333333333333333,-0.00023071239691498953,12.394027777777778,1.584962500721156
1629433,7,4,0.42857142857142855,0.5714285714285714,0.17648929691249182,344.110162037037,1.6644977792004614
1629972,11,9,0.18181818181818182,0.18181818181818182,0.4877558412868922,351.9652199074074,3.095795255000934
1631024,43,37,0.13953488372093023,0.11627906976744186,0.4669530439236082,419.06038194444443,5.063249859947753
163110,69,50,0.2753623188405797,0.11594202898550725,0.14506271438284318,226.84427083333333,5.351065579872511
163124,9,9,0.0,0.1111111111111111,0.16812842934819597,312.5310763888889,3.169925001442312
163130,69,50,0.2753623188405797,0.10144927536231885,0.15342207968229868,422.1497800925926,5.325077262416286
1631305,3,3,0.0,0.3333333333333333,-0.0503520048974594,2.859583333333333,1.584962500721156
163140,80,77,0.0375,0.025,0.3138617847108401,237.7977314814815,6.246928094887363
1631411,58,22,0.6206896551724138,0.41379310344827586,0.29087677045527455,322.9355439814815,3.424213486574616
163147,5,5,0.0,0.2,0.26617704515649254,362.7964236111111,2.321928094887362
163176,62,56,0.0967741935483871,0.04838709677419355,0.5003332545774574,436.3400810185185,5.748472318416495
163203,108,94,0.12962962962962962,0.046296296296296294,0.1802705348683204,440.3417708333333,6.455215946824575
163205,68,46,0.3235294117647059,0.17647058823529413,0.16442852905998837,422.16108796296294,5.056007466435377
163208,2,2,0.0,0.5,,0.9579513888888889,1.0
163314,88,72,0.18181818181818182,0.03409090909090909,0.3599617735095951,418.22246527777776,6.078638720860856
1633398,9,1,0.8888888888888888,1.0,-0.36344798525928107,3.759201388888889,-0.0
1633463,149,74,0.5033557046979866,0.087248322147651,0.33419472413362267,438.84222222222223,5.749828059272146
163380,116,87,0.25,0.05172413793103448,0.16776700464420496,447.14273148148146,6.259842391806414
163416,54,26,0.5185185185185185,0.4444444444444444,0.11945459926227474,95.14869212962962,3.5179618073584464
1634181,4,4,0.0,0.25,0.036024793041623836,5.803252314814815,2.0
163483,55,45,0.18181818181818182,0.09090909090909091,0.49599470823428454,383.9716898148148,5.315729886716716
1634894,12,11,0.08333333333333333,0.16666666666666666,0.4814650794729856,195.44015046296298,3.4182958340544896
1635155,1,1,0.0,1.0,,0.0,0.0
1635296,2,2,0.0,0.5,,0.22251157407407407,1.0
1635449,1,1,0.0,1.0,,0.0,0.0
1637189,384,187,0.5130208333333334,0.078125,0.6830438715914917,413.797662037037,6.794161887580805
163745,59,42,0.288135593220339,0.15254237288135594,0.48336578642669586,413.2735648148148,5.047317413511938
163746,114,61,0.4649122807017544,0.15789473684210525,0.22972827923865646,447.9800925925926,5.306623812449749
163747,155,57,0.632258064516129,0.2645161290322581,0.59749041935504,342.0681134259259,4.5241669787639545
163781,114,80,0.2982456140350877,0.07017543859649122,0.21369473272754508,435.3846990740741,6.108948566682452
163789,55,26,0.5272727272727272,0.32727272727272727,0.24085125564080628,416.96880787037037,3.7035791503458366
1638060,84,59,0.2976190476190476,0.11904761904761904,0.42375619999641895,315.82675925925923,5.516319697475499
163878,74,66,0.10810810810810811,0.04054054054054054,0.1853364900507327,414.19306712962964,5.972834784489398
163939,97,25,0.7422680412371134,0.4948453608247423,0.06252524516863012,433.41856481481483,3.145563166988092
163947,11,11,0.0,0.09090909090909091,0.2632702313982003,0.014699074074074074,3.4594316186372978
163958,96,40,0.5833333333333334,0.2916666666666667,0.41733916308108626,419.0684259259259,4.233054066269629
1640128,1,1,0.0,1.0,,0.0,0.0
1640190,1,1,0.0,1.0,,0.0,0.0
164028,90,57,0.36666666666666664,0.15555555555555556,0.3674628847796815,426.175474537037,5.376048825356673
1640611,5,4,0.2,0.4,-0.01683196839366595,3.5293402777777776,1.9219280948873623
164097,107,76,0.2897196261682243,0.04672897196261682,0.2617412914897844,447.78961805555554,6.062689505250766
164190,76,13,0.8289473684210527,0.75,0.17935331095475537,287.07498842592594,1.5574705291358184
1642560,2,2,0.0,0.5,,0.07888888888888888,1.0
164322,65,57,0.12307692307692308,0.046153846153846156,0.0497208337416551,62.86763888888889,5.764600312995169
164348,80,68,0.15,0.05,0.12893621840832994,396.96944444444443,5.978055907333276
1643778,33,25,0.24242424242424243,0.18181818181818182,0.5464488784386676,104.11563657407407,4.392582755590971
1644120,1,1,0.0,1.0,,0.0,0.0
164524,70,32,0.5428571428571428,0.17142857142857143,0.13461743955993669,52.13282407407407,4.3322765892046675
164529,82,66,0.1951219512195122,0.06097560975609756,0.12090427309145987,416.9869675925926,5.880485962194136
164542,90,77,0.14444444444444443,0.044444444444444446,0.19819501099362447,412.7861226851852,6.180741985218564
164583,33,27,0.18181818181818182,0.15151515151515152,0.1257590951646773,378.8200810185185,4.571374711042188
164588,3,2,0.3333333333333333,0.6666666666666666,-0.0036794115299033123,86.72528935185186,0.9182958340544896
1646211,57,39,0.3157894736842105,0.14035087719298245,0.7089274955814788,336.5107638888889,4.9510538298403475
164702,118,68,0.423728813559322,0.0847457627118644,0.21130052178468384,449.54052083333335,5.668588973377254
164740,1,1,0.0,1.0,,0.0,0.0
