business_id,birank_fsq_score,name,city,state,stars,review_count
PcX8zGIJ_XHTAQAcEOwhLw,0.0009626152082642692,Hyatt Regency Clearwater Beach Resort & Spa,Clearwater,FL,4.0,213
3MieDW5uihkPvXqnxAIGmg,0.0009607679253466856,SB Buggie,Santa Barbara,CA,5.0,231
kvvQoiwCk3TzyYGh9B7m_Q,0.0009604748536735435,Pacifica Suites,Santa Barbara,CA,3.5,183
H9maLikU78-rYvDFxRJ6Zw,0.0009580899337760792,Hacienda Del Sol Guest Ranch Resort,Tucson,AZ,4.0,162
b_aa5heHW9jG8gbAxTqo_g,0.0009574427115080535,Sandpearl Resort,Clearwater Beach,FL,4.0,236
djRxgaeunEN6a5XG24BzVg,0.0009546307535442047,Bourbon Orleans Hotel,New Orleans,LA,4.0,306
yGvPhL8LwQtyCtMrAgIvBA,0.0009545775058883362,Mt Rose Ski Tahoe,Reno,NV,4.0,378
shtNOsRUiZtTa36RNzI32A,0.0009538604279296628,Hyatt Place Santa Barbara,Santa Barbara,CA,3.0,67
grEJZ7iyhUbF8xuwmFRdAA,0.0009512358950427587,Villa Rosa Inn,Santa Barbara,CA,2.5,204
E3iF4Kw8H269jCWbdyRMQg,0.0009491160551500905,Moxy New Orleans Downtown/French Quarter Area,New Orleans,LA,3.5,158
ms1m_m0twSJxcQz7tdyVDw,0.000944772428566945,THE ELIZA JANE,New Orleans,LA,4.0,109
HI8C83cLB8VgYWuNBLR4CQ,0.0009447337114315921,Comfort Inn Downtown Nashville-Vanderbilt,Nashville,TN,2.5,197
tmOAC2OaGNGwxl_ot05Mlg,0.0009440865657380269,Smart Park,Essington,PA,4.5,165
s2SoiyZzBwzaxxXCXqJ56g,0.0009391847649615512,The Tuxon Hotel,Tucson,AZ,4.0,56
Sog1ZG0aJG_8Kiqn9-dH6Q,0.0009371637357294954,Hotel Vinache,New Orleans,LA,2.0,128
Os9BcvXoEHnZ8x2Jauwwsg,0.0009329840127228565,Hilton Tampa Downtown,Tampa,FL,3.0,171
IcqJQ3DBOGDdz70Q8DTghQ,0.0009299925398186988,Nola Ghost Riders,New Orleans,LA,4.5,80
cxupofYLq46bxBHpKyFwsQ,0.000925342807146773,Wyndham New Orleans - French Quarter,New Orleans,LA,3.0,266
1I_qcjb-UuAiA7kwT_xPCA,0.0009252284704709555,Sheraton Music City Hotel,Nashville,TN,3.0,257
B1bANK-AA7Wd3KPthamcnQ,0.0009246834927424087,Dream Nashville,Nashville,TN,4.0,76
TDEV16C4GhK5wyhL-5V7ww,0.0009222926814615708,Flambeaux Bicycle Tours,New Orleans,LA,5.0,167
pwf8ta2ujgaVrW-TurAczw,0.0009141528171004576,New Orleans Legendary Walking Tours,New Orleans,LA,4.5,124
9HUpW8t-GfzZbEmfX_kWYQ,0.0009113861100583615,The Grove Hotel,Boise,ID,3.5,168
7pLyoZ8yanvjv7Ksf-vlIg,0.0009084595924651326,Ponce De Leon Hotel,Saint Petersburg,FL,2.0,182
rfYCU6ox0MWF9BSREOxdGw,0.0009043339095699996,Little Toot Dolphin Adventure,Clearwater,FL,5.0,151
EhtqivpDttIlwY5xcmx-Pg,0.0008992830378429181,Sixt Rent A Car,Tampa,FL,1.5,97
QlO0E5fdvxWnb3mIgCh0yw,0.0008983503638214253,The Escape Game Nashville,Nashville,TN,5.0,231
q2Ao2HQyhvcT9UG-5-ZGYg,0.0008921629753960386,Captain Jack's Tours & Events,Santa Barbara,CA,4.5,310
5MtFUT14Op1KRAnCa6eSbg,0.0008919326135859326,FreightCenter,Palm Harbor,FL,1.5,184
-_DYwksHcLSXEYo_pVVENA,0.0008914651937328271,InterContinental New Orleans,New Orleans,LA,3.5,329
l-rGtJt0E7PAklT0IK7oFQ,0.0008908268622930818,Four Seasons Resort The Biltmore Santa Barbara,Santa Barbara,CA,4.5,508
B2wSy1zQCdZgDXOkhAKGDQ,0.0008906654539497784,Embassy Suites by Hilton Tampa Downtown Convention Center,Tampa,FL,2.5,209
9OdJWolZyiBOdXg6rng7Iw,0.0008881072598572621,The Jesse,Reno,NV,4.5,84
yk66KO84ftPlTpdUnYJhdg,0.0008857795829190051,Honky Tonk Party Express,Nashville,TN,4.5,93
Yp6Qp7SMtXBpACkSaKhssQ,0.0008831360171394034,Hotel St. Pierre,New Orleans,LA,3.5,219
P0yKtQ4cFjNTY1X2CIdzBw,0.0008777465504696059,Grand Hyatt Tampa Bay,Tampa,FL,4.0,246
yzZI_LxiioeRP_S2ktaPTQ,0.0008773777904385353,Enterprise Rent-A-Car,Tampa,FL,3.5,343
fG9flmeg1XSukNdXnZaP5Q,0.0008770812789074192,Nashville Shores,Hermitage,TN,2.5,184
3C0DE-nohNsQU-q7Y6Pmrw,0.0008752826360933722,The Last Hotel,St. Louis,MO,4.0,83
bbQZwqg5mUVS8c0Exc6jHw,0.0008720164132750006,Club Cal Neva,Reno,NV,3.0,283
Qy8eNnWB1bTYnvRQ9jgOOQ,0.0008698390468222787,Le Meridien Philadelphia,Philadelphia,PA,3.5,305
H4Rv_BQU7we_PZmzLAP4ng,0.0008686299675625144,DoubleTree by Hilton Hotel Tampa Airport - Westshore,Tampa,FL,2.0,135
hAZlcREMAHe0z9GbMX-Faw,0.0008609607174501437,Hyatt Centric French Quarter New Orleans,New Orleans,LA,4.0,260
3NObha3nErUqtucmcnUP5A,0.0008601500532030049,Buzz Nola Bike Tours & Rentals,New Orleans,LA,5.0,222
OevgFa-maNijC2anmt1_mQ,0.0008589061138833941,Holiday Inn Express Santa Barbara,Santa Barbara,CA,3.5,195
YWDbZ8lPZDwZfSjcgJifeQ,0.0008585301360740727,The Westin Tampa Waterside,Tampa,FL,2.5,244
K29f9OJYkbxgK5P5ZqUzqA,0.0008564156513218235,"Noelle, Nashville, a Tribute Portfolio Hotel",Nashville,TN,4.0,108
_1vpS2id9Jmd1aki_VYcVg,0.0008560925116110334,Seven Corners,Carmel,IN,1.0,120
xeRbOKTcZZvk6BI_YQ9Ipw,0.0008539312272628565,DoubleTree by Hilton Hotel New Orleans,New Orleans,LA,3.0,257
2ari5VTz_0bGE7WnvBylbA,0.0008533769256371478,Avis Rent A Car,Philadelphia,PA,1.5,209
AXinWDle4ZYGtkdwqkBETQ,0.0008525191516292772,Penrose Hotel,Philadelphia,PA,1.0,148
rNsp7nrol14yPO5tv25Qfg,0.0008519587293786201,Chollar Mine Tours,Virginia City,NV,4.5,86
no_6nhDezYA2T_EDk6beIw,0.0008475991570031536,Lazydays RV of Tucson,Tucson,AZ,3.0,127
mmBwAe9q062vKWanRfoagQ,0.0008437263375243945,Free Tours By Foot,Philadelphia,PA,5.0,184
Sa4XawsvhELaeL6-5-pGKg,0.0008413951579657025,La Playa Inn,Santa Barbara,CA,4.5,54
2KWdqoTYBTpBq-Rlb4sR5w,0.0008413251433774159,Montecito Inn,Santa Barbara,CA,3.5,262
9EYjOTfvKWKOpCh_WY_zLg,0.0008398196836278254,Beachside Inn,Santa Barbara,CA,2.5,55
elnmOdMKGQvAF9FoVXg6Eg,0.0008292581168234152,Wheel Fun Rentals - 24 E Mason St,Santa Barbara,CA,4.5,156
klU8EyJ8Bp1g_HTIDkER2A,0.0008263982052650355,Brandon Nissan,Tampa,FL,3.0,148
Bp2AWqJLBJoBjBwh85rDAw,0.0008260880798723727,Valley Forge Casino Resort,King Of Prussia,PA,2.0,289
aoBQW6IKzgE-Hst2r_oAEg,0.0008237668465203524,Sports West Athletic Club,Reno,NV,2.5,121
mfTyBrvx9uCTSPjmrl8PjA,0.0008199647949178126,Maison Dupuy Hotel,New Orleans,LA,3.5,290
2rR0dcyydaleMzJGG6if8g,0.0008195983749610849,Thompson Nashville,Nashville,TN,4.0,129
bzhZ5uKxTspCIopZ6YM7ig,0.0008139291705572111,Arizona Winery Tours,Oro Valley,AZ,5.0,61
GsAZZE7i0qMVCcRcpKBQHg,0.0008122687117213281,Bordertown Casino and RV Resort,Reno,NV,3.5,144
rjFGFcTduZ5wh-5pl1IbCg,0.0008117486550130575,Tours by Isabelle,New Orleans,LA,4.5,223
BvGL0uHI5laa5hKIsnPbNQ,0.0008109719189214001,Inn At East Beach,Santa Barbara,CA,3.5,257
OvWdL6MaF76gN7mi6RDg-w,0.0008085969801783205,Hyatt Place Nashville Downtown,Nashville,TN,4.0,177
5skL69RhjE0byYLjyqVG5w,0.000807793850935233,Santa Barbara Inn,Santa Barbara,CA,4.0,180
ECmPXOHont5XlHp3zs4g4A,0.0008070986514024641,Spa Atlantis,Reno,NV,4.0,221
JglSBV9cZB_fb1Zqv_nvXg,0.000805715160081745,JW Marriott New Orleans,New Orleans,LA,3.5,75
nQDbvoKKcQap_CIfuAU72Q,0.0008056444256817187,The Buck Hotel by Ruhling,Feasterville Trevose,PA,3.0,144
L4YWgRkuREPakrJKojibaQ,0.0008056237921310101,Edge Hotel,Clearwater Beach,FL,3.0,99
3j7HJaFsbSlf5flDJfoyGw,0.000803080748785448,The Jung Hotel & Residences,New Orleans,LA,3.5,106
1PoZ8XdISWJpvcEnlNyfgg,0.0008012321878678783,La Quinta Inn & Suites by Wyndham Santa Barbara Downtown,Santa Barbara,CA,3.5,180
a7GH7t5cJy62O6IevecFkA,0.0008008949716167655,Red Lion Hotel Boise Downtowner,Boise,ID,2.5,141
qQmdJFMWoDe2T2lbacBE8g,0.0008006858749085303,Best Western Plus Pepper Tree Inn,Santa Barbara,CA,3.5,210
hO3VKtvRYQgepQqPX9s0xg,0.0007991561639335781,Thrifty Car Rental,Philadelphia,PA,1.5,210
82gwcD3UmhQ7uwNwkeNKTw,0.0007986973885826372,Santa Barbara Airport,Santa Barbara,CA,4.0,192
mkXJKCb8bbaiqzY1MGzosw,0.0007978376422730834,The Riverside Hotel ,Boise,ID,3.5,168
yi5VHfhTIPopCob2toQH8A,0.0007964342230575229,Lotz Civil War House Museum,Franklin,TN,5.0,122
vUTkL2n4AgWj8MZuXDblWA,0.0007950240514856176,Spinners Revolving Roof-Top Lounge,St. Pete Beach,FL,3.5,177
kuPgnP7jE6FmPx8C4fIs7w,0.0007946627613962177,The Cheshire,St. Louis,MO,3.0,205
WC_0wcISjdbmWpgfuYspsw,0.0007935225421772448,Steamboat Hot Springs Healing Center & Spa,Reno,NV,4.0,172
HVOHC7EyUMYdgV7S6kd0uQ,0.0007931546419623689,Delta Hotels Philadelphia Airport,Philadelphia,PA,2.0,207
0gJmDImte1jwNN3leCZmPA,0.000792654544069312,ACE Rent a Car,Tampa,FL,2.0,188
6huJ1Tk-QiLO6FVI-5cX4A,0.0007911770786036714,The Chase Park Plaza Royal Sonesta St. Louis,St. Louis,MO,3.0,256
eiuYtZB62adMDVRkDyLQPw,0.0007897606635076072,Mangos Restaurant & Tiki Bar,North Redington Beach,FL,3.5,163
96myvjjiQW8ZFp4LrE1gXQ,0.0007881930244577713,Westward Look Wyndham Grand Resort and Spa,Tucson,AZ,3.0,228
4RrwqZwLnRe0Yhkv5_03fQ,0.0007875494237841369,Alamo Rent A Car,Tampa,FL,3.5,310
xReVzv7-wMuWLEX_8XXtcQ,0.0007855250298234645,Sheraton Tucson Hotel & Suites,Tucson,AZ,2.5,179
w4BzWRJ3xh0uRBvfqo28RA,0.0007846681997197545,Happy Hangar Cafe,Lutz,FL,4.0,143
9m7AuWM973AxaiK0IK0oOQ,0.0007812292201020439,Croc Encounters,Tampa,FL,4.5,94
o3hDZ2nv80tApZMNQw2aZA,0.0007792471763674951,Ameristar Casino Resort Spa St. Charles,St. Charles,MO,3.0,200
DXDoeVULsKLb7LLyAfvuVg,0.0007766199239042835,Moxy Nashville Downtown,Nashville,TN,3.5,60
rR2mWg0ybsUe5smIedz4Gg,0.000776580952609689,Marriott St. Louis Grand,Saint Louis,MO,3.0,279
7pDoY-1hdJLdUDreEs-azg,0.0007761329472162028,Big Cat Rescue,Tampa,FL,4.5,259
jedIpexBYaF0p56Hc_Rlgg,0.0007750514063498317,Margaritaville Hotel,Nashville,TN,4.5,53
8Wcq23GYmeFNnYotBtck7g,0.0007745473843453169,Brew Bus Brewing,Tampa,FL,4.5,148
7-js-chyskuWGRfHTeItXQ,0.0007744011584438548,Enterprise Rent-A-Car,Philadelphia,PA,3.5,290
r_mSoVE4Foil8iZNmo8ZyQ,0.0007727368855685287,Hertz Rent A Car,Tampa,FL,2.0,252
DlU5bGy4imZ5JzZYoQkdSg,0.000772359074470562,College Hunks Hauling Junk & Moving - St Louis,Saint Louis,MO,4.0,139
QYYFl1WJAGX4Ffuie5SvfQ,0.0007723315027166989,Get Up And Go Kayaking - Tampa Bay,St. Petersburg,FL,5.0,58
KQG0_Ft5HUMFEA6l5HkB6w,0.0007709560207966368,Camping World of Indianapolis,Greenwood,IN,2.0,101
uzL7P5u-VGtf7bfq6WUlPA,0.0007661713719642781,Bob Evans,Nashville,TN,2.0,133
lzo5vrmcxGcsyPMaGrnQVg,0.0007646949508996236,Aloft Nashville West End,Nashville,TN,2.5,177
5pjdRZ9BgW70S5TO2jQY7w,0.0007623202962504966,Tucson / Lazydays KOA,Tucson,AZ,4.5,101
-Eyt2U9zfgp0Kqgj-CjPDg,0.0007623135455952523,Miraval Arizona Resort & Spa,Tucson,AZ,3.5,147
mIhTKiCFvASrx1IrNT6Ktw,0.000760655670516139,Ramada by Wyndham Santa Barbara,Santa Barbara,CA,3.0,216
AjxhKYSbc1NrGOxAcqxb9w,0.0007596943706217557,Biden Welcome Center,Newark,DE,3.5,216
WF3_i_Tly4U_-lxkiLBjKQ,0.0007591928414397147,Avis Rent-A-Car - Tampa Intl Airport,Tampa,FL,2.0,130
X_OnAUXVGHjyWP9zoPVLTA,0.0007563273684464691,Megabus,Philadelphia,PA,2.0,415
EAGJF3Tisg2NRX03oGkmDA,0.0007555932992786173,St. Louis Cemetery No. 1,New Orleans,LA,4.0,152
uYUsK2muRiy0ahFZchlVEw,0.0007541013197259172,Bourbon O Bar,New Orleans,LA,4.5,225
OjXIRs2Gm4H6hWo4bC7Qvg,0.0007526303329681428,The Jazz Playhouse,New Orleans,LA,4.5,268
9m6FEbg7mXTRf-H3u8ylmQ,0.0007514516049803388,Hilton St. Louis Downtown at the Arch,Saint Louis,MO,3.0,156
A4fbwssaFFh60rNYjKGzag,0.000748697391592914,Fabrika Fishtown,Philadelphia,PA,4.5,52
tW5RnGlu6KZN9m9M_Uvp9Q,0.0007475222893887288,Watson Chevrolet,Tucson,AZ,2.5,98
9WV05QIvKDnYF2ljNfRWig,0.0007438533097346025,Plumsteadville Inn,Pipersville,PA,4.0,153
lkLTSknBEvbLGwwc1lQRlQ,0.000743166526320395,Inn by the Harbor,Santa Barbara,CA,4.0,133
goexJ699bcLWGtL0E1G_GA,0.0007427151965453361,The Alexander,Indianapolis,IN,4.0,204
I2Yt74AzSQFfyQqgN7PSEg,0.0007412682222647905,Sheraton Indianapolis Hotel at Keystone Crossing,Indianapolis,IN,2.5,141
lQwSrnzTxhssWHRGyq5rvQ,0.0007381681445448222,Wyndham Philadelphia Historic District,Philadelphia,PA,2.5,211
wkf-hG_QWUbi6ZnB4uulIg,0.0007377757537817965,Elmwood Park Zoo,Norristown,PA,3.5,168
7h-gAKxe_KqA5EDGCT4C2A,0.0007370375667751114,Sheraton Indianapolis City Centre Hotel,Indianapolis,IN,3.0,191
_W9lITxMHNInaS2Lv2XoUw,0.0007355160529552554,Casa Del Mar Inn,Santa Barbara,CA,4.0,194
LqY3NrBE0trSnDj87KAn3A,0.000735404183786615,Sandyland Reef Inn,Carpinteria,CA,2.0,130
EaBgGhjd8rB9KVvCXKaiAw,0.0007346330795939163,Aloft Philadelphia Downtown,Philadelphia,PA,3.5,104
P2jO2azzNejxzYymqgquNQ,0.0007321819690035991,South Tahoe Airporter,Reno,NV,3.0,140
z-U6eeQ4QszzXxS1fNuajQ,0.0007315610909126446,The Westin Tampa Bay,Tampa,FL,3.0,148
F-PAVUz3goZWYSbsuW8z4g,0.000731539747512748,Aloft New Orleans Downtown,New Orleans,LA,3.5,145
KsKXCCfAqSav1PnlyEreaA,0.0007300628606052126,Hilton Garden Inn New Orleans Convention Center,New Orleans,LA,3.0,146
GTNh2Jx56qE5kJSOVZxZlg,0.0007299553999076153,Cigar City Brewing,Tampa,FL,3.0,164
kKfwRhExL-lwLFWF3aw3nQ,0.0007294057014028754,Omni Tucson National Resort,Tucson,AZ,3.0,201
YxhdfdhRZjJHPFxaADnNVg,0.0007293685295256146,Conicelli Toyota of Conshohocken,Conshohocken,PA,3.0,142
WzELkgG99ZNjwHXCed-2_g,0.0007279299370520158,Western Passport Center,Tucson,AZ,4.5,91
EDRhPfxELquxtMOGuNKFTw,0.0007269961105349042,Pass-A-Grille Beach,Pass-a-Grille Beach,FL,4.5,152
10rYSE_daLxtpuyoTsR-oQ,0.0007267723192110603,Cambria Hotel Nashville Downtown,Nashville,TN,3.5,81
fla7uhSa82DyFTMxiO53ng,0.0007258578729563048,Four Points by Sheraton French Quarter,New Orleans,LA,3.5,206
N_c2SBKMc1rmTyea75ONfw,0.0007249614734243054,Hotel St Marie,New Orleans,LA,3.5,275
b6LAC6kEj3F7SgDzlVuCpg,0.0007242390024769138,Crowne Plaza Philadelphia-Cherry Hill,Cherry Hill,NJ,2.5,162
cFDP-1jlq2pa_BPjC-wd4g,0.0007229902494346861,Camping World of Meridian,Meridian,ID,2.5,115
Tnjw1ykBy1INMWRJcZWhJw,0.0007218158457230937,Union Common,Nashville,TN,4.0,248
qwmlqH4blnTNTFDhUaCBXw,0.0007178406423298183,Peddler's Village,Lahaska,PA,4.0,177
w0CgQdZtjWBNPKUdg4Pqkw,0.0007176233144503786,Hutton Hotel,Nashville,TN,3.5,93
5-HsdtO1r_9a3aqfwqy3BQ,0.000717286960040043,Modern Hotel,Boise,ID,4.0,275
LtN2TAcByTf4bCaNoV5Y1g,0.0007163256291944424,Hilton Nashville-Downtown,Nashville,TN,3.5,168
Kg0gJ_3lGToLjuXrLY12Ng,0.0007149420712973586,Embassy Suites by Hilton Philadelphia Center City,Philadelphia,PA,2.5,293
7ksGJFAvz6UJa_QrcK8ZEg,0.0007149003966572281,Hotel Santa Barbara,Santa Barbara,CA,3.5,261
x_LqP9PzfKw3YVk2Gh6J6g,0.0007130726806487635,The Move Crew,New Castle,DE,4.0,105
4xNBm3oGqSryXvvl2X3TuQ,0.0007126128958859432,Shephard's Ocean Flame,Clearwater Beach,FL,3.0,254
m0dBq-YzfRbRsN4aJF5MIA,0.0007117644968679603,Charlie's Steak House,New Orleans,LA,3.5,156
kvceM9fDRbJrTzJyxWhZpg,0.0007107483580098737,Avalon Inn,Saint Petersburg,FL,4.5,99
Ki3yUpFcqvKORGh2b6fDew,0.0007107057539051825,Bish's RV of Meridian,Meridian,ID,3.5,75
o5w6WfzeqpP8S_ewvy_pMA,0.0007097072276676354,Marina Beach Motel,Santa Barbara,CA,4.5,135
m3YaaSd7UFH7f0skHO2ISg,0.0007095388713260921,Calypso Queen Tropical Cruise,Clearwater,FL,3.5,111
HsBN0LiWQnbcltRIOWOslg,0.0007083117246359042,The Windsor Suites,Philadelphia,PA,3.5,172
pxs5hGio_GZALqhDIz-M-g,0.0007080869647831093,"Fenway Hotel, Autograph Collection",Dunedin,FL,4.0,80
stJax2pMd3PVBbHZthlOdg,0.0007076897927079962,Hertz Rent A Car,St Louis,MO,2.0,182
uVg0HssgFzvRU1xd_h6V6w,0.0007066405332999038,Fairlane Hotel,Nashville,TN,4.5,72
M8gwsko2Sd1umZ_mv770vg,0.0007052797699155852,Holston House,Nashville,TN,3.5,85
ACTZLHIiEZRNhmnnckRHTA,0.0007039616950661299,St Pete-Clearwater International Airport - PIE,Clearwater,FL,3.5,150
rtx99T9WseyVjw59LWrG-Q,0.0007038306581067696,DoubleTree Beach Resort by Hilton Hotel Tampa Bay,North Redington Beach,FL,3.5,156
QBiNLoutKIgS6lzGks-50A,0.0007036773624263094,Bilmar Beach Resort,Treasure Island,FL,3.5,130
4ePmqbV4Gggp1G8m7mCEuA,0.0007019022206952148,Hertz Rent a Car,Nashville,TN,2.0,178
jX1kNhinDzathM9gLumIjA,0.0006994533416271881,"Brisas Del Mar, Inn at the Beach",Santa Barbara,CA,4.5,194
GSOu9eugfZRtCndhMSEiNQ,0.0006992698381198545,Best Western Plus Santa Barbara,Santa Barbara,CA,3.5,177
uA65fNR33daws3d2SoEvIA,0.0006989366302546417,The Hermitage Hotel,Nashville,TN,4.5,206
DVL9mc_UTAmMqHAsfBvZfg,0.0006987066939186068,"Q&C HotelBar New Orleans, Autograph Collection®",New Orleans,LA,4.0,120
TsZEKqs0wzP3WHnPkV0Eig,0.0006981666514238861,Hotel Indigo Nashville,Nashville,TN,3.5,193
8NSzJSdgt1IMkTdA2Cf65g,0.0006954263811195258,Q&C Hotel,New Orleans,LA,4.0,233
ZBL2sGJCI-oHHjwo17WWng,0.0006937194528255814,AC Hotel by Marriott New Orleans French Quarter,New Orleans,LA,3.5,177
r927Gq5XfO1lCPkbhc83_A,0.0006934244481269575,Motel 6,Reno,NV,2.0,96
uK0rzqteCVdcpy9FXW3EFg,0.000692783260061505,Spirit Airlines,Kenner,LA,1.5,143
toEYTrafM81UMo2GyCSxFw,0.000691652610957238,Cambria Hotel Philadelphia Downtown Center City,Philadelphia,PA,3.5,84
JKR09pJneafnwpUg0FNEzw,0.000690383111743471,Hilton Garden Inn Philadelphia Center City,Philadelphia,PA,3.0,237
w7AqAGhGX-zlCM-pVdXntA,0.0006893171918738159,Ironworks Hotel Indianapolis,Indianapolis,IN,4.5,83
kfqgGm2hJUj4NXEkkk1qIA,0.0006890085788584649,Indianapolis Motor Speedway,Indianapolis,IN,4.5,214
J86LJtszDf3saL0B51W_xw,0.0006869010102563533,Holiday Inn Express & Suites Carpinteria,Carpinteria,CA,3.5,149
zJErbOQMKX-MwHs_ulV7DA,0.0006867171143477987,Philadelphia Marriott Old City,Philadelphia,PA,3.0,217
R-FCQ9R0emv37lMJt4hN9Q,0.0006866521262656972,The Westin St. Louis,Saint Louis,MO,3.5,235
41VRaFKM_6EaBX7eiM5dog,0.0006851031388270697,Ramada by Wyndham Reno Hotel and Casino,Reno,NV,2.0,239
Gq0uY-nzwgHjlTGLSogKGg,0.0006831953258397554,Omni Severin Hotel,Indianapolis,IN,3.5,202
3LYKr4nbBVcNUlC4QelSfA,0.0006820016717118214,215 Get A Cab,Philadelphia,PA,2.0,112
L6HZpnV4UAyPJWxApKjSzg,0.0006805983510622902,Budget Car Rental,Tampa,FL,1.5,141
trOD5OIN83lD21DnqWy2QA,0.0006802485870392434,Lambertville Station,Lambertville,NJ,4.0,122
OqG-r8_91lZMJ_QxUP5RCA,0.0006795798633727285,Holiday Inn Express Nashville Downtown Conf Ctr,Nashville,TN,2.5,158
9rBBukqUuhHQfh4_1V3vhw,0.0006793934367857993,Dollar Rent A Car,Tampa,FL,1.5,219
WWAMlOhMaD8df2clXWcTPQ,0.0006789490651088531,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,LA,3.5,121
QCPhg4xl22h2IuCKGmkaNw,0.0006788079691441232,City Place Hotel,St. Louis,MO,1.5,150
5jY7Bm7ELIptRsVyY9xSTA,0.0006780172264367917,Reno-Sparks Cab Co,Reno,NV,2.0,94
w37sJQmXgGzRK6MCackIyw,0.0006776420192329122,Seaside Inn & Suites,Clearwater,FL,1.5,69
_QohBRBxWuwlIUuHj5_fZQ,0.0006752447155820869,Fess Parker's DoubleTree Resort,Santa Barbara,CA,3.0,692
WKDKpjjZ94CrvEiZH4-6xw,0.0006738975529893224,Best Western InnSuites Tucson Foothills Hotel & Suites,Tucson,AZ,3.0,101
zsk5qJ179aZvgtz62JCj7A,0.0006734049492823794,Santa Barbara Bikes To Go,Santa Barbara,CA,5.0,91
yn6Sa3nb7piagH95bzVvlg,0.0006724125465018037,Hampton Inn Santa Barbara/Goleta,Goleta,CA,3.5,152
Ru1wQXYcrt_itF94K9yJpA,0.000671331124728087,Winner Airport Parking,Philadelphia,PA,3.0,289
fXIsVDI9SEdJO9901CGfyw,0.0006697579349252368,Cabrillo Inn at the Beach,Santa Barbara,CA,2.5,122
DIq0PN_L67ccOLiirWz8Uw,0.0006691568297253071,Odyssey Cruises,Tarpon Springs,FL,4.5,119
3RbbTJsKllmAcaziMsC81w,0.0006686076607744071,Holiday Inn Tampa Westshore - Airport Area,Tampa,FL,2.5,74
p8JGaGU0bKzngOKGjnaH3g,0.000668212252423826,Philadelphia International Airport - Terminal F,Philadelphia,PA,2.5,146
LkGbYvB4f-8n3lb5TvOY6A,0.000667683856690634,Jackalope Brewing Company - The Den,Nashville,TN,4.0,254
IyjBKGdomz7c25NhtAjolQ,0.0006659556259892273,Iron Door,Mount Lemmon,AZ,3.5,149
6IG4SysBKyRnFW_e22q13A,0.0006642112228453946,Uber,Philadelphia,PA,3.0,218
n11F_ytaXT6cpaixRxsGOw,0.0006637507911947856,Clearwater Beach Marriott Suites on Sand Key,Clearwater Beach,FL,3.5,170
CgjtA5DXxQBqWSvcC8zl6Q,0.0006618128336200298,Castillo Inn at the Beach,Santa Barbara,CA,4.5,233
4ZIkzr-gHYN_bvBNo7qPdw,0.0006602053769093726,Camping World of Tampa,Dover,FL,2.0,65
CGIou6aXGYAEW9VOZ9C73w,0.0006597495923035978,3 Palms Hotel Tucson,Tucson,AZ,3.0,65
54vEFcAri3Wj6cdM4ljDBA,0.000658771802589067,Moonrise Hotel,Saint Louis,MO,4.0,301
pfl45YV5Us5NvDm5cLremw,0.000658706988143032,Lavender Inn by the Sea,Santa Barbara,CA,4.5,165
iOvSTM49ffb4umPtCxb7SQ,0.0006554013102792809,Econo Lodge Near Reno-Sparks Convention Center,Reno,NV,1.5,68
lX50JpkI4TCttcsyMYOcKw,0.0006542175460641767,Inn of the Hawke,Lambertville,NJ,3.5,156
Qa1YQzo00sm9O0JUlwdCQw,0.0006535228038548781,Taste of Nawlins,New Orleans,LA,4.0,178
tueMs7OxNEGKMYPOOgXX4g,0.0006474396005533102,Carpinteria State Beach,Carpinteria,CA,3.5,243
ok17sZWhUiH6e48Wv1bk7g,0.0006468108082348082,The Tropics Boat Tours,Clearwater,FL,4.0,213
ZZQs5sQpWnYOfolSb3CXMA,0.0006454757711968469,Mason Beach Inn,Santa Barbara,CA,3.5,122
Ip44jRF1HPPAoJp7HR7ReQ,0.0006438208629429941,MOSI,Tampa,FL,3.0,210
UtWJ6ULL3Pw9B9LXw4uSNQ,0.0006408022857692475,One Liberty Observation Deck,Philadelphia,PA,4.0,160
aiggx_mzALX3kZOGYTPdjg,0.0006402338141739653,Hotel Mazarin,New Orleans,LA,4.0,203
RA5E6BDiAzgSmsxdc1A4tw,0.000638969258997739,W New Orleans - French Quarter,New Orleans,LA,3.5,252
Cp-xqpD0qY97LziqEUdJtw,0.0006383305023735476,the Alloy King of Prussia - a DoubleTree by Hilton,King of Prussia,PA,3.0,124
OypYjTC0zPu_lJ_SGzV4pw,0.0006375628388549673,Saddlebrook Resort Tampa,Wesley Chapel,FL,2.5,124
IIGVuXllRX3yV1GlIIgHkg,0.0006358731191207662,Hilton St. Louis Airport,Saint Louis,MO,3.0,185
61s7FRkBoo8BDWJKQNTeCg,0.0006332585132414162,Thrifty Car Rental,Tampa,FL,1.5,173
sIfiMNaayTDhoXOKk_-K4A,0.0006331227140594621,Hilton New Orleans/St. Charles Avenue,New Orleans,LA,3.0,200
sYlexNuXRw7L1UDn3P-EkA,0.0006327512982784664,Spirit Airlines,Philadelphia,PA,1.5,94
a_OkPbk51U7gCyArNEna0g,0.0006325821413817512,717 Parking Enterprises,Tampa,FL,1.0,102
cG2V7Hdg30IkFJDedOKR7w,0.0006325554236234753,Toyota of Runnemede,Runnemede,NJ,2.0,72
