business_id,n_reviews,n_unique_users,business_leisure_ratio,seasonal_cv,multi_stay_rate,venue_stability_cv,traveler_concentration,review_velocity,revisit_rate,geographic_diversity,name,city,state,stars,review_count,subcategory
IWUcc1uqbhler61IMVMKuQ,96,96,0.6041666666666666,0.41628770645486823,0.0,0.5459896934653349,0.0,13.743042760356476,0.0,0.33321562615930533,Marriott Tampa Westshore,Tampa,FL,3.0,96,Hotel
sBZClv18j7gr1HIGIMXNcA,176,175,0.6306818181818182,0.3623427403130229,0.005714285714285714,0.6605342737962233,0.005649350649350682,25.018726859513222,0.005714285714285714,0.9918673089504151,Hampton Inn Philadelphia Center City-Convention Center,Philadelphia,PA,3.5,175,Hotel
7j8rT3FZbXgL4k0DnXi2Mw,140,137,0.5714285714285714,0.3356382892705923,0.021897810218978103,0.5919466822574213,0.02095933263816474,20.660086131149512,0.021897810218978103,0.18667477258000043,"West Beach Inn, a Coast Hotel",Santa Barbara,CA,4.0,137,Hotel
8lhyqiOAFjIipheDtk8gXA,151,148,0.5496688741721855,0.38852325177664326,0.02027027027027027,0.48782975151977453,0.01946482906747793,21.921106046458274,0.02027027027027027,0.05842745555210796,Bath Street Inn,Santa Barbara,CA,4.5,148,B&B
wkf-hG_QWUbi6ZnB4uulIg,171,168,0.5672514619883041,0.5140516896143811,0.017857142857142856,0.8353425192039025,0.017230576441102707,31.012097386655206,0.017857142857142856,0.20994522778722707,Elmwood Park Zoo,Norristown,PA,3.5,168,Hotel
jxbhi7rEQIjh4uSRunZQVA,114,112,0.5614035087719298,0.5704023594574633,0.017857142857142856,0.7733312068708852,0.017230576441102707,14.694298544351934,0.017857142857142856,0.8559614071493794,Hampton Inn St. Louis-Downtown At the Gateway Arch,Saint Louis,MO,4.0,112,Hotel
Na0AbPf1GDkN33FllkOfDQ,115,113,0.6347826086956522,0.4923752713145003,0.017699115044247787,0.4826734718045817,0.01708349365140438,17.090993107925392,0.017699115044247787,0.27387726859804556,Simpson House Inn,Santa Barbara,CA,4.5,113,B&B
I26ji6UStFLiMVTTYdOr_w,110,108,0.6181818181818182,0.3444526576445262,0.018518518518518517,0.791222508433146,0.017845117845117775,11.887607789796657,0.018518518518518517,0.8205237283412764,Residence Inn by Marriott New Orleans Downtown,New Orleans,LA,3.5,108,Hotel
rryEC-u2GnR0Z2_l_bUXtA,292,290,0.5684931506849316,0.2949618750268247,0.006896551724137931,0.7831327172325537,0.006802078412848411,51.03471663683355,0.006896551724137931,1.177755087287862,Andrew Jackson's Hermitage,Nashville,TN,4.5,290,Hotel
fBdUA0xkf0OByYczF4cUCg,69,68,0.5652173913043478,0.5090688135042509,0.014705882352941176,0.6470151701072063,0.014279624893435594,15.036827714700662,0.014705882352941176,0.7047705440233035,Courtyard by Marriott Indianapolis Downtown,Indianapolis,IN,3.0,68,Hotel
mOtHUh3n-f3q5b2FQbEhug,77,75,0.5974025974025974,0.35449809614034483,0.02666666666666667,0.8952565163435888,0.025281385281385127,16.917599383020868,0.02666666666666667,0.4814878746733654,Hilton Garden Inn Tampa Ybor Historic District,Tampa,FL,3.5,75,Hotel
GiBzgOOkfr-Ec_h-2TrcSw,196,191,0.5663265306122449,0.24812347107948868,0.02617801047120419,0.7105797237196739,0.02484239769206109,20.303578835192237,0.02617801047120419,0.5497314919665803,"Chateau LeMoyne - French Quarter, A Holiday Inn Hotel",New Orleans,LA,3.5,191,Resort
hRskO0RDRW3Cq3k7_Kggcg,584,571,0.5924657534246576,0.16281945793282854,0.021015761821366025,0.773942295442495,0.021825444425785046,69.60023659077066,0.021015761821366025,0.394437927079827,Le Pavillon Hotel,New Orleans,LA,3.5,571,Hotel
grEJZ7iyhUbF8xuwmFRdAA,208,204,0.5721153846153846,0.2720877385941453,0.0196078431372549,0.6729487057363794,0.018853695324283493,40.89939557317107,0.0196078431372549,-1.4428232973175175e-12,Villa Rosa Inn,Santa Barbara,CA,2.5,204,B&B
kH2bJtlej-8oDv8KjsEzCg,86,85,0.6162790697674418,0.34607788168524994,0.011764705882352941,0.7867080044349977,0.011491108071135514,3.614133288970718,0.011764705882352941,0.2762231199121326,Holiday Inn Philadelphia Stadium,Philadelphia,PA,2.5,85,Hotel
f0g9JK6FUWNVgmS7AnJ3Gg,108,106,0.5555555555555556,0.4991575394184177,0.018867924528301886,0.6618265658706826,0.018169112508735097,11.397336629351932,0.018867924528301886,0.2624273188677766,Orange Tree Inn,Santa Barbara,CA,2.0,106,Hotel
tOpGfccnr6Z1evkd6tmpMw,83,79,0.5301204819277109,0.3512245921851669,0.05063291139240506,0.6402892675193054,0.045752630776269676,14.134986553068135,0.05063291139240506,0.9546478832056472,Hilton Wilmington/Christiana,Newark,DE,3.5,79,Hotel
UMQrB5IiWGidFjEXSkHOEQ,86,85,0.6046511627906976,0.5282705437953743,0.011764705882352941,0.8324720625894226,0.011491108071135514,0.804759139845982,0.011764705882352941,0.2526937081488694,Queen & Crescent,New Orleans,LA,2.0,85,Hotel
4UZgIeaRWuOj3Z6LNMyaDA,58,57,0.6206896551724138,0.5131499624988188,0.017543859649122806,0.636079948708828,0.016938898971566863,8.431947202121632,0.017543859649122806,0.4718411704423121,Morris House Hotel,Philadelphia,PA,4.0,57,B&B
hXENwSCtd8pdBrnN8XkXyA,170,163,0.6235294117647059,0.32948815004365245,0.04294478527607362,0.7103326102623861,0.039408155900396924,23.456792073955008,0.04294478527607362,0.8798609736772353,Renaissance St. Louis Airport Hotel,St. Louis,MO,3.0,163,Hotel
pzLIddCC9lPTl0Uhlf_N6A,287,282,0.6062717770034843,0.2641155934937157,0.01773049645390071,0.7652994451504889,0.01711270912101215,24.199923741057308,0.01773049645390071,0.7730757676701645,Renaissance New Orleans Pere Marquette French Quarter Area Hotel,New Orleans,LA,3.5,282,Hotel
HG7K0in4lGJa_LRHCqwvkg,282,268,0.4929078014184397,0.22771470255723694,0.04477611940298507,0.6603290124687939,0.04771355986027315,48.88021852130222,0.04477611940298507,0.3557737875513541,William Penn Inn,Gwynedd,PA,4.0,268,B&B
HrnSaz2f1WUEoAQQ6iD6gw,272,270,0.6360294117647058,0.36396552419099054,0.007407407407407408,0.5920715896756389,0.007298474945533817,48.46069470268963,0.007407407407407408,0.03524753953782733,Lemon Tree Inn,Santa Barbara,CA,2.5,270,Hotel
EF57en2jZd9e0m3E-TKV6Q,60,57,0.5333333333333333,0.5720775535473555,0.05263157894736842,0.7336087637029823,0.047368421052631504,5.70270618652531,0.05263157894736842,0.6172111994125451,Hampton Inn Philadelphia/Willow Grove,Willow Grove,PA,2.5,57,Hotel
yqA2JCaddKdRlKpkznUVjQ,188,186,0.6063829787234043,0.32698314966339287,0.010752688172043012,0.648523296166561,0.01052390757263777,20.912804628627622,0.010752688172043012,0.9683291774651293,The Westin Indianapolis,Indianapolis,IN,3.0,186,Hotel
qwmlqH4blnTNTFDhUaCBXw,182,177,0.5714285714285714,0.6196866892251292,0.02824858757062147,0.681625831746336,0.02669646737443343,29.704356549905913,0.02824858757062147,0.646022338522502,Peddler's Village,Lahaska,PA,4.0,177,Hotel
82gwcD3UmhQ7uwNwkeNKTw,201,192,0.5621890547263682,0.16125432311257074,0.041666666666666664,0.5561722418580168,0.043091832504146055,32.60391029719256,0.041666666666666664,1.0520393804211334,Santa Barbara Airport,Santa Barbara,CA,4.0,192,Hotel
0vj-32tNtrQ98SX8oCG60w,91,90,0.5604395604395604,0.5074885744024675,0.011111111111111112,0.8575654072583152,0.010866910866910828,8.488671874058268,0.011111111111111112,0.3966941631269836,Laclede Cab,Saint Louis,MO,2.0,90,Hotel
1wtu-suzLFtKbT4PFO2Osg,51,51,0.6470588235294118,0.7243571631314244,0.0,0.530810477221975,0.0,5.1669927756706455,0.0,-1.4428232973175175e-12,Philadelphia Trolley Works,Philadelphia,PA,3.0,51,Hotel
nsWxhtg7XAnl5DtH-_d-vA,215,209,0.5534883720930233,0.420685455560077,0.028708133971291867,0.8283025670297632,0.027105819517080354,42.19794936775905,0.028708133971291867,0.2184846356024414,Tucson Botanical Gardens,Tucson,AZ,4.0,209,Hotel
ZZQs5sQpWnYOfolSb3CXMA,124,122,0.5564516129032258,0.42350752371931255,0.01639344262295082,0.7421358174736118,0.015864621893178388,27.45562695162019,0.01639344262295082,0.13707445663214657,Mason Beach Inn,Santa Barbara,CA,3.5,122,B&B
-_DYwksHcLSXEYo_pVVENA,337,329,0.56973293768546,0.22079152689118317,0.0243161094224924,0.6125792253279788,0.02316163538462912,37.28679793975139,0.0243161094224924,0.8691850622289684,InterContinental New Orleans,New Orleans,LA,3.5,329,Resort
IIGVuXllRX3yV1GlIIgHkg,192,185,0.5572916666666666,0.3797053283319005,0.03783783783783784,0.5600313826676587,0.035078828828828845,25.698964312040697,0.03783783783783784,1.1080278353821078,Hilton St. Louis Airport,Saint Louis,MO,3.0,185,Hotel
sB45WFgysT617bKWP_WJwA,611,605,0.5728314238952537,0.26999904853290857,0.009917355371900827,0.7015018378187495,0.009722579161650868,115.32334244751455,0.009917355371900827,0.5998625362163519,Budweiser Brewery Experience,Saint Louis,MO,4.5,605,Hotel
9m6FEbg7mXTRf-H3u8ylmQ,158,156,0.4936708860759494,0.40297216271695374,0.01282051282051282,0.5499153521220406,0.01249594287568967,31.422878081828248,0.01282051282051282,1.0432472783607416,Hilton St. Louis Downtown at the Arch,Saint Louis,MO,3.0,156,Hotel
55gCXlWDDCdttR3yRss1xw,130,125,0.5307692307692308,0.3667750504067318,0.032,0.5493406483494501,0.03741538461538463,16.580931221340716,0.032,0.648149491716436,The Rittenhouse Hotel,Philadelphia,PA,4.0,125,Hotel
5-HsdtO1r_9a3aqfwqy3BQ,284,275,0.573943661971831,0.37461996757519417,0.02909090909090909,0.6212497653973961,0.03085787451984623,29.98129665547723,0.02909090909090909,0.5328357975621878,Modern Hotel,Boise,ID,4.0,275,Hotel
EMjC_SpCgx8-UnjrBVRylQ,108,101,0.5833333333333334,0.578321422557561,0.06930693069306931,1.1121315352292487,0.06032269893656039,3.0335171647533525,0.06930693069306931,0.14032727098770792,Enterprise Car Share,Philadelphia,PA,2.0,101,Hotel
76e065wK_xyZnINUm07vVA,110,105,0.6909090909090909,0.3316511523453386,0.02857142857142857,0.4301917422091399,0.0445021645021646,11.661740175521425,0.02857142857142857,0.9449450064750938,Amtrak,Philadelphia,PA,3.0,105,Hotel
jLv2NtWYK7ROG-FTtDCerA,131,131,0.5572519083969466,0.48700745495750486,0.0,0.9010824466096642,0.0,23.083637146912235,0.0,0.12923738359724607,Homewood Suites by Hilton New Orleans,New Orleans,LA,3.0,131,Hotel
Pi1CCTBZs9auwlGuH3i33w,79,78,0.6582278481012658,0.4461994711351103,0.01282051282051282,0.5717260653486691,0.01249594287568967,7.886964585895584,0.01282051282051282,1.490068060313255,Trenton Transit Center,Trenton,NJ,3.0,78,Hotel
2myVMP_l-9f9JIZewm19Cg,180,176,0.6277777777777778,0.2994945236510506,0.022727272727272728,0.5400617248673217,0.0217171717171718,21.05755032796283,0.022727272727272728,0.3576740787034608,Prince Conti Hotel,New Orleans,LA,3.5,176,Hotel
UaqydpK8epcBI_lzdhAdJg,320,316,0.5875,0.15530395417315743,0.012658227848101266,0.6081127661574262,0.0123417721518988,16.372627276606966,0.012658227848101266,0.7270322439487513,JW Marriott New Orleans,New Orleans,LA,3.5,316,Hotel
1NwmSlcnhVttwMWNx9fqLw,323,323,0.6006191950464397,0.2931576612582648,0.0,1.2822800725303305,0.0,80.60422742198413,0.0,0.14499784762657206,Royal Carriages,New Orleans,LA,4.5,323,Hotel
cAWW8h_LXJnT7mtqUDj0Zw,366,360,0.5737704918032787,0.2591088140874554,0.013888888888888888,0.6785408657212316,0.016196114146933782,46.934129270232134,0.013888888888888888,0.8892677853994797,Millennium Maxwell House Hotel Nashville,Nashville,TN,2.0,360,Hotel
kFdR21vPWa26COwiO7kOSQ,139,136,0.5971223021582733,0.2535953828753505,0.014705882352941176,0.6083589653304274,0.021318239526026295,23.598586553475705,0.014705882352941176,0.2776591596006756,Franciscan Inn & Suites,Santa Barbara,CA,4.0,136,B&B
J86LJtszDf3saL0B51W_xw,151,149,0.6291390728476821,0.45268006580698916,0.013422818791946308,0.5381904404892494,0.013067247433219187,29.24559077558261,0.013422818791946308,0.33419133146484986,Holiday Inn Express & Suites Carpinteria,Carpinteria,CA,3.5,149,Hotel
tueMs7OxNEGKMYPOOgXX4g,245,243,0.5755102040816327,0.40034818816319406,0.00823045267489712,0.5508584148014922,0.00809607793734779,27.4418914553386,0.00823045267489712,0.3469683931203905,Carpinteria State Beach,Carpinteria,CA,3.5,243,Hotel
xReVzv7-wMuWLEX_8XXtcQ,182,179,0.6153846153846154,0.23828215721852974,0.01675977653631285,0.6964628241602215,0.016207256430720074,33.41371614545515,0.01675977653631285,0.3709325391685172,Sheraton Tucson Hotel & Suites,Tucson,AZ,2.5,179,Hotel
x_YfOUl2yoLaWNVU4czO4Q,271,269,0.5498154981549815,0.29701723594544865,0.007434944237918215,0.7901942125296981,0.007325203363557797,43.75515014476768,0.007434944237918215,1.1542202853129455,DoubleTree by Hilton Hotel Nashville Downtown,Nashville,TN,3.0,269,Hotel
9bBYuIRFpErMbQTfs96aog,57,56,0.49122807017543857,0.25588022884441985,0.017857142857142856,0.8711487670958615,0.01723057644110293,8.538507254827328,0.017857142857142856,0.7873409513067262,Hilton Garden Inn Nashville Airport,Nashville,TN,3.0,56,Hotel
XpfZWn5GhCMjsXiusGO2iQ,170,168,0.5764705882352941,0.2868623856673955,0.011904761904761904,0.7016680922738858,0.011624649859943936,16.133925799258652,0.011904761904761904,0.2669858723723395,Le Richelieu,New Orleans,LA,4.0,168,Hotel
X7MyCFbHwzAYvqqh7zb-Ug,105,104,0.5238095238095238,0.5850328630383762,0.009615384615384616,0.8063847780411101,0.009432234432234399,6.476787356023567,0.009615384615384616,0.21506125892588654,St Vincent's Guest House,New Orleans,LA,2.5,104,Hostel
7zzMf0VwD51K7dJjZMf_pA,90,87,0.6333333333333333,0.35276684147527876,0.034482758620689655,0.5939856311739807,0.03218390804597693,11.194175034376954,0.034482758620689655,0.30635544637361617,Southwest Airlines,Philadelphia,PA,3.0,87,Hotel
1iQpAAWmGp6yJCNr-7DMRQ,232,230,0.6120689655172413,0.3113880064189421,0.008695652173913044,0.873442217875176,0.008545727136431758,25.174712680259702,0.008695652173913044,0.2948977003726691,Greyhound Bus Lines,Philadelphia,PA,1.5,230,Hotel
TcZR4jbTmiNMTyr0ZQ2Oyg,58,57,0.5172413793103449,0.5567948799335188,0.017543859649122806,0.8565873466112272,0.016938898971566863,8.080654240409356,0.017543859649122806,0.7768758126007522,Residence Inn Indianapolis Downtown on the Canal,Indianapolis,IN,3.5,57,Hotel
1I_qcjb-UuAiA7kwT_xPCA,260,257,0.5538461538461539,0.2999731026134753,0.011673151750972763,0.7306246242118104,0.011403771325950274,39.21651015746265,0.011673151750972763,0.7308061384881449,Sheraton Music City Hotel,Nashville,TN,3.0,257,Resort
w5VWdlVKW8FPF6AFk2JrOg,94,92,0.5425531914893617,0.35625665361215614,0.021739130434782608,0.800763084833643,0.02081406105457906,15.793965973485042,0.021739130434782608,0.25899374565983563,Days Inn by Wyndham New Orleans Airport,Kenner,LA,1.5,92,Hotel
6SEvNIRk086bebUMYPtq3g,114,107,0.5789473684210527,0.47181982911468134,0.056074766355140186,0.6470153080602234,0.058370224626988154,15.644680050962824,0.056074766355140186,0.5703800201491662,Club Wyndham Avenue Plaza,New Orleans,LA,3.5,107,Resort
VkMokNW-HLye5jc8_1l_vA,81,80,0.6296296296296297,0.7557403880344739,0.0125,0.7893997457200662,0.012191358024691512,2.0354133783137813,0.0125,-1.4428232973175175e-12,Greensgrow Farms,Philadelphia,PA,4.5,80,Hotel
-Eyt2U9zfgp0Kqgj-CjPDg,155,147,0.6193548387096774,0.26297383144161324,0.05442176870748299,0.7373904734746315,0.04880403774412989,31.1383371142917,0.05442176870748299,0.6222581910412235,Miraval Arizona Resort & Spa,Tucson,AZ,3.5,147,Resort
qaW-xH2tjfG0bUisSSdfAA,144,139,0.4861111111111111,0.43519413988924455,0.02877697841726619,0.8606029286457553,0.0338729016786572,42.24351083010912,0.02877697841726619,-1.4428232973175175e-12,Ala Mar Motel,Santa Barbara,CA,2.0,139,Hotel
lX50JpkI4TCttcsyMYOcKw,162,156,0.5740740740740741,0.29713685485400954,0.038461538461538464,0.5763311152278493,0.035612535612535634,26.9917084446922,0.038461538461538464,0.5170586216814156,Inn of the Hawke,Lambertville,NJ,3.5,156,B&B
qawLaB79bFiXEtFc5SEBkQ,64,64,0.515625,0.5672150866694702,0.0,0.5737392113951317,0.0,10.253593817631783,0.0,0.316015975131046,Crowne Plaza Philadelphia - King of Prussia,King Of Prussia,PA,3.0,64,Resort
AjxhKYSbc1NrGOxAcqxb9w,225,216,0.5288888888888889,0.31274606473959193,0.037037037037037035,0.6064496653319189,0.038662551440329374,30.808805079115736,0.037037037037037035,1.3007681020788933,Biden Welcome Center,Newark,DE,3.5,216,Hotel
4ojRyf5RfZArkkE9U9bfNw,58,56,0.6551724137931034,0.5972588991616818,0.03571428571428571,1.0341542992510446,0.03325123152709364,0.9487189089484889,0.03571428571428571,0.6832889043557531,Hilton Philadelphia Airport,Philadelphia,PA,2.5,56,Hotel
hy-E7DdXbdgTbwphKUYW1w,1314,1287,0.5646879756468798,0.1838688985253543,0.020202020202020204,0.8495234410486727,0.02014761832113443,204.90261275052828,0.020202020202020204,0.19314344306146186,Haunted History Tours,New Orleans,LA,4.0,1287,Hotel
zT5M2ur612K_F843ylmGSg,64,63,0.609375,0.4546164717249435,0.015873015873015872,0.7112379172963152,0.015376984126984183,7.641482980590652,0.015873015873015872,0.3516698324384138,Dollar Car Rental,Reno,NV,2.5,63,Hotel
y6-J_UjNk69VNLb39c_5CA,167,165,0.5389221556886228,0.537250173567645,0.012121212121212121,0.8851923299695188,0.011830883687171001,15.59329212309437,0.012121212121212121,0.367745047085194,Spirit of Philadelphia,Philadelphia,PA,3.0,165,Hotel
QgVbV1dZG1baYy5WA7-AXQ,262,260,0.6221374045801527,0.3631884554650805,0.007692307692307693,1.2994011207231448,0.007574867880211444,13.443067079432392,0.007692307692307693,0.7500834530055869,Crowne Plaza St. Louis - Downtown,St. Louis,MO,2.0,260,Resort
-9ZNA22YhFlvTdLDYjvNdA,202,201,0.5693069306930693,0.2984663725518959,0.004975124378109453,0.7762180488540115,0.004925865720900369,15.053982340945305,0.004975124378109453,0.7233213949804281,Cathedral-Basilica of St. Louis King of France,New Orleans,LA,4.5,201,Hotel
xEnNPPOeoKCfyaOkUX0tFQ,74,67,0.6486486486486487,0.4629868929089803,0.05970149253731343,0.6654950278347851,0.09076240419523995,6.00131019350098,0.05970149253731343,0.11190990869879867,Zipcar,Philadelphia,PA,2.5,67,Hotel
jOU3hmUYmDIswWzW0xvWcw,111,111,0.6216216216216216,0.4048316988938057,0.0,0.5786140801200508,0.0,18.713142050276954,0.0,0.6804493664859284,Embassy Suites by Hilton St. Louis Downtown,Saint Louis,MO,3.5,111,Hotel
oWTakomAvtGSB85UwnIOSA,141,141,0.5815602836879432,0.24646143808427814,0.0,0.6844982103040602,0.0,22.881402077095686,0.0,0.4561998352138138,Bottom of the Cup Tearoom,New Orleans,LA,3.5,141,Hotel
rTW2Og0Tg-OkLTvRwgYO9Q,110,110,0.6454545454545455,0.26654141811968585,0.0,0.6772574738977882,0.0,17.973309785142142,0.0,1.2400015506145188,Courtyard by Marriott Nashville Downtown,Nashville,TN,3.0,110,Hotel
uWOIoMAbDbReTvBs_jchfw,50,50,0.66,0.6377232229509202,0.0,0.5051732376126036,0.0,8.390045899353758,0.0,0.5660906530304199,Porches on the Towpath - Bed & Breakfast,New Hope,PA,5.0,50,B&B
pfl45YV5Us5NvDm5cLremw,168,165,0.5952380952380952,0.2707099166970887,0.01818181818181818,0.6689303970065231,0.01753246753246751,27.777344546267983,0.01818181818181818,0.4011376228661082,Lavender Inn by the Sea,Santa Barbara,CA,4.5,165,Hotel
JKR09pJneafnwpUg0FNEzw,241,237,0.6141078838174274,0.2330243384539743,0.016877637130801686,0.5916215940157793,0.016317383616086367,28.505683821454998,0.016877637130801686,0.6536918357149352,Hilton Garden Inn Philadelphia Center City,Philadelphia,PA,3.0,237,Hotel
GSOu9eugfZRtCndhMSEiNQ,180,177,0.5277777777777778,0.294048714441411,0.01694915254237288,0.6422183775355891,0.01638418079096038,29.673736887452424,0.01694915254237288,0.339941939093185,Best Western Plus Santa Barbara,Santa Barbara,CA,3.5,177,Hotel
tWcxRNHEls69WInCibtqHQ,61,61,0.5573770491803278,0.34030081816635394,0.0,0.5045194448527985,0.0,4.2551479028016574,0.0,0.7309107053229127,Metro,Saint Louis,MO,3.5,61,Hotel
U38qWRzipCn6p4MEu1daXA,53,52,0.41509433962264153,0.26366041197312784,0.019230769230769232,0.7006300599564086,0.018505079825834603,8.564470042485747,0.019230769230769232,0.13709947889693233,Bob Evans,Indianapolis,IN,2.5,52,B&B
MJPRMD6HpwCXyf5j-6Fisw,95,91,0.5789473684210527,0.40827501951973233,0.04395604395604396,0.6636589585746575,0.04025448235974549,14.937497554018934,0.04395604395604396,0.5833081258860461,Sonesta Select Tucson Airport,Tucson,AZ,3.5,91,Hotel
KDC4yE8av8-A5TxgmjjUiw,50,50,0.6,0.4995998398718718,0.0,0.7418445479568704,0.0,10.429452131391729,0.0,-1.4428232973175175e-12,Fiesta Lanes,Tucson,AZ,3.0,50,Hotel
V2cQOeZwPBmjpln6_p1Ygw,299,297,0.6421404682274248,0.23555133459538916,0.006734006734006734,0.5299978096663942,0.006643919687397748,51.11192701626944,0.006734006734006734,0.8987023130339864,Stearns Wharf,Santa Barbara,CA,4.0,297,Hotel
kP9to1xl9eyFKoM1EYDjQQ,52,52,0.6730769230769231,0.3976802016255366,0.0,0.7221147444430226,0.0,9.491818664487813,0.0,0.13709947889693233,Comfort Suites At Sabino Canyon,Tucson,AZ,3.0,52,Hotel
QTbahs-GVuWYL5yfdjH34A,978,947,0.5603271983640081,0.16282116545243977,0.030623020063357972,0.685267092530384,0.030784978070885982,130.49788536545938,0.030623020063357972,1.2889475731237567,Indianapolis International Airport - IND,Indianapolis,IN,4.0,947,Hotel
owvEs3YhorvPJBd3sajxuA,85,85,0.6470588235294118,0.3634790474431322,0.0,0.5685952037457326,0.0,7.384532900500123,0.0,0.09227724774168852,Bloody Mary's Tours,New Orleans,LA,4.5,85,Hotel
bSAdf5-Rup-ywsGTjaOSPQ,101,101,0.6534653465346535,0.24008625055410182,0.0,0.5000147042245269,0.0,19.937998090846374,0.0,0.4910209920528844,Hotel 43,Boise,ID,3.5,101,Hotel
0M1l6p96IffjQi9EZsdVhw,603,594,0.6003316749585407,0.09377452598144476,0.013468013468013467,0.6336625684977392,0.014743901145227722,77.9532103599535,0.013468013468013467,0.6172059984160299,New Orleans Marriott,New Orleans,LA,3.5,594,Hotel
tvBz80VKCtWAVbA6VmJufg,142,138,0.5704225352112676,0.3338409028662287,0.028985507246376812,0.7595007107752761,0.02735252092263729,17.81726999635907,0.028985507246376812,0.9719458929228255,Four Points by Sheraton Philadelphia Airport,Philadelphia,PA,2.5,138,Hotel
RYRfOTAcgucxoRRnSxP9AQ,71,71,0.6197183098591549,0.49121697397933917,0.0,0.611264110708913,0.0,11.692426525426267,0.0,0.8832230245560875,Hampton Inn & Suites St. Louis at Forest Park,Saint Louis,MO,4.0,71,B&B
9lGiHPSlxVoHk_pA98v4eA,108,106,0.5277777777777778,0.38490017945975047,0.018867924528301886,0.712464609721648,0.018169112508735097,17.57347821862896,0.018867924528301886,0.6698412086169588,Sheraton Bucks County Langhorne,Langhorne,PA,2.5,106,Hotel
7h-gAKxe_KqA5EDGCT4C2A,193,191,0.538860103626943,0.2885528720218654,0.010471204188481676,0.5866766479647962,0.010254184412554546,30.825886701462487,0.010471204188481676,0.9084045871415599,Sheraton Indianapolis City Centre Hotel,Indianapolis,IN,3.0,191,Hotel
ZFOp_TSJSuiVhXuNxK1vAA,86,82,0.6046511627906976,0.27156939912611266,0.04878048780487805,0.8376936583408314,0.04424276800907534,17.65452954820508,0.04878048780487805,0.2811937964291573,Liberty Toyota,Burlington,NJ,2.5,82,Hotel
fqC3Iu46oXYuN-YVpMUg_w,154,151,0.5324675324675324,0.3513701106095762,0.019867549668874173,0.628826493604653,0.01909348929216481,23.032555500760534,0.019867549668874173,0.7982352558977869,Drury Plaza Hotel St. Louis At The Arch,Saint Louis,MO,4.5,151,Hotel
-HUDQ5eek6Edz3zuNrE4jw,116,112,0.5948275862068966,0.4695920579579688,0.026785714285714284,0.6209051350105915,0.03371305418719217,11.106153257593116,0.026785714285714284,0.5442795488179357,Staybridge Suites New Orleans French Qtr/Dwtn,New Orleans,LA,3.0,112,Hotel
n6c9PiJIpe1Vjuv3o-JRxw,205,196,0.5853658536585366,0.28399523022423123,0.03571428571428571,0.4649707963097499,0.04258337481333996,22.168965984660456,0.03571428571428571,0.5997102048388292,Lumière Place Casino Hotel,St. Louis,MO,2.5,196,Hotel
bErZNO33F5Bb2Gtdm-utCw,530,521,0.5849056603773585,0.18339072054077707,0.01727447216890595,0.8697186815426737,0.016687791982037403,131.85044477424506,0.01727447216890595,0.3025181342152369,The Don CeSar,St. Pete Beach,FL,3.5,521,Hotel
VEsI9_aDFzIrk8wh0QCOAw,129,126,0.5348837209302325,0.33919007079376584,0.023809523809523808,0.764769332318037,0.02270210409745288,16.745990239106323,0.023809523809523808,0.6455367629238143,Hilton Philadelphia City Avenue,Philadelphia,PA,2.5,126,Hotel
kbAvGWufNK6sgub3EdiKhA,98,97,0.6020408163265306,0.5030669634297661,0.010309278350515464,0.6021128747375807,0.010098884914790718,14.999241837352951,0.010309278350515464,0.5964048488175498,Hampton Inn & Suites Reno,Reno,NV,2.5,97,Hotel
_I9SL8ycMEJBJiV4bGYPnA,144,142,0.5902777777777778,0.4174235549683609,0.014084507042253521,0.7763565884753834,0.013693270735524177,16.08374917785347,0.014084507042253521,0.6711690141823549,Wyndham Philadelphia - Mount Laurel,Mount Laurel,NJ,2.0,142,Hotel
F9BES1HFD3BkIudUe4oTgg,351,350,0.5470085470085471,0.26325997207239177,0.002857142857142857,0.6653504429411475,0.0028408628408627123,68.10433372780354,0.002857142857142857,0.6787614443381369,Pima Air & Space Museum,Tucson,AZ,4.5,350,Hotel
OypYjTC0zPu_lJ_SGzV4pw,131,124,0.48854961832061067,0.4011151425217184,0.056451612903225805,0.8037739885121021,0.05041861610440779,25.804942433734745,0.056451612903225805,0.43332889349578513,Saddlebrook Resort Tampa,Wesley Chapel,FL,2.5,124,Resort
CU90LyF40t62BRWyzHO29A,335,328,0.5373134328358209,0.33895327911341705,0.01524390243902439,0.6336067637800178,0.02064979978157999,60.87226930968474,0.01524390243902439,0.6914138829399048,Nashville Zoo At Grassmere,Nashville,TN,4.0,328,Hotel
1aj1hnqPt3rqoB8tVRHLEA,787,767,0.5946632782719187,0.1134459775574007,0.02346805736636245,0.566405319649795,0.024869580487352216,103.01599405942191,0.02346805736636245,0.43396797408754006,Hotel Monteleone,New Orleans,LA,4.0,767,Hotel
yys8OffwaaYsqwcRON-3-g,80,71,0.625,0.3404542420195274,0.08450704225352113,0.600173586001028,0.10563380281690149,13.059535787006658,0.08450704225352113,0.5799737695418412,New Orleans Regional Transit Authority,New Orleans,LA,2.5,71,Hotel
2dPiEMXII3wF4uNCeWDEpg,151,151,0.6225165562913907,0.38852325177664326,0.0,0.7183334944959104,0.0,18.417897004535178,0.0,0.6252523187201182,Clayton Plaza Hotel,Clayton,MO,3.5,151,Resort
